This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"231822","CONCEPTION",-94.6833,40.2500,338,"COOP"
"342818","EL RENO 1 N",-97.9667,35.5500,401,"COOP"
"13B07S","NORTH FORK J",-113.7564,47.2711,1929,"SNOTEL"
"220585","BEAUMONT EXP",-88.9167,31.2333,58,"COOP"
"309495","WILLSBORO 1",-73.3833,44.3833,55,"COOP"
"1047179","SECHELT 5WES",-123.8000,49.4667,61,"EC"
"1047660","SQUAMISH",-123.1333,49.7000,31,"EC"
"1047670","SQUAMISH STP",-123.1500,49.7333,6,"EC"
"115833","MORRISON",-89.9667,41.8167,204,"COOP"
"045532","MERCED MUNIC",-120.5167,37.2833,47,"COOP"
"353047","FOSTER DAM",-122.6667,44.4167,168,"COOP"
"439099","WEST BURKE",-71.9833,44.6500,274,"COOP"
"340567","BATTIEST 1 S",-94.9333,34.3833,247,"COOP"
"1047671","SQUAMISH STP",-123.1667,49.7000,4,"EC"
"400137","AMES PLANTAT",-89.2167,35.1000,140,"COOP"
"115943","MT VERNON 3",-88.8500,38.3500,149,"COOP"
"026471","PHANTOM RANC",-112.1000,36.1000,783,"COOP"
"047228","RAMONA FIRE",-116.9167,33.0500,448,"COOP"
"421144","CALLAO",-113.7167,39.9000,1320,"COOP"
"395671","MITCHELL 2 N",-98.0167,43.7333,381,"COOP"
"411138","BROWNWOOD",-99.0000,31.7167,422,"COOP"
"488995","TORRINGTON E",-104.2167,42.0833,1249,"COOP"
"341909","CLINTON",-98.9667,35.5167,491,"COOP"
"431243","CAVENDISH",-72.6000,43.3833,244,"COOP"
"057936","STEAMBOAT SP",-106.8500,40.5000,2097,"COOP"
"473058","GERMANTOWN",-88.1167,43.2167,259,"COOP"
"034572","MAMMOTH SPRI",-91.5333,36.4833,153,"COOP"
"12850","KEY WEST NAS",-81.6833,24.5833,7,"WBAN"
"10476F0","SQUAMISH",-123.1667,49.7833,52,"EC"
"355221","MARION FRKS",-121.9500,44.6000,754,"COOP"
"108928","SWAN FALLS P",-116.3833,43.2500,709,"COOP"
"127102","PRAIRIE HEIG",-85.2000,41.6333,302,"COOP"
"211691","COLLEGEVILLE",-94.4000,45.5833,373,"COOP"
"215838","NEW HOPE",-93.3667,45.0167,287,"COOP"
"259200","WEST POINT",-96.7167,41.8500,399,"COOP"
"481165","BUFFALO",-106.6833,44.3500,1423,"COOP"
"010402","ATMORE STATE",-87.4833,31.1667,91,"COOP"
"057557","SHAW 2 E",-103.3500,39.5500,1579,"COOP"
"046624","PALMDALE",-118.0942,34.5878,791,"COOP"
"290525","ARCH",-103.1333,34.1167,1176,"COOP"
"1048898","WHISTLER",-122.9500,50.1333,658,"EC"
"351902","COTTAGE GROV",-123.0500,43.7167,253,"COOP"
"406328","MT LECONTE",-83.4333,35.6500,1979,"COOP"
"092450","CUTHBERT",-84.7833,31.7667,141,"COOP"
"107968","RUPERT 3 WSW",-113.7500,42.6000,1268,"COOP"
"248165","TERRY",-105.3000,46.8000,686,"COOP"
"267690","SOUTH FORK S",-115.7333,40.6500,1602,"COOP"
"252145","DALTON",-102.9667,41.4167,1284,"COOP"
"13G01S","HOWELL CANYO",-113.6156,42.3211,2432,"SNOTEL"
"191774","CUMMINGTON H",-72.9333,42.4667,423,"COOP"
"114957","LAWRENCEVILL",-87.6833,38.7333,135,"COOP"
"456789","PULLMAN 2 NW",-117.1833,46.7500,776,"COOP"
"160800","BIENVILLE 3",-92.9333,32.3667,94,"COOP"
"422150","DEWEY",-109.3000,38.8000,1256,"COOP"
"360656","BIGLERVILLE",-77.2500,39.9333,219,"COOP"
"1086082","PEMBERTON AI",-122.7333,50.3000,204,"EC"
"442790","EMPORIA 1 WN",-77.5500,36.6833,30,"COOP"
"1100030","ABBOTSFORD A",-122.3667,49.0333,59,"EC"
"231640","CLARKSVILLE",-90.9000,39.3667,140,"COOP"
"472869","FORT ATKINSO",-88.8500,42.9000,244,"COOP"
"303360","GRAFTON",-73.4667,42.7833,475,"COOP"
"112500","DWIGHT",-88.4167,41.0833,191,"COOP"
"411017","BRADY",-99.3333,31.1167,524,"COOP"
"1100119","AGASSIZ CS",-121.7667,49.2500,15,"EC"
"328792","TOWNER 2 NE",-100.4000,48.3500,451,"COOP"
"244545","JUDITH GAP 1",-109.4833,46.6667,1556,"COOP"
"111475","CHENOA",-88.7167,40.7333,216,"COOP"
"216654","PRESTON",-92.0833,43.6667,283,"COOP"
"416959","PERSIMMON GA",-103.1667,29.6667,873,"COOP"
"045378","MARTINEZ WAT",-122.1167,38.0167,12,"COOP"
"08M08S","SCOTCH CREEK",-108.0078,37.6453,2774,"SNOTEL"
"024586","KEAMS CANYON",-110.2000,35.8167,1891,"COOP"
"143554","HEALY",-100.6167,38.6000,869,"COOP"
"241217","BROWNING NO",-113.0167,48.5667,1335,"COOP"
"1100120","AGASSIZ CDA",-121.7667,49.2500,15,"EC"
"124730","LAGRANGE SEW",-85.4167,41.6500,273,"COOP"
"1100130","AGASSIZ MOUN",-121.8333,49.2667,30,"EC"
"160098","ALEXANDRIA",-92.4667,31.3167,27,"COOP"
"044671","LAKE ARROWHE",-117.1833,34.2500,1586,"COOP"
"212737","FARMINGTON 3",-93.1833,44.6667,299,"COOP"
"10C06S","SPUR PARK",-110.6222,46.7464,2469,"SNOTEL"
"453184","GLENWOOD 2",-121.3000,46.0000,564,"COOP"
"10E07S","THUMB DIVIDE",-110.5775,44.3706,2432,"SNOTEL"
"148578","WASHINGTON",-97.0500,39.8167,397,"COOP"
"109303","TWIN FALLS W",-114.3500,42.5500,1207,"COOP"
"341745","CHICKASAW NR",-96.9667,34.5000,305,"COOP"
"265191","MINDEN",-119.7667,38.9667,1435,"COOP"
"411995","COPPER BREAK",-99.7333,34.1167,450,"COOP"
"199316","WEST MEDWAY",-71.4333,42.1333,64,"COOP"
"1100879","BLACKCOMB MO",-122.9000,50.1000,1860,"EC"
"476718","PORTAGE",-89.4333,43.5167,244,"COOP"
"425186","LOGAN UTAH S",-111.8000,41.7500,1460,"COOP"
"459012","WATERVILLE",-120.0667,47.6500,799,"COOP"
"340332","ARNETT",-99.7667,36.1333,751,"COOP"
"258755","VALENTINE LK",-100.6833,42.5833,893,"COOP"
"042934","FAIRFIELD",-122.0678,38.2731,12,"COOP"
"336882","PUT-IN-BAY",-82.8000,41.6500,177,"COOP"
"040943","BODIE",-119.0167,38.2167,2551,"COOP"
"057287","RUSH",-104.0833,38.8333,1834,"COOP"
"397882","SPEARFISH",-103.8667,44.5000,1109,"COOP"
"1100Q7Q","BLACKCOMB MO",-122.9167,50.1000,1540,"EC"
"148495","WAKEENEY",-99.8833,39.0167,747,"COOP"
"091474","CALHOUN EXPE",-84.9667,34.4833,200,"COOP"
"240375","AUSTIN 1 W",-112.2667,46.6333,1460,"COOP"
"1101155","BURNABY MTN",-122.9333,49.2667,137,"EC"
"392302","DE SMET",-97.5500,44.3833,524,"COOP"
"352415","DREWSEY",-118.3833,43.8000,1071,"COOP"
"306164","OGDENSBURG 4",-75.4333,44.7333,85,"COOP"
"351946","CRATER LAKE",-122.1333,42.9000,1974,"COOP"
"09E08S","WOLVERINE",-109.6500,44.8000,2332,"SNOTEL"
"085099","LIVE OAK",-82.9667,30.2833,37,"COOP"
"029309","WIKIEUP",-113.6167,34.7000,613,"COOP"
"106891","PAYETTE",-116.9333,44.0833,655,"COOP"
"10D31S","BOX CANYON",-110.2492,45.2722,2033,"SNOTEL"
"123777","HARTFORD CIT",-85.3000,40.4500,274,"COOP"
"1101200","BURQUITLAM V",-122.8833,49.2500,122,"EC"
"252100","CURTIS 3 NNE",-100.5000,40.6667,829,"COOP"
"394184","INTERIOR 3 N",-101.9500,43.7500,744,"COOP"
"049099","TWENTYNINE P",-116.0333,34.1333,602,"COOP"
"238995","WILLOW SPRG",-91.9833,36.9833,399,"COOP"
"1101530","CHILLIWACK",-121.9167,49.1667,11,"EC"
"028792","TUBA CITY",-111.2333,36.1333,1533,"COOP"
"1101577","CHILLIWACK W",-121.9667,49.1667,6,"EC"
"451690","CONNELL 1 W",-118.8833,46.6667,311,"COOP"
"03966","ST LOUIS SPI",-90.6500,38.6667,141,"WBAN"
"463846","HAMLIN",-82.1000,38.2833,196,"COOP"
"332044","DANVILLE 2 W",-82.3000,40.4333,296,"COOP"
"415999","MONAHANS",-102.9333,31.5833,796,"COOP"
"395406","MC LAUGHLIN",-100.8167,45.8167,610,"COOP"
"242793","ENNIS",-111.7167,45.3500,1510,"COOP"
"020159","ALPINE",-109.1500,33.8500,2454,"COOP"
"14611","BRUNSWICK NA",-69.9333,43.9000,21,"WBAN"
"206158","OLD MISSION",-85.5000,44.9167,198,"COOP"
"106877","PAUL 1 ENE",-113.7500,42.6167,1265,"COOP"
"456215","OTHELLO 6 ES",-119.0333,46.8000,363,"COOP"
"412225","DAINGERFIELD",-94.7167,32.9167,91,"COOP"
"413618","GOLIAD",-97.4000,28.6667,43,"COOP"
"213282","GRAND MARAIS",-90.3500,47.7333,230,"COOP"
"155097","MAMMOTH CAVE",-86.0833,37.1833,241,"COOP"
"408246","SHELBYVILLE",-86.4500,35.4833,239,"COOP"
"1101708","CLOVERDALE E",-122.7167,49.1000,50,"EC"
"048826","TEHACHAPI",-118.4500,35.1333,1224,"COOP"
"407834","ROCKWOOD 2",-84.7000,35.8500,262,"COOP"
"331783","COLUMBUS VLY",-82.9167,39.9000,224,"COOP"
"098535","TALBOTTON",-84.5500,32.6833,223,"COOP"
"329238","WATFORD CITY",-102.9833,47.8000,640,"COOP"
"045866","MORRO BAY FI",-120.8500,35.3667,35,"COOP"
"095874","MILLEDGEVILL",-83.2500,33.0833,91,"COOP"
"183675","GLENN DALE B",-76.8000,38.9667,46,"COOP"
"1101N65","CHILLIWACK R",-121.7000,49.0833,213,"EC"
"1102253","CYPRESS BOWL",-123.2000,49.4000,930,"EC"
"426135","NEPHI",-111.8333,39.7000,1564,"COOP"
"029359","WILLIAMS",-112.1906,35.2411,2057,"COOP"
"247292","ST MARY",-113.4333,48.7333,1390,"COOP"
"1103326","HANEY EAST",-122.5500,49.2000,31,"EC"
"427026","PRICE WAREHO",-110.8000,39.6167,1737,"COOP"
"384753","KINGSTREE 1",-79.8167,33.6500,18,"COOP"
"178965","VAN BUREN 2",-67.9333,47.1667,139,"COOP"
"1103332","HANEY UBC RF",-122.5667,49.2667,147,"EC"
"22G24S","COLD SPRINGS",-122.1769,42.5331,1792,"SNOTEL"
"392446","DUPREE 15 SS",-101.4500,44.8500,640,"COOP"
"412354","DELL CITY 5",-105.2167,31.9000,1149,"COOP"
"188380","SNOW HILL 4",-75.3833,38.2333,9,"COOP"
"465672","MARLINTON",-80.0833,38.2167,655,"COOP"
"17K04S","BIG CREEK SU",-117.1239,39.3208,2652,"SNOTEL"
"029410","WINDOW ROCK",-109.1167,35.6167,2103,"COOP"
"258320","SUPERIOR",-98.0667,40.0167,482,"COOP"
"225704","MEADVILLE",-90.8833,31.4667,105,"COOP"
"047821","SAN JOSE",-121.9000,37.3667,20,"COOP"
"226811","PELAHATCHIE",-89.7994,32.3161,113,"COOP"
"103964","HAMER 4 NW",-112.2667,43.9667,1460,"COOP"
"15E11S","BANNER SUMMI",-115.2344,44.3033,2146,"SNOTEL"
"352292","DETROIT DAM",-122.2500,44.7167,372,"COOP"
"204655","LAPEER WWTP",-83.3000,43.0667,250,"COOP"
"258915","WAKEFIELD",-96.8667,42.2667,424,"COOP"
"090406","ASHBURN 3 EN",-83.6167,31.7167,133,"COOP"
"044259","INDIO FIRE S",-116.2167,33.7167,-6,"COOP"
"100347","ARBON 2 NW",-112.5667,42.5000,1576,"COOP"
"256040","NORTH LOUP",-98.7667,41.5000,597,"COOP"
"1103342","HATZIC LAKE",-122.2500,49.1667,25,"EC"
"068138","STORRS",-72.2500,41.8000,198,"COOP"
"109293","TWIN FALLS K",-114.4667,42.5833,1119,"COOP"
"418630","STERLING CIT",-100.9667,31.8500,696,"COOP"
"083137","FORT DRUM 5",-80.8333,27.5833,22,"COOP"
"419270","VALENTINE",-104.4833,30.5667,1350,"COOP"
"325638","MAX",-101.3000,47.8167,643,"COOP"
"16F07S","ORCHARD RANG",-115.9967,43.3222,960,"SNOTEL"
"422578","EPHRAIM SORE",-111.5833,39.3500,1728,"COOP"
"203391","GRAYLING",-84.7000,44.6500,347,"COOP"
"1103510","HOLLYBURN RI",-123.1833,49.3833,930,"EC"
"413299","FOWLERTON",-98.8167,28.4667,98,"COOP"
"340184","ALTUS DAM",-99.3000,34.8833,465,"COOP"
"219173","WRIGHT 4 NW",-93.0667,46.7167,395,"COOP"
"312500","DUNN 4 NW",-78.6833,35.3167,61,"COOP"
"474457","LAKE GENEVA",-88.4333,42.6000,268,"COOP"
"404561","JACKSON EXP",-88.8333,35.6167,122,"COOP"
"142773","FLORENCE",-96.9333,38.2500,394,"COOP"
"311677","CHAPEL HILL",-79.1000,35.9167,152,"COOP"
"170844","BRIDGTON 3 N",-70.7333,44.0833,171,"COOP"
"414278","HORDS CREEK",-99.5667,31.8500,592,"COOP"
"395090","MADISON 2 E",-97.0667,44.0000,521,"COOP"
"032444","FAYETTEVILLE",-94.1667,36.1000,387,"COOP"
"361719","CONNEAUTVILL",-80.2833,41.7333,387,"COOP"
"484925","JEFFREY CITY",-107.8333,42.5000,1926,"COOP"
"114489","JERSEYVILLE",-90.3500,39.1000,192,"COOP"
"189440","WESTMINSTER",-76.9667,39.5500,233,"COOP"
"1104634","LIONS BAY",-123.2333,49.4500,52,"EC"
"476678","PLYMOUTH",-87.9667,43.7333,254,"COOP"
"117487","ROSICLARE 5",-88.4000,37.4667,122,"COOP"
"316507","OXFORD 1 E",-78.6167,36.3000,152,"COOP"
"248777","WESTBY",-104.0500,48.8667,646,"COOP"
"440792","BLAND",-81.1000,37.1000,772,"COOP"
"1104R02","MAPLE RIDGE",-122.5000,49.2167,76,"EC"
"200925","BOYNE FALLS",-84.9167,45.1667,224,"COOP"
"025665","MONUMENT VAL",-110.1167,36.9833,1696,"COOP"
"143523","HAYS",-99.3167,38.8667,607,"COOP"
"102575","DIXIE",-115.4667,45.5500,1713,"COOP"
"354835","LEMOLO LAKE",-122.2167,43.3667,1243,"COOP"
"170100","ACADIA NATIO",-68.2667,44.3500,143,"COOP"
"230143","AMITY 7 WNW",-94.4833,39.7500,287,"COOP"
"043875","HEALDSBURG",-122.8667,38.6167,33,"COOP"
"218419","TWO HARBORS",-91.6667,47.0167,191,"COOP"
"331515","CHEVIOT",-84.6167,39.1500,293,"COOP"
"107320","POWELL",-114.7000,46.5167,1107,"COOP"
"250245","ANSELMO 2 SE",-99.8333,41.6000,789,"COOP"
"1105192","MISSION WEST",-122.2667,49.1500,221,"EC"
"240364","AUGUSTA",-112.3833,47.4833,1241,"COOP"
"048917","THREE RIVERS",-118.8667,36.4667,347,"COOP"
"386293","NINETY NINE",-81.5000,35.0500,152,"COOP"
"10G25S","COTTONWOOD C",-110.8142,42.6456,2316,"SNOTEL"
"340017","ADA",-96.6833,34.7833,309,"COOP"
"1105658","N VANC GROUS",-123.0833,49.3667,1128,"EC"
"275211","MASSABESIC L",-71.4000,42.9833,76,"COOP"
"301752","COOPERSTOWN",-74.9167,42.7000,366,"COOP"
"097777","SANDERSVILLE",-82.8167,32.9667,133,"COOP"
"304174","ITHACA CORNE",-76.4500,42.4500,293,"COOP"
"217149","ROTHSAY",-96.2667,46.4833,368,"COOP"
"12926","CORPUS CHRIS",-97.2833,27.6833,6,"WBAN"
"410337","ARLINGTON",-97.1333,32.7333,200,"COOP"
"11E36S","WHITE ELEPHA",-111.4114,44.5331,2350,"SNOTEL"
"117636","SALEM",-88.9500,38.6500,168,"COOP"
"210989","BRIMSON 1 E",-91.8500,47.2667,462,"COOP"
"265352","MONTELLO 1 S",-114.2000,41.2500,1494,"COOP"
"168923","TALLULAH",-91.2167,32.4000,26,"COOP"
"1106180","PITT POLDER",-122.6167,49.2833,5,"EC"
"042402","DE SABLA",-121.6167,39.8667,826,"COOP"
"357160","RICHLAND",-117.1667,44.7667,675,"COOP"
"486595","MUDDY GAP",-107.4667,42.3667,1903,"COOP"
"208184","THREE RIVERS",-85.6333,41.9333,247,"COOP"
"033544","HUNTSVILLE 1",-93.7500,36.0667,543,"COOP"
"101514","CASCADE 1 NW",-116.0500,44.5333,1492,"COOP"
"417677","ROBSTOWN",-97.6667,27.7833,24,"COOP"
"401790","CLARKSVILLE",-87.3667,36.5500,116,"COOP"
"350265","ARLINGTON",-120.2000,45.7167,87,"COOP"
"090586","BAINBRIDGE I",-84.6167,30.8167,58,"COOP"
"466163","MOOREFIELD 2",-78.9667,39.0333,253,"COOP"
"1106CL2","PORT MOODY G",-122.8833,49.2833,130,"EC"
"09S01S","BALDY",-109.5033,33.9786,2781,"SNOTEL"
"051121","BURLINGTON",-102.2500,39.3000,1266,"COOP"
"053005","FORT COLLINS",-105.1333,40.6167,1525,"COOP"
"143686","HILLSDALE LA",-94.9000,38.6667,308,"COOP"
"296115","NEWKIRK",-104.2500,35.0667,1391,"COOP"
"034938","MORRILTON",-92.7675,35.1581,104,"COOP"
"253715","HAY SPRINGS",-102.7000,42.5000,1160,"COOP"
"253810","HERSHEY 5 SS",-100.9667,41.1000,900,"COOP"
"047785","SAN GABRIEL",-118.1000,34.1000,137,"COOP"
"219072","WINONA DAM 5",-91.6833,44.0833,202,"COOP"
"300443","BATAVIA",-78.1833,42.9833,271,"COOP"
"303184","GENEVA RESEA",-77.0333,42.8833,219,"COOP"
"118916","WALNUT",-89.6000,41.5500,210,"COOP"
"05P08S","WESNER SPRIN",-105.5425,35.7756,3389,"SNOTEL"
"427655","SALT LAKE CI",-111.8167,40.7500,1490,"COOP"
"453177","GLENOMA 1 W",-122.1667,46.5167,256,"COOP"
"218986","WILD RIVER S",-92.7333,45.4833,287,"COOP"
"132864","FAYETTE",-91.8000,42.8500,320,"COOP"
"333029","GALLIPOLIS",-82.1833,38.8167,173,"COOP"
"1106PF7","RICHMOND NAT",-123.1000,49.1667,3,"EC"
"410235","ANAHUAC",-94.6667,29.7833,7,"COOP"
"144464","LAKIN",-101.2500,37.9333,914,"COOP"
"145906","OBERLIN 1 E",-100.5167,39.8333,774,"COOP"
"478827","VIROQUA 2 NW",-90.9167,43.5667,361,"COOP"
"220521","BAY ST LOUIS",-89.5833,30.3667,9,"COOP"
"23239","ALAMEDA NAS",-122.3200,37.7800,5,"WBAN"
"482595","DIVERSION DA",-108.9333,43.2333,1699,"COOP"
"477092","REST LAKE",-89.8667,46.1167,491,"COOP"
"477480","ST GERMAIN 2",-89.4500,45.9167,490,"COOP"
"07E34S","DOME LAKE",-107.3000,44.5667,2707,"SNOTEL"
"411649","CHANNING 2",-102.3333,35.6833,1155,"COOP"
"12958","NEW ORLEANS",-90.0167,29.8167,2,"WBAN"
"302610","ELMIRA",-76.8000,42.1000,274,"COOP"
"213567","HASTINGS DAM",-92.8667,44.7667,212,"COOP"
"477174","RIDGELAND 1",-91.8833,45.2167,293,"COOP"
"356500","PAULINA",-120.0000,44.1333,1229,"COOP"
"368400","SPRINGTOWN 1",-75.2833,40.5667,262,"COOP"
"091266","BROOKLET 1 W",-81.6833,32.3833,58,"COOP"
"046521","OROVILLE",-121.5500,39.5167,52,"COOP"
"087826","ST AUGUSTINE",-81.3167,29.9000,2,"COOP"
"476939","RAINBOW RESE",-89.5500,45.8333,488,"COOP"
"253037","FRANKLIN 2",-98.9667,40.1000,577,"COOP"
"145856","NORTON 9 SSE",-99.8333,39.7000,719,"COOP"
"418043","SANGER",-97.1667,33.3667,206,"COOP"
"114013","HENNEPIN POW",-89.3167,41.3000,140,"COOP"
"131233","CARROLL",-94.8500,42.0667,378,"COOP"
"11J65S","MILL-D NORTH",-111.6367,40.6581,2731,"SNOTEL"
"344235","HOLDENVILLE",-96.4000,35.0833,262,"COOP"
"361838","COWANESQUE D",-77.1567,41.9903,351,"COOP"
"1107080","SARDIS",-121.9000,49.0833,107,"EC"
"335747","NEWARK WATER",-82.4167,40.0833,271,"COOP"
"1107680","STAVE FALLS",-122.3667,49.2333,110,"EC"
"310375","AURORA 6 N",-76.7833,35.3833,6,"COOP"
"488315","SNAKE RIVER",-110.6667,44.1333,2098,"COOP"
"155524","MONTICELLO 3",-84.8333,36.8667,298,"COOP"
"286177","NEWTON ST PA",-74.8000,41.0333,274,"COOP"
"013519","GREENVILLE",-86.6500,31.8500,143,"COOP"
"323217","FOXHOLM 7 N",-101.5500,48.4333,511,"COOP"
"390043","ACADEMY 2 NE",-99.0667,43.4833,512,"COOP"
"146511","PORTIS",-98.7000,39.5500,454,"COOP"
"101663","CHALLIS",-114.2333,44.5000,1577,"COOP"
"048758","TAHOE CITY",-120.1333,39.1667,1899,"COOP"
"14A11S","GRAVE CREEK",-114.7664,48.9144,1311,"SNOTEL"
"470239","ANTIGO",-89.1667,45.1500,457,"COOP"
"1107689","STAVE LAKE S",-122.3333,49.2833,106,"EC"
"477892","SOLON SPRING",-91.8167,46.3500,329,"COOP"
"322188","DICKINSON EX",-102.8000,46.8833,750,"COOP"
"380165","ANDERSON",-82.6667,34.5333,244,"COOP"
"414577","JEFFERSON",-94.3333,32.7667,61,"COOP"
"233601","HANNIBAL WAT",-91.3667,39.7167,217,"COOP"
"479304","WINTER 5 NW",-91.0667,45.8833,399,"COOP"
"1107785","SUMAS CANAL",-122.1167,49.1167,9,"EC"
"1107878","SURREY NEWTO",-122.8500,49.1333,73,"EC"
"126001","MOUNT VERNON",-87.8833,37.9500,128,"COOP"
"096335","NEWNAN 4 NE",-84.7833,33.4333,280,"COOP"
"045032","LODI",-121.2833,38.1167,12,"COOP"
"310212","APEX",-78.8333,35.7500,137,"COOP"
"255700","MULLEN",-101.0500,42.0500,992,"COOP"
"329455","WILTON",-100.7833,47.1667,661,"COOP"
"422798","FERRON",-111.1333,39.0833,1807,"COOP"
"193213","GREAT BARRIN",-73.4000,42.1833,223,"COOP"
"09S07S","CORONADO TRA",-109.1528,33.8039,2560,"SNOTEL"
"053867","HAYDEN",-107.2500,40.4833,1963,"COOP"
"137613","SHENANDOAH",-95.3667,40.7500,308,"COOP"
"356820","POWERS",-124.0667,42.8833,70,"COOP"
"261415","CARLIN NEWMO",-116.3167,40.9167,1987,"COOP"
"037488","WALDRON",-94.1000,34.9000,206,"COOP"
"1107H79","SURREY TYNEH",-122.7833,49.2000,77,"EC"
"185080","LA PLATA 1 W",-77.0000,38.5333,43,"COOP"
"357736","SHEAVILLE 1",-117.0333,43.1167,1408,"COOP"
"475786","NECEDAH",-90.0833,44.0333,282,"COOP"
"303319","GLOVERSVILLE",-74.3500,43.0500,247,"COOP"
"1108447","VANCOUVER IN",-123.1833,49.2000,4,"EC"
"216276","OTTERTAIL",-95.5667,46.4167,415,"COOP"
"028817","TUCSON U OF",-111.0000,32.2667,701,"COOP"
"130608","BELLEVUE LOC",-90.4233,42.2614,184,"COOP"
"165090","LAKE PROVIDE",-91.1667,32.8000,30,"COOP"
"141867","COUNCIL GROV",-96.5167,38.6833,402,"COOP"
"390281","ARLINGTON 1",-97.1667,44.3667,558,"COOP"
"218450","UNIV OF MINN",-93.1833,44.9833,296,"COOP"
"048655","SUN CITY",-117.2000,33.7167,433,"COOP"
"155111","MANCHESTER 4",-83.8167,37.1500,265,"COOP"
"132789","FAIRFIELD",-91.9500,41.0333,226,"COOP"
"1108487","VANCOUVER UB",-123.2500,49.2500,87,"EC"
"276697","PETERBORO 2",-71.9500,42.8500,311,"COOP"
"430134","ALBANY",-72.3833,44.7000,267,"COOP"
"17C05S","TOUCHET",-117.8506,46.1186,1686,"SNOTEL"
"369103","VALLEY FORGE",-75.4167,40.1000,49,"COOP"
"233102","GALLATIN 4 W",-93.9667,39.9167,282,"COOP"
"333874","HOYTVILLE 2",-83.7667,41.2167,213,"COOP"
"1108824","WEST VANCOUV",-123.2000,49.3500,168,"EC"
"10G13S","SNIDER BASIN",-110.5314,42.4947,2457,"SNOTEL"
"391917","CONDE",-98.1000,45.1500,405,"COOP"
"436995","RUTLAND",-72.9667,43.6167,189,"COOP"
"106250","MURPHY HOT S",-115.3500,42.0333,1573,"COOP"
"238620","VIENNA 2 WNW",-91.9833,38.2000,235,"COOP"
"046377","OCEANSIDE MA",-117.4000,33.2167,3,"COOP"
"22G21S","BIG RED MOUN",-122.8547,42.0525,1905,"SNOTEL"
"21D01S","GREENPOINT",-121.7044,45.6222,975,"SNOTEL"
"469011","UNION 3 SSE",-80.5333,37.5500,643,"COOP"
"475364","MERRILL",-89.6833,45.1833,382,"COOP"
"261371","CALLVILLE BA",-114.7333,36.1500,387,"COOP"
"358466","THREE LYNX",-122.0667,45.1167,341,"COOP"
"393069","FORT MEADE",-103.4667,44.4000,1006,"COOP"
"145692","NESS CITY",-99.9000,38.4500,686,"COOP"
"396427","PACTOLA DAM",-103.4833,44.0667,1439,"COOP"
"475178","MAUSTON 1 SE",-90.0667,43.7833,264,"COOP"
"235862","MT VERNON M",-93.8833,37.0667,363,"COOP"
"422852","FISH SPRINGS",-113.4000,39.8333,1321,"COOP"
"290199","ALAMOGORDO",-105.9500,32.8833,1326,"COOP"
"448888","WARRENTON 3",-77.7667,38.6833,152,"COOP"
"1108906","WHISTLER ROU",-122.9500,50.0667,1835,"EC"
"235027","LOCKWOOD",-93.9500,37.3833,329,"COOP"
"1108914","WHITE ROCK S",-122.7833,49.0167,13,"EC"
"214652","LEECH LAKE D",-94.2167,47.2500,397,"COOP"
"049742","WINTERS",-121.9667,38.5167,41,"COOP"
"329233","WATFORD CITY",-103.2833,47.8000,661,"COOP"
"056023","NUNN",-104.7833,40.7000,1584,"COOP"
"122638","ELWOOD WASTE",-85.8500,40.2667,256,"COOP"
"110A1ND","BURNABY METR",-123.0000,49.2167,125,"EC"
"110EF57","N VANC GRAND",-123.0500,49.3167,111,"EC"
"22F05S","RAILROAD OVE",-122.2125,43.6586,838,"SNOTEL"
"112348","DIXON 1 NW",-89.5167,41.8333,213,"COOP"
"127482","ROCHESTER",-86.2167,41.0667,235,"COOP"
"028012","SNOWFLAKE",-110.0833,34.5000,1720,"COOP"
"11R10S","PROMONTORY",-111.0108,34.3681,2417,"SNOTEL"
"121747","COLUMBUS",-85.9167,39.2000,183,"COOP"
"042319","DEATH VALLEY",-116.8667,36.4667,-54,"COOP"
"408160","SELMER",-88.6167,35.1667,152,"COOP"
"342678","DURANT USDA",-96.3833,34.0167,201,"COOP"
"388440","SUMTER",-80.3500,33.9333,54,"COOP"
"058008","STRATTON",-102.6000,39.3000,1350,"COOP"
"332067","DAYTON MCD",-84.1833,39.7667,239,"COOP"
"395381","MC INTOSH 6",-101.3000,45.8833,663,"COOP"
"267175","RUTH",-114.9833,39.2833,2085,"COOP"
"110FBEE","PORT COQUITL",-122.7500,49.2833,60,"EC"
"1113072","GATES STATIO",-122.5167,50.5167,390,"EC"
"133438","GREENFIELD",-94.4667,41.3000,408,"COOP"
"024849","LEES FERRY",-111.6022,36.8644,978,"COOP"
"416135","MULESHOE NO",-102.7333,34.2333,1155,"COOP"
"055734","MONUMENT",-104.8667,39.1000,2157,"COOP"
"395325","MAURINE 10 S",-102.7167,44.9000,826,"COOP"
"412114","CROCKETT",-95.4500,31.3000,106,"COOP"
"402600","DRESDEN",-88.7000,36.2833,137,"COOP"
"051440","CEDAREDGE",-107.9333,38.9000,1903,"COOP"
"207280","ST JOHNS",-84.5500,43.0167,226,"COOP"
"484080","GREYBULL",-108.0500,44.4833,1155,"COOP"
"124662","KOKOMO 3 WSW",-86.1667,40.4667,250,"COOP"
"1113540","HOPE A",-121.4833,49.3667,39,"EC"
"114530","JOLIET BRAND",-88.1000,41.5000,166,"COOP"
