This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
ID,NAME,LON,LAT,ELEV(m),Network,stnid
"476874","PULASKI WWTP",-88.2275,44.6775,240,"COOP","476874"
"476922","RACINE",-87.7861,42.7022,181,"COOP","476922"
"477052","REEDSBURG",-90.0003,43.5231,282,"COOP","477052"
"477092","REST LAKE",-89.8761,46.1208,491,"COOP","477092"
"477142","RICE RESRVR",-89.7300,45.5300,445,"COOP","477142"
"477148","RICHFIELD 3",-88.2092,43.2111,300,"COOP","477148"
"477230","ROBERTS WWTP",-92.5619,44.9706,298,"COOP","477230"
"477480","ST GERMAIN",-89.4894,45.9156,501,"COOP","477480"
"477576","SAUK CITY WW",-89.7350,43.2619,227,"COOP","477576"
"477581","SAUKVILLE WW",-87.9403,43.3750,230,"COOP","477581"
"477708","SHAWANO 2SSW",-88.6183,44.7631,246,"COOP","477708"
"477761","SHIOCTON",-88.5839,44.4389,235,"COOP","477761"
"477796","SLINGER WWTP",-88.2978,43.3339,314,"COOP","477796"
"477964","SOUTH MILWAU",-87.8494,42.9011,198,"COOP","477964"
"477997","SPARTA",-90.8164,43.9364,238,"COOP","477997"
"478171","STEVENS PT",-89.5853,44.5114,329,"COOP","478171"
"478229","STOUGHTON",-89.2133,42.9108,256,"COOP","478229"
"478241","STRATFORD 1",-90.0900,44.8175,375,"COOP","478241"
"478316","SULLIVAN 3SE",-88.5497,42.9675,284,"COOP","478316"
"478349","SUPERIOR",-92.0167,46.7000,192,"COOP","478349"
"478376","SURING",-88.3786,44.9958,241,"COOP","478376"
"478589","TREMPEALEAU",-91.4378,43.9994,201,"COOP","478589"
"478723","UNION GROVE",-88.0336,42.6903,222,"COOP","478723"
"478827","VIROQUA 2 S",-90.8733,43.5350,354,"COOP","478827"
"478905","WASHINGTON I",-86.9106,45.3858,218,"COOP","478905"
"478910","WATERLOO",-88.9844,43.1878,245,"COOP","478910"
"478919","WATERTOWN",-88.7364,43.1742,252,"COOP","478919"
"478969","WAUSAU WSAW",-89.6222,44.9464,360,"COOP","478969"
"478987","WAUTOMA-SILV",-89.2433,44.0411,265,"COOP","478987"
"479052","WEST BEND PU",-88.1939,43.4106,299,"COOP","479052"
"479053","WEST BEND FI",-88.1606,43.4319,273,"COOP","479053"
"479176","WHITE LAKE 1",-88.7417,45.1453,393,"COOP","479176"
"479190","WHITEWATER",-88.7247,42.8508,267,"COOP","479190"
"479345","WIS RAPIDS G",-89.8306,44.3994,311,"COOP","479345"
"480027","AFTON",-110.9342,42.7314,1893,"COOP","480027"
"480140","ALTA 1 NNW",-111.0339,43.7728,1962,"COOP","480140"
"480432","ATLANTIC CIT",-108.7289,42.4942,2335,"COOP","480432"
"480540","BASIN",-108.0350,44.3800,1170,"COOP","480540"
"480680","BIG HORN",-106.9961,44.6808,1234,"COOP","480680"
"481131","BUCKBOARD MA",-109.5967,41.2467,1853,"COOP","481131"
"481165","BUFFALO",-106.7208,44.3450,1423,"COOP","481165"
"481775","CLARK 3 NE",-109.1400,44.9375,1247,"COOP","481775"
"481816","CLEARMONT 5",-106.4472,44.5781,1218,"COOP","481816"
"482242","DANIEL FISH",-110.1272,42.9283,2236,"COOP","482242"
"482715","DUBOIS",-109.6553,43.5397,2120,"COOP","482715"
"483170","FARSON 5 N",-109.4475,42.1872,2035,"COOP","483170"
"484065","GREEN RIVER",-109.4767,41.5314,1852,"COOP","484065"
"484080","GREYBULL",-108.0536,44.4894,1154,"COOP","484080"
"485374","LANCE CREEK",-104.6033,43.1825,1281,"COOP","485374"
"485417","LARAMIE 4 SE",-105.5319,41.2847,2252,"COOP","485417"
"486440","MORAN 5 WNW",-110.5889,43.8567,2072,"COOP","486440"
"487031","PAHASKA",-109.9642,44.5028,2038,"COOP","487031"
"487375","POWDER RVR (",-106.9894,43.0353,1744,"COOP","487375"
"487760","RIVERTON",-108.3742,43.0308,1510,"COOP","487760"
"488626","STORY",-106.8969,44.5772,1549,"COOP","488626"
"488705","SUNDANCE",-104.3567,44.4122,1431,"COOP","488705"
"488758","SUNSHINE 3NE",-108.9547,44.0761,1897,"COOP","488758"
"488808","SYBILLE RSCH",-105.3750,41.7644,1855,"COOP","488808"
"488884","THERMOPOLIS",-108.1369,43.7528,1307,"COOP","488884"
"488997","TORRINGTON 2",-104.1564,42.4881,1481,"COOP","488997"
"489770","WORLAND",-107.9686,44.0108,1238,"COOP","489770"
"AACT2","3616 SOUTH 1",-97.7686,30.2303,-9999,"HYD","AACT2"
"AAET2","SAINT EDWARD",-97.7481,30.2306,-9999,"HYD","AAET2"
"AAFT2","SEMINARY RID",-97.8211,30.1953,-9999,"HYD","AAFT2"
"AAJT2","3400 WILLIAM",-97.8278,30.2128,-9999,"HYD","AAJT2"
"AALT2","OAK HILL VFD",-97.9194,30.2517,-9999,"HYD","AALT2"
"AANG1","ATLANTA",-84.4078,33.8194,233,"HYD","AANG1"
"AAOT2","1301 WEST OL",-97.7694,30.2442,-9999,"HYD","AAOT2"
"AAPT2","ESCARPMENT",-97.8797,30.1964,-9999,"HYD","AAPT2"
"AART2","EAST RIVERSI",-97.6792,30.2325,-9999,"HYD","AART2"
"AAST2","EMERALD FORE",-97.7861,30.2147,-9999,"HYD","AAST2"
"AATT2","SOUTH IH 35",-97.7469,30.2175,-9999,"HYD","AATT2"
"AAWT2","WESTLAKE HIG",-97.8125,30.2778,-9999,"HYD","AAWT2"
"ABAC1","ARROYO DEL H",-122.1783,37.9767,244,"HYD","ABAC1"
"ABCC1","BACK CANYON",-118.3603,35.3094,1064,"HYD","ABCC1"
"ABDF1","ARCHBOLD CRN",-81.3689,27.1525,45,"HYD","ABDF1"
"ABDV2","ABINGDON",-81.9833,36.6833,-9999,"HYD","ABDV2"
"ABUT2","BULL CREEK A",-97.7850,30.3719,-9999,"HYD","ABUT2"
"ACLC2","HORSE CREEK",-103.3544,38.0847,1212,"HYD","ACLC2"
"ACLN2","ASH CYN CK",-119.8047,39.1764,1549,"HYD","ACLN2"
"ACLT2","COLORADO RIV",-96.4183,29.5797,-9999,"HYD","ACLT2"
"ACMC1","ARROYO CORTE",-122.5350,37.8983,1,"HYD","ACMC1"
"ACPA3","AC PARK",-110.7294,32.2822,849,"HYD","ACPA3"
"ACRG1","ABERCORN CRE",-81.1783,32.2556,-9999,"HYD","ACRG1"
"ACST1","SYCAMORE CRE",-87.0500,36.3167,122,"HYD","ACST1"
"ACYG1","COVINGTON",-83.7792,33.6400,197,"HYD","ACYG1"
"ADAA1","FAGAN CRK AD",-86.5750,34.7225,-9999,"HYD","ADAA1"
"ADRA3","AZ ELGIN 5 S",-110.5144,31.5906,1481,"HYD","ADRA3"
"ADRC1","AUBURN DAM R",-121.0450,38.8819,366,"HYD","ADRC1"
"AFAT2","FLORAL PARK",-97.7542,30.4072,-9999,"HYD","AFAT2"
"AFGT2","AUSTIN",-97.6089,30.2822,-9999,"HYD","AFGT2"
"AFRA3","AGUA FRIA RI",-112.1667,34.0167,549,"HYD","AFRA3"
"AGAC1","ST. MARY S C",-122.1067,37.8417,189,"HYD","AGAC1"
"AGBC1","ARCADE CREEK",-121.3253,38.6811,34,"HYD","AGBC1"
"AGWC1","A.G.WISHON P",-119.5050,37.1511,305,"HYD","AGWC1"
"AHCG1","ATHENS 12S",-83.3933,33.7883,-9999,"HYD","AHCG1"
"AKEC1","OREJANO CANY",-118.5672,35.2581,780,"HYD","AKEC1"
"AKLN6","LAKE",-77.7167,42.4000,-9999,"HYD","AKLN6"
"ALGN7","ALEXANDER GR",-80.8328,35.1669,-9999,"HYD","ALGN7"
"ALIT2","500 WEST KOE",-97.7225,30.3289,-9999,"HYD","ALIT2"
"ALMA3","ALAMO DAM",-113.6167,34.2167,377,"HYD","ALMA3"
"ALMN2","ALUM CK ALER",-119.8725,39.4647,1878,"HYD","ALMN2"
"ALMT2","BERKMAN DRIV",-97.6936,30.3117,-9999,"HYD","ALMT2"
"ALNT2","CHOCOLATE BA",-95.3206,29.3692,8,"HYD","ALNT2"
"ALPM4","5.5MI.NNW FR",-83.5922,45.1617,222,"HYD","ALPM4"
"ALPT1","W. FORK OBEY",-85.1744,36.3969,-9999,"HYD","ALPT1"
"ALQT2","2600 WEBBERV",-97.7122,30.2636,-9999,"HYD","ALQT2"
"ALWT2","ARCHER CITY",-98.6128,33.6625,285,"HYD","ALWT2"
"ALXT2","CANYON VISTA",-97.7850,30.4267,-9999,"HYD","ALXT2"
"ALYT2","RIVERPLACE/2",-97.8444,30.3947,-9999,"HYD","ALYT2"
"ALZT2","FATHOM",-97.7758,30.4353,-9999,"HYD","ALZT2"
"AMHA3","AL MARAH",-110.8019,32.2800,776,"HYD","AMHA3"
"AMHT2","MAHA CREEK",-97.6933,30.0828,188,"HYD","AMHT2"
"AMSO2","LITTLE WASHI",-98.0231,34.8853,358,"HYD","AMSO2"
"ANDC1","ANDERSON RSV",-121.6283,37.1656,197,"HYD","ANDC1"
"ANFN5","NORTH FLOODW",-106.5981,35.1994,1529,"HYD","ANFN5"
"ANPC1","ANDERSON PEA",-121.6466,36.1845,1027,"HYD","ANPC1"
"ANTC1","ANTELOPE LAK",-120.6069,40.1800,1512,"HYD","ANTC1"
"ANTT1","MILL CREEK",-86.6833,36.0833,144,"HYD","ANTT1"
"AOST2","ANTON 6S",-102.1908,33.7253,1038,"HYD","AOST2"
"APDN2","ANGEL PK DET",-115.2828,36.1867,808,"HYD","APDN2"
"APHG1","ALPHARETTA",-84.2694,34.0506,293,"HYD","APHG1"
"APNC1","ALPINE FROST",-121.4167,38.4586,7,"HYD","APNC1"
"APSN7","SWIFT CREEK",-78.7525,35.7186,86,"HYD","APSN7"
"APTA4","BUFFALO RIVE",-93.1383,36.0608,244,"HYD","APTA4"
"AQCT2","LAKE AUSTIN",-97.9275,30.3281,-9999,"HYD","AQCT2"
"ARAA3","ARIVACA NR A",-111.3403,31.6056,1227,"HYD","ARAA3"
"ARAT2","SILVERMINE D",-97.8892,30.2456,-9999,"HYD","ARAT2"
"ARBO2","LAKE OF THE",-97.0306,34.4306,-9999,"HYD","ARBO2"
"ARBT2","METRO CENTER",-97.6942,30.2136,-9999,"HYD","ARBT2"
"ARCG1","ARMUCHEE",-85.1403,34.3608,180,"HYD","ARCG1"
"ARCT2","RED RIVER",-95.5022,33.8756,130,"HYD","ARCT2"
"ARDN2","ARDEN ALERT",-115.2361,36.0139,767,"HYD","ARDN2"
"ARET2","SHOAL CREEK",-97.7450,30.3461,-9999,"HYD","ARET2"
"ARFT2","2700 SLAUGHT",-97.8378,30.1756,-9999,"HYD","ARFT2"
"ARIT2","5490 EAST WI",-97.7453,30.1781,-9999,"HYD","ARIT2"
"ARJT2","HORNSBY BEND",-97.6097,30.2192,-9999,"HYD","ARJT2"
"ARKN7","ELON RECREAT",-80.8389,35.0194,60,"HYD","ARKN7"
"ARKT2","BULL CREEK D",-97.8106,30.4219,-9999,"HYD","ARKT2"
"AROC1","CHITTENDEN P",-121.5967,36.9003,25,"HYD","AROC1"
"ARRN7","ARARAT RIVER",-80.5619,36.4044,269,"HYD","ARRN7"
"ARST2","ABERNATHY 5N",-101.7569,33.8753,1016,"HYD","ARST2"
"ARVA3","ARAVAIPA CRE",-110.6186,32.8436,716,"HYD","ARVA3"
"ARX","LA CROSSE WI",-91.1919,43.8228,1276,"HYD","ARX"
"ASMC1","SIMI SANITAT",-118.8109,34.2840,201,"HYD","ASMC1"
"ASPF1","FORT LONESOM",-82.0742,27.7294,-9999,"HYD","ASPF1"
"ASST2","ASPERMONT 3N",-100.1961,33.1681,531,"HYD","ASST2"
"ASTG1","AUSTELL 6S",-84.6150,33.7208,226,"HYD","ASTG1"
"ATHC1","LIME KILN CA",-118.4475,35.0903,1460,"HYD","ATHC1"
"ATKG1","ATKINSON 1WS",-81.8675,31.2211,5,"HYD","ATKG1"
"ATST2","AMHERST 1NE",-102.4044,34.0217,1112,"HYD","ATST2"
"ATWC1","ATWELL CAMP",-118.6311,36.4639,1951,"HYD","ATWC1"
"ATZT2","5100 SOUTH C",-97.7719,30.2089,-9999,"HYD","ATZT2"
"AUSG1","AUSTELL 3SSE",-84.6147,33.7728,261,"HYD","AUSG1"
"AUTT2","AUSTIN",-97.9642,30.3664,-9999,"HYD","AUTT2"
"AVOA3","AGUA FRIA BU",-112.3317,33.4681,287,"HYD","AVOA3"
"AWAT2","HWY 1826",-97.9031,30.2092,-9999,"HYD","AWAT2"
"AWGT2","FOSTER",-97.7389,30.3578,-9999,"HYD","AWGT2"
"AWHT2","WOODHOLLOW",-97.7492,30.3608,-9999,"HYD","AWHT2"
"AWIT2","MOPAC/183",-97.7356,30.3817,-9999,"HYD","AWIT2"
"AWLT2","BARTON CREEK",-97.8525,30.2964,-9999,"HYD","AWLT2"
"AWWT2","OAK SPRING",-97.6917,30.2736,-9999,"HYD","AWWT2"
"AWZT2","1650 WEBBERV",-97.6783,30.2806,-9999,"HYD","AWZT2"
"AZAT2","LAKECREEK PA",-97.7847,30.4683,-9999,"HYD","AZAT2"
"AZGT2","BLUE GOOSE",-97.6294,30.3494,-9999,"HYD","AZGT2"
"AZKT2","DUVAL/MOPAC",-97.7200,30.4106,-9999,"HYD","AZKT2"
"AZMT2","DUVAL FD",-97.7422,30.4181,-9999,"HYD","AZMT2"
"AZOT2","CORPUS CHRIS",-97.7444,30.4450,-9999,"HYD","AZOT2"
"AZPT2","EAST RUNDBER",-97.6775,30.3528,-9999,"HYD","AZPT2"
"AZQT2","LOYOLA",-97.6742,30.3150,-9999,"HYD","AZQT2"
"AZVT2","PARKFIELD",-97.7069,30.3653,-9999,"HYD","AZVT2"
"AZWT2","GOLDEN MEADO",-97.7106,30.3803,-9999,"HYD","AZWT2"
"BADC1","CAMP ROBERTS",-120.7539,35.7944,228,"HYD","BADC1"
"BAGA3","BAGDAD",-113.2028,34.5983,1143,"HYD","BAGA3"
"BAKL1","COMITE RVR N",-91.0942,30.5961,3,"HYD","BAKL1"
"BAKN7","BAKERSVILLE",-82.2986,36.0464,640,"HYD","BAKN7"
"BALC1","BALD MOUNTAI",-121.5164,37.5797,873,"HYD","BALC1"
"BALG1","BALL GROUND",-84.4033,34.3106,280,"HYD","BALG1"
"BAMC1","BALD MOUNTAI",-120.2833,35.1667,457,"HYD","BAMC1"
"BASC1","CRANE VALLEY",-119.5261,37.2911,1037,"HYD","BASC1"
"BAST2","AUSTIN",-97.7457,30.4698,260,"HYD","BAST2"
"BATC1","BATES RIDGE",-119.9167,34.9167,1561,"HYD","BATC1"
"BBCT2","FULSHEAR BUF",-95.7697,29.7200,-9999,"HYD","BBCT2"
"BBGL1","BLACK BAYOU",-90.8772,30.2403,0,"HYD","BBGL1"
"BBKT2","BUFFALO BAYO",-95.8067,29.7431,-9999,"HYD","BBKT2"
"BBNT2","BURNET 5 NNW",-98.2622,30.8283,-9999,"HYD","BBNT2"
"BBRA3","AZ WILLIAMS",-112.3375,35.7552,1824,"HYD","BBRA3"
"BBRL1","BAYOU FOUNTA",-91.1081,30.3503,-9999,"HYD","BBRL1"
"BBRN7","WELL AT PIED",-80.6072,35.6825,207,"HYD","BBRN7"
"BBSO2","BROKEN BOW 7",-94.6244,34.0433,113,"HYD","BBSO2"
"BCAT2","BOWIE",-97.8656,33.4689,-9999,"HYD","BCAT2"
"BCET2","CEDAR PARK #",-97.8104,30.4880,280,"HYD","BCET2"
"BCHC1","BEACH MEADOW",-118.2931,36.1269,2332,"HYD","BCHC1"
"BCHT2","WEST FK TRIN",-97.2892,32.7517,148,"HYD","BCHT2"
"BCKC2","BOB CREEK",-103.7592,38.1833,-9999,"HYD","BCKC2"
"BCLS1","BUCK CREEK N",-78.7200,33.9533,-9999,"HYD","BCLS1"
"BCLT2","LEANDER",-97.8829,30.5892,315,"HYD","BCLT2"
"BCMN7","BUFFALO CREE",-79.6619,36.1278,201,"HYD","BCMN7"
"BCOT2","BLANCO 5 NNE",-98.3825,30.1617,-9999,"HYD","BCOT2"
"BCPT1","BEAVER CREEK",-84.0517,36.0183,305,"HYD","BCPT1"
"BCRA4","BATESVILLE C",-91.7811,35.8200,152,"HYD","BCRA4"
"BCRS1","QUINBY",-79.7450,34.2436,52,"HYD","BCRS1"
"BCRS2","BUFFALO 13ES",-103.3017,45.5161,-9999,"HYD","BCRS2"
"BCST2","CEDAR PARK #",-97.7492,30.5403,258,"HYD","BCST2"
"BCWG1","BRIER CREEK",-81.9638,33.1180,58,"HYD","BCWG1"
"BCYC1","BLUE CANYON",-120.7000,39.2831,1610,"HYD","BCYC1"
"BDCT2","BROWNWOOD 10",-99.0989,31.6064,-9999,"HYD","BDCT2"
"BDPM7","BIRDS POINT",-89.1500,36.9667,84,"HYD","BDPM7"
"BDUT2","ONION CREEK",-97.8486,30.0867,-9999,"HYD","BDUT2"
"BDYC1","BRANDY CRK",-122.5669,40.6169,396,"HYD","BDYC1"
"BELT1","HARPETH RIVE",-86.9283,36.0544,-9999,"HYD","BELT1"
"BESN7","LONG CRK NR",-81.2347,35.3064,215,"HYD","BESN7"
"BFAT2","RIO GRANDE B",-99.1681,26.5569,-9999,"HYD","BFAT2"
"BFLW2","BEECH FORK D",-82.4167,38.3000,175,"HYD","BFLW2"
"BGCT2","BANGS 6W",-99.2347,31.7002,-9999,"HYD","BGCT2"
"BGEG1","FLINT RIVER",-84.5800,30.9114,18,"HYD","BGEG1"
"BGVC1","BRIDGEVILLE",-123.7928,40.4731,195,"HYD","BGVC1"
"BHCG1","MILSTEAD",-83.9278,33.6614,-9999,"HYD","BHCG1"
"BHNC1","BUCHANAN DAM",-119.9700,37.2133,137,"HYD","BHNC1"
"BHNT2","BUCHANAN DAM",-98.4525,30.7650,-9999,"HYD","BHNT2"
"BHOC1","BORRACHO SAD",-118.9086,34.6052,1326,"HYD","BHOC1"
"BHUT2","HUTTO #2",-97.5813,30.5428,207,"HYD","BHUT2"
"BICT2","BRICE 6SW",-100.9403,34.6278,625,"HYD","BICT2"
"BIGG1","SNELLVILLE",-83.9903,33.8150,262,"HYD","BIGG1"
"BIGV2","LEVISA FORK",-82.2000,37.3500,264,"HYD","BIGV2"
"BIMC1","BIG MEADOWS",-118.8500,36.7167,2378,"HYD","BIMC1"
"BISS1","BISHOPVILLE",-80.2139,34.2500,48,"HYD","BISS1"
"BJCT2","BIG SANDY CR",-97.9100,30.5169,-9999,"HYD","BJCT2"
"BJKM7","COLDWATER CR",-90.2511,38.8178,-9999,"HYD","BJKM7"
"BKAC1","BROKEN ARROW",-121.6667,37.5167,940,"HYD","BKAC1"
"BKDO2","BROKEN BOW R",-94.6833,34.1431,135,"HYD","BKDO2"
"BKLC1","BUCKS LAKE",-121.2419,39.8500,1753,"HYD","BKLC1"
"BKRN2","NV BAKER 5 W",-114.3000,38.2167,2149,"HYD","BKRN2"
"BKRN4","BASKING RIDG",-74.5000,40.7167,70,"HYD","BKRN4"
"BLCA3","BLUE RIVER",-109.1956,33.2908,1268,"HYD","BLCA3"
"BLCC1","BLOODS CREEK",-120.0350,38.4500,2195,"HYD","BLCC1"
"BLCN2","BAILEY CK",-119.6803,39.3553,1732,"HYD","BLCN2"
"BLDT2","LEANDER #4",-97.7808,30.5777,277,"HYD","BLDT2"
"BLIG1","BLITCHTON 4W",-81.4883,32.1678,9,"HYD","BLIG1"
"BLRC1","BOULDER CK C",-122.1625,37.1542,244,"HYD","BLRC1"
"BLRT2","BLANCO 13 WN",-98.6136,30.1717,-9999,"HYD","BLRT2"
"BLSC1","BLACK SPRING",-120.1919,38.3750,1982,"HYD","BLSC1"
"BLST1","S. FORK FORK",-89.1103,35.6933,107,"HYD","BLST1"
"BLUC1","BLUE CANYON",-120.7081,39.2761,1610,"HYD","BLUC1"
"BLUT2","TOW 10 ESE",-98.3569,30.8414,396,"HYD","BLUT2"
"BLVS1","BLACKVILLE",-81.3278,33.3550,-9999,"HYD","BLVS1"
"BLWK2","ROCKCASTLE R",-84.2667,37.1667,256,"HYD","BLWK2"
"BMCT2","MARY S CREEK",-97.4469,32.6950,189,"HYD","BMCT2"
"BMDN2","BLACK MTN DE",-114.9947,35.9875,792,"HYD","BMDN2"
"BMDN4","BELLE MEADE",-74.6492,40.4681,19,"HYD","BMDN4"
"BMOC1","BALD MTN",-119.4000,37.0669,1439,"HYD","BMOC1"
"BMTC1","BLACK MTN",-120.3533,35.3947,1085,"HYD","BMTC1"
"BNAC1","BARONA ALERT",-116.8383,32.9989,390,"HYD","BNAC1"
"BNCC1","BURNS CREEK",-120.2750,37.3767,97,"HYD","BNCC1"
"BNEC1","BEN LOMOND L",-122.0750,37.0933,111,"HYD","BNEC1"
"BNRA4","BENNETTS RIV",-92.1756,36.4256,-9999,"HYD","BNRA4"
"BNSN7","BAIN ELEMENT",-80.6483,35.1747,220,"HYD","BNSN7"
"BOCT2","ROUND ROCK #",-97.7107,30.5365,240,"HYD","BOCT2"
"BOKN7","BELLE OAKS R",-80.9358,35.1928,216,"HYD","BOKN7"
"BONN7","BOONE PRECIP",-81.6700,36.1964,-9999,"HYD","BONN7"
"BOWC1","BOWMAN LAKE",-120.6536,39.4481,1643,"HYD","BOWC1"
"BPCT2","LAKE BUCHANA",-98.4528,30.8711,-9999,"HYD","BPCT2"
"BPGT1","BETHPAGE",-86.3000,36.4667,-9999,"HYD","BPGT1"
"BRCC1","BEAR CREEK N",-121.2028,38.0742,18,"HYD","BRCC1"
"BRDC1","SALINAS R NR",-120.8678,35.9303,135,"HYD","BRDC1"
"BRFN7","BRADFORD AIR",-80.7939,35.4092,198,"HYD","BRFN7"
"BRIG1","BRIER CREEK",-81.6514,32.9333,29,"HYD","BRIG1"
"BRNG1","BRUNSWICK RI",-81.3969,31.1331,0,"HYD","BRNG1"
"BRSW2","BRADSHAW BEA",-81.8028,37.3953,329,"HYD","BRSW2"
"BRTC1","BARRETT LAKE",-116.6694,32.6806,495,"HYD","BRTC1"
"BRUT2","ROUND ROCK #",-97.6118,30.5617,218,"HYD","BRUT2"
"BRWA3","BERNEIL WASH",-111.9378,33.5664,409,"HYD","BRWA3"
"BRWC1","BEAR RIVER N",-121.4056,39.0000,22,"HYD","BRWC1"
"BSCT2","BIG SATAN CR",-100.9639,29.6639,454,"HYD","BSCT2"
"BSPM8","BANNACK STAT",-113.0057,45.1580,1766,"HYD","BSPM8"
"BSPN2","VYA",-119.9389,41.9117,1738,"HYD","BSPN2"
"BSXT2","BERTRAM 8SSW",-98.1089,30.6392,-9999,"HYD","BSXT2"
"BTCT2","BLANKET 4 S",-98.7973,31.7706,-9999,"HYD","BTCT2"
"BTDN7","BEETREE DAM",-82.3997,35.6425,829,"HYD","BTDN7"
"BTPC1","BEAR TRAP ME",-118.8581,36.6761,2073,"HYD","BTPC1"
"BTRC1","BATTLE RIDGE",-121.7500,40.3331,1037,"HYD","BTRC1"
"BTRF1","TARPON SPRIN",-82.6556,28.1450,-9999,"HYD","BTRF1"
"BUBT2","MARBLE FALLS",-98.1711,30.5997,-9999,"HYD","BUBT2"
"BUCT2","BURKETT 9 S",-99.2239,31.8711,-9999,"HYD","BUCT2"
"BUGT2","BURNET 6 SSE",-98.2111,30.6686,-9999,"HYD","BUGT2"
"BUHT2","BURNET 6 WSW",-98.3078,30.7158,-9999,"HYD","BUHT2"
"BUKA3","WHITETANKS #",-112.4706,33.5336,363,"HYD","BUKA3"
"BULC1","BUELLTON",-120.2000,34.6167,162,"HYD","BULC1"
"BULW2","BURNSVILLE",-80.6667,38.8500,226,"HYD","BULW2"
"BUMC1","BEAUMONT CIT",-116.9756,33.9286,800,"HYD","BUMC1"
"BUMK1","BEAUMONT DCP",-96.5350,37.6556,485,"HYD","BUMK1"
"BUNL1","BUNDICK CREE",-93.2300,30.8186,-9999,"HYD","BUNL1"
"BUNN2","BUNKERVILLE",-114.0750,36.7081,870,"HYD","BUNN2"
"BUPC1","BUCKS CREEK",-121.3167,39.9100,537,"HYD","BUPC1"
"BUSO2","BURBANK OCS",-96.8108,36.6342,301,"HYD","BUSO2"
"BUTT2","BURNET 1WSW",-98.2853,30.7569,-9999,"HYD","BUTT2"
"BVCT2","BELLVILLE 1",-96.2672,29.9403,-9999,"HYD","BVCT2"
"BVDG1","BEAVERDAM CK",-82.8967,34.1686,161,"HYD","BVDG1"
"BVDN7","BREVARD RAIN",-82.6967,35.2494,643,"HYD","BVDN7"
"BVLO2","US HWY 123 B",-95.9719,36.7555,199,"HYD","BVLO2"
"BWCT2","BROWNWOOD 4",-98.9522,31.6753,-9999,"HYD","BWCT2"
"BWNG1","BOWDEN",-85.2792,33.4928,280,"HYD","BWNG1"
"BYGT1","WOLF RIVER",-85.1256,36.7306,-9999,"HYD","BYGT1"
"BYNG1","BYRON",-83.7011,32.6919,82,"HYD","BYNG1"
"BYSK2","BRYAN STATIO",-84.4133,38.0764,274,"HYD","BYSK2"
"BZRK1","SOUTH FORK C",-96.5122,38.2858,-9999,"HYD","BZRK1"
"CABA3","CATALINA BOO",-110.7711,32.2772,823,"HYD","CABA3"
"CACT2","LAKE AUSTIN",-97.8675,30.3522,-9999,"HYD","CACT2"
"CAEC1","CALERO",-121.7569,37.1697,168,"HYD","CAEC1"
"CALG1","CALHOUN",-84.9544,34.5189,183,"HYD","CALG1"
"CAMN2","CAM 10 DB",-115.3400,36.2694,914,"HYD","CAMN2"
"CAPN2","CARSON CITY",-119.7336,39.1961,1436,"HYD","CAPN2"
"CARG1","CARLTON",-83.0033,34.0733,123,"HYD","CARG1"
"CAWN2","CALIFORNIA W",-114.6283,36.5564,652,"HYD","CAWN2"
"CBCT2","COLORADO RIV",-98.5200,31.0905,-9999,"HYD","CBCT2"
"CBGA4","CONNERLY BAY",-91.2531,33.3817,28,"HYD","CBGA4"
"CBGC1","CARBON CYN G",-117.7833,33.9167,495,"HYD","CBGC1"
"CBTA3","CAVE BUTTES",-112.0453,33.7208,503,"HYD","CBTA3"
"CBTC1","CRABTREE MEA",-118.3450,36.5633,3262,"HYD","CBTC1"
"CBVT2","ABV NUECES R",-97.7667,27.9333,-9999,"HYD","CBVT2"
"CCCA3","CHINLE CREEK",-109.5381,36.1550,1692,"HYD","CCCA3"
"CCCC1","CHINO CANYON",-116.6056,33.8444,218,"HYD","CCCC1"
"CCDO2","SPAVINAW CRE",-94.6850,36.3225,-9999,"HYD","CCDO2"
"CCEC1","COW CREEK",-121.8531,40.6031,866,"HYD","CCEC1"
"CCHC1","CACHUMA ALER",-119.9833,34.5833,244,"HYD","CCHC1"
"CCHV2","CAPE CHARLES",-75.9272,37.2908,-9999,"HYD","CCHV2"
"CCKF1","DUNEDIN",-82.7408,28.0231,-9999,"HYD","CCKF1"
"CCPC1","CACTUS COUNT",-116.9222,32.8681,125,"HYD","CCPC1"
"CCUN2","CLEAR CK UPP",-119.8892,39.0894,2372,"HYD","CCUN2"
"CCWO2","CORDELL",-98.8360,35.2911,431,"HYD","CCWO2"
"CDFP1","BRANDYWINE C",-75.5936,39.8697,46,"HYD","CDFP1"
"CDIA3","CANADA DEL O",-111.0414,32.3361,684,"HYD","CDIA3"
"CDLC1","RUSSIAN R NR",-123.0525,38.8794,107,"HYD","CDLC1"
"CDZK2","LITTLE RIVER",-87.7333,36.7833,-9999,"HYD","CDZK2"
"CECT2","CHEROKEE 6 W",-98.8103,30.9511,-9999,"HYD","CECT2"
"CEDG1","CEDAR SPRING",-85.0436,31.1778,-9999,"HYD","CEDG1"
"CEHT1","CENTER HILL",-85.8333,36.1000,-9999,"HYD","CEHT1"
"CEPN7","EAST FORK PI",-82.8703,35.4617,805,"HYD","CEPN7"
"CFBT2","CLEAR FORK T",-97.4417,32.6650,186,"HYD","CFBT2"
"CFCT2","CROSS PLAINS",-99.2651,32.1580,-9999,"HYD","CFCT2"
