This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"CO-LR-56","LONGMONT 7.3",-105.1109,40.2711,1540,"COCORAHS","CO-LR-56"
"CO-SJ-1","SILVERTON .1",-107.6673,37.8112,2839,"COCORAHS","CO-SJ-1"
"CO-JF-121","WHEATRIDGE 0",-105.0730,39.7639,1665,"COCORAHS","CO-JF-121"
"CO-WA-21","LAST CHANCE",-103.5733,39.8265,1415,"COCORAHS","CO-WA-21"
"CO-ME-3","GRAND JUNCTI",-108.6187,39.1779,1448,"COCORAHS","CO-ME-3"
"CO-EG-1","GYPSUM 3.0 S",-106.9110,39.6102,2145,"COCORAHS","CO-EG-1"
"CO-EL-13","KIOWA 2.2 WN",-104.5051,39.3538,1999,"COCORAHS","CO-EL-13"
"CO-HD-1","LAKE CITY 1.",-107.3054,38.0500,2654,"COCORAHS","CO-HD-1"
"CO-DN-46","WHEATRIDGE 1",-105.0499,39.7739,1646,"COCORAHS","CO-DN-46"
"CO-GR-5","TABERNASH 2.",-105.7988,40.0063,2639,"COCORAHS","CO-GR-5"
"CO-BO-81","BOULDER 2.8",-105.2633,40.0609,1651,"COCORAHS","CO-BO-81"
"CO-DG-31","SEDALIA 2.2",-104.9216,39.4400,1854,"COCORAHS","CO-DG-31"
"CO-DG-30","FRANKTOWN 3.",-104.7043,39.4254,1951,"COCORAHS","CO-DG-30"
"CO-DG-29","CASTLE ROCK",-104.9496,39.3239,1963,"COCORAHS","CO-DG-29"
"CO-OR-1","RIDGEWAY   6",-107.6456,38.1843,2334,"COCORAHS","CO-OR-1"
"CO-SU-7","DILLON 0.6 W",-106.0492,39.6277,2771,"COCORAHS","CO-SU-7"
"CO-MF-1","CRAIG 12.4 N",-107.7149,40.6371,2065,"COCORAHS","CO-MF-1"
"CO-SU-4","FRISCO 0.5 N",-106.0959,39.5823,2767,"COCORAHS","CO-SU-4"
"CO-LR-50","LYONS 4.8 N",-105.2692,40.2934,1712,"COCORAHS","CO-LR-50"
"CO-BO-75","NEDERLAND 2.",-105.4848,39.9860,2542,"COCORAHS","CO-BO-75"
"CO-WE-185","EVANS .8 WSW",-104.7068,40.3738,1429,"COCORAHS","CO-WE-185"
"CO-WE-186","ERIE 2.6 S",-105.0455,40.0125,1555,"COCORAHS","CO-WE-186"
"CO-LR-49","WELLINGTON .",-105.0061,40.7062,1591,"COCORAHS","CO-LR-49"
"CO-PK-18","COMO 9.5 ESE",-105.7380,39.2140,2897,"COCORAHS","CO-PK-18"
"CO-PK-14","COMO 11 SW",-105.7270,39.2650,2900,"COCORAHS","CO-PK-14"
"CO-PK-17","FAIRPLAY 1.0",-106.0169,39.2332,3120,"COCORAHS","CO-PK-17"
"CO-DG-25","CASTLE PINES",-104.8911,39.4617,1980,"COCORAHS","CO-DG-25"
"CO-BO-74","BOULDER 5 SE",-105.2147,39.9638,1680,"COCORAHS","CO-BO-74"
"CO-JF-48","DENVER 9.9 W",-105.1806,39.7350,1769,"COCORAHS","CO-JF-48"
"CO-JF-104","GENESEE 1 SE",-105.2560,39.6874,2351,"COCORAHS","CO-JF-104"
"CO-BO-72","BOULDER 1.3",-105.2689,40.0242,1639,"COCORAHS","CO-BO-72"
"CO-JF-98","EVERGREEN 2.",-105.3624,39.6007,2407,"COCORAHS","CO-JF-98"
"CO-JF-124","MORRISON 8.7",-105.2244,39.5289,2475,"COCORAHS","CO-JF-124"
"CO-DN-41","DENVER 3 NW",-105.0162,39.7779,1622,"COCORAHS","CO-DN-41"
"CO-BO-64","NEDERLAND 7.",-105.5893,40.0548,3535,"COCORAHS","CO-BO-64"
"CO-AR-72","BENNETT 5.6",-104.4056,39.6763,1713,"COCORAHS","CO-AR-72"
"CO-DG-22","LARKSPUR 3.0",-104.9436,39.2052,2067,"COCORAHS","CO-DG-22"
"CO-DG-21","PARKER 1.3 W",-104.7851,39.5201,1788,"COCORAHS","CO-DG-21"
"CO-EL-10","DEER TRAIL 6",-104.1273,39.5482,1678,"COCORAHS","CO-EL-10"
"CO-JF-87","CONIFER 1.0",-105.3058,39.5356,2511,"COCORAHS","CO-JF-87"
"CO-AR-71","BENNETT 11.3",-104.4680,39.5973,1787,"COCORAHS","CO-AR-71"
"CO-EP-2","MONUMENT 8.8",-104.7197,39.0292,2284,"COCORAHS","CO-EP-2"
"CO-LR-22","FORT COLLINS",-105.0682,40.5691,1523,"COCORAHS","CO-LR-22"
"CO-EL-1","ELIZABETH 6.",-104.6007,39.4533,1922,"COCORAHS","CO-EL-1"
"CO-LR-529","LOVELAND 1.4",-105.0857,40.4319,1536,"COCORAHS","CO-LR-529"
"CO-WE-201","GREELEY 4.4",-104.6522,40.4703,1437,"COCORAHS","CO-WE-201"
"CO-LR-393","FCL 5.6 E",-104.9811,40.5653,1499,"COCORAHS","CO-LR-393"
"CO-WE-199","EATON 4.2 EN",-104.6353,40.5455,1491,"COCORAHS","CO-WE-199"
"CO-AR-54","PARKER 5.0 N",-104.7179,39.5735,1839,"COCORAHS","CO-AR-54"
"CO-AD-93","HYT 5 S",-104.0558,39.8994,1479,"COCORAHS","CO-AD-93"
"CO-AD-20","DENVER 6.8 N",-105.0491,39.8280,1622,"COCORAHS","CO-AD-20"
"CO-JF-47","DENVER 10.5",-105.1578,39.6712,1786,"COCORAHS","CO-JF-47"
"CO-DG-17","FRANKTOWN 8.",-104.7211,39.2658,2059,"COCORAHS","CO-DG-17"
"CO-WA-29","ARIKAREE 6 S",-103.0665,39.6088,1433,"COCORAHS","CO-WA-29"
"CO-AR-26","CENTENNIAL 0",-104.8676,39.6005,1753,"COCORAHS","CO-AR-26"
"CO-EP-70","MANITOU SPRI",-104.8907,38.8627,1926,"COCORAHS","CO-EP-70"
"CO-JF-37","CHATFIELD DA",-105.1855,39.5123,2133,"COCORAHS","CO-JF-37"
"CO-LR-171","WELLINGTON 4",-105.0208,40.7618,1634,"COCORAHS","CO-LR-171"
"MN-AT-997","MN-AT-997",-93.3165,46.3403,-9999,"MN","MN-AT-997"
"MN-AT-992","MN-AT-992",-93.5598,46.6311,-9999,"MN","MN-AT-992"
"MN-AT-991","MN-AT-991",-93.2652,46.7325,-9999,"MN","MN-AT-991"
"MN-AT-990","MN-AT-990",-93.3259,46.9200,-9999,"MN","MN-AT-990"
"MN-AA-998","MN-AA-998",-93.2866,45.1178,-9999,"MN","MN-AA-998"
"MN-AA-997","MN-AA-997",-93.2572,45.0844,-9999,"MN","MN-AA-997"
"MN-AA-996","MN-AA-996",-93.2560,45.0925,-9999,"MN","MN-AA-996"
"MN-AA-985","MN-AA-985",-93.0498,45.2615,-9999,"MN","MN-AA-985"
"MN-AA-976","MN-AA-976",-93.5013,45.2923,-9999,"MN","MN-AA-976"
"MN-AA-971","MN-AA-971",-93.1532,45.3193,-9999,"MN","MN-AA-971"
"MN-AA-970","MN-AA-970",-93.1731,45.2185,-9999,"MN","MN-AA-970"
"MN-AA-966","MN-AA-966",-93.3985,45.3064,-9999,"MN","MN-AA-966"
"MN-BK-995","MN-BK-995",-95.9539,46.9277,-9999,"MN","MN-BK-995"
"MN-BM-999","MN-BM-999",-94.8749,47.4904,-9999,"MN","MN-BM-999"
"MN-BM-998","MN-BM-998",-94.8444,47.5425,-9999,"MN","MN-BM-998"
"MN-BM-997","MN-BM-997",-94.8321,47.5337,-9999,"MN","MN-BM-997"
"MN-BM-995","MN-BM-995",-94.5347,47.5919,-9999,"MN","MN-BM-995"
"MN-BM-994","MN-BM-994",-94.7256,47.5916,-9999,"MN","MN-BM-994"
"MN-BM-990","MN-BM-990",-94.8539,47.6065,-9999,"MN","MN-BM-990"
"MN-BM-988","MN-BM-988",-95.0252,47.6517,-9999,"MN","MN-BM-988"
"MN-BM-980","MN-BM-980",-95.5687,48.4459,-9999,"MN","MN-BM-980"
"MN-BN-999","MN-BN-999",-93.9974,45.5958,-9999,"MN","MN-BN-999"
"MN-BN-998","MN-BN-998",-94.1429,45.5811,-9999,"MN","MN-BN-998"
"MN-BN-994","MN-BN-994",-94.2925,45.7861,-9999,"MN","MN-BN-994"
"MN-BS-997","MN-BS-997",-96.5045,45.4932,-9999,"MN","MN-BS-997"
"MN-BU-999","MN-BU-999",-93.7778,43.8553,-9999,"MN","MN-BU-999"
"MN-BU-998","MN-BU-998",-94.0588,43.8995,-9999,"MN","MN-BU-998"
"MN-BU-994","MN-BU-994",-94.3591,43.8554,-9999,"MN","MN-BU-994"
"MN-BU-991","MN-BU-991",-94.0186,43.9423,-9999,"MN","MN-BU-991"
"MN-BU-986","MN-BU-986",-94.2187,44.1015,-9999,"MN","MN-BU-986"
"MN-BU-976","MN-BU-976",-94.0391,44.1590,-9999,"MN","MN-BU-976"
"MN-BU-974","MN-BU-974",-94.3590,44.1886,-9999,"MN","MN-BU-974"
"MN-BU-973","MN-BU-973",-94.3195,44.1742,-9999,"MN","MN-BU-973"
"MN-BU-971","MN-BU-971",-93.8788,44.2034,-9999,"MN","MN-BU-971"
"MN-BU-970","MN-BU-970",-93.9789,44.2037,-9999,"MN","MN-BU-970"
"MN-BU-969","MN-BU-969",-93.9189,44.2035,-9999,"MN","MN-BU-969"
"MN-BU-968","MN-BU-968",-94.2811,44.2033,-9999,"MN","MN-BU-968"
"MN-BW-994","MN-BW-994",-94.7562,44.2756,-9999,"MN","MN-BW-994"
"MN-BW-992","MN-BW-992",-94.5226,44.3335,-9999,"MN","MN-BW-992"
"MN-BW-990","MN-BW-990",-94.6345,44.2900,-9999,"MN","MN-BW-990"
"MN-BW-989","MN-BW-989",-94.8564,44.3477,-9999,"MN","MN-BW-989"
"MN-CN-998","MN-CN-998",-92.8769,46.5275,-9999,"MN","MN-CN-998"
"MN-CV-998","MN-CV-998",-93.7577,44.7967,-9999,"MN","MN-CV-998"
"MN-CV-991","MN-CV-991",-93.7981,44.8842,-9999,"MN","MN-CV-991"
"MN-CV-988","MN-CV-988",-93.7778,44.9563,-9999,"MN","MN-CV-988"
"MN-CV-987","MN-CV-987",-94.0023,44.9569,-9999,"MN","MN-CV-987"
"MN-CS-999","MN-CS-999",-93.9558,46.8400,-9999,"MN","MN-CS-999"
"MN-CS-996","MN-CS-996",-94.5028,46.8129,-9999,"MN","MN-CS-996"
"MN-CG-999","MN-CG-999",-92.8044,45.3325,-9999,"MN","MN-CG-999"
"MN-CG-998","MN-CG-998",-92.9065,45.3467,-9999,"MN","MN-CG-998"
"MN-CG-997","MN-CG-997",-92.9065,45.3467,-9999,"MN","MN-CG-997"
"MN-CG-995","MN-CG-995",-92.6829,45.4336,-9999,"MN","MN-CG-995"
"MN-CG-994","MN-CG-994",-92.8268,45.4328,-9999,"MN","MN-CG-994"
"MN-CG-993","MN-CG-993",-93.0107,45.4477,-9999,"MN","MN-CG-993"
"MN-CG-992","MN-CG-992",-92.7649,45.5491,-9999,"MN","MN-CG-992"
"MN-CG-988","MN-CG-988",-92.9912,45.6078,-9999,"MN","MN-CG-988"
"MN-CG-985","MN-CG-985",-93.0730,45.6665,-9999,"MN","MN-CG-985"
"MN-CY-999","MN-CY-999",-96.3321,46.7107,-9999,"MN","MN-CY-999"
"MN-CY-990","MN-CY-990",-96.8080,47.0135,-9999,"MN","MN-CY-990"
"MN-CL-999","MN-CL-999",-95.4142,47.2023,-9999,"MN","MN-CL-999"
"MN-CL-994","MN-CL-994",-95.2794,47.4934,-9999,"MN","MN-CL-994"
"MN-CL-991","MN-CL-991",-95.3943,47.5368,-9999,"MN","MN-CL-991"
"MN-CK-995","MN-CK-995",-90.6666,47.7107,-9999,"MN","MN-CK-995"
"MN-CK-994","MN-CK-994",-90.6490,47.6661,-9999,"MN","MN-CK-994"
"MN-CK-991","MN-CK-991",-90.3307,47.7881,-9999,"MN","MN-CK-991"
"MN-CK-987","MN-CK-987",-90.3397,47.7547,-9999,"MN","MN-CK-987"
"MN-CK-985","MN-CK-985",-90.4144,47.7522,-9999,"MN","MN-CK-985"
"MN-CD-997","MN-CD-997",-95.2106,43.9134,-9999,"MN","MN-CD-997"
"MN-CD-995","MN-CD-995",-95.4315,43.8843,-9999,"MN","MN-CD-995"
"MN-CD-993","MN-CD-993",-94.9893,43.9562,-9999,"MN","MN-CD-993"
"MN-CD-991","MN-CD-991",-95.1104,43.9421,-9999,"MN","MN-CD-991"
"MN-CD-989","MN-CD-989",-95.3914,44.0144,-9999,"MN","MN-CD-989"
"MN-CD-988","MN-CD-988",-94.9903,44.1008,-9999,"MN","MN-CD-988"
"MN-CD-987","MN-CD-987",-95.0703,44.0579,-9999,"MN","MN-CD-987"
"MN-CD-986","MN-CD-986",-95.4524,44.0872,-9999,"MN","MN-CD-986"
"MN-CD-984","MN-CD-984",-95.1312,44.1881,-9999,"MN","MN-CD-984"
"MN-CW-999","MN-CW-999",-94.1141,46.1778,-9999,"MN","MN-CW-999"
"MN-CW-998","MN-CW-998",-94.2826,46.2227,-9999,"MN","MN-CW-998"
"MN-CW-996","MN-CW-996",-93.8429,46.2937,-9999,"MN","MN-CW-996"
"MN-CW-993","MN-CW-993",-93.8838,46.3522,-9999,"MN","MN-CW-993"
"MN-CW-981","MN-CW-981",-93.9559,46.7240,-9999,"MN","MN-CW-981"
"MN-DK-993","MN-DK-993",-93.1164,44.7974,-9999,"MN","MN-DK-993"
"MN-DK-989","MN-DK-989",-93.0957,44.9126,-9999,"MN","MN-DK-989"
"MN-DK-987","MN-DK-987",-93.0967,44.8751,-9999,"MN","MN-DK-987"
"MN-DK-986","MN-DK-986",-93.2518,44.5224,-9999,"MN","MN-DK-986"
"MN-DS-990","MN-DS-990",-95.3643,45.9409,-9999,"MN","MN-DS-990"
"MN-FT-997","MN-FT-997",-93.8144,43.5617,-9999,"MN","MN-FT-997"
"MN-FT-996","MN-FT-996",-93.7788,43.5215,-9999,"MN","MN-FT-996"
"MN-FT-994","MN-FT-994",-93.9982,43.5795,-9999,"MN","MN-FT-994"
"MN-FT-990","MN-FT-990",-94.0184,43.5074,-9999,"MN","MN-FT-990"
"MN-FT-981","MN-FT-981",-94.1180,43.5942,-9999,"MN","MN-FT-981"
"MN-FT-980","MN-FT-980",-93.8776,43.6809,-9999,"MN","MN-FT-980"
"MN-FT-977","MN-FT-977",-94.0377,43.7244,-9999,"MN","MN-FT-977"
"MN-FT-972","MN-FT-972",-93.9971,43.8404,-9999,"MN","MN-FT-972"
"MN-FT-971","MN-FT-971",-94.1580,43.8260,-9999,"MN","MN-FT-971"
"MN-FM-997","MN-FM-997",-92.3793,43.5658,-9999,"MN","MN-FM-997"
"MN-FM-995","MN-FM-995",-92.0793,43.5946,-9999,"MN","MN-FM-995"
"MN-FM-993","MN-FM-993",-92.2597,43.7539,-9999,"MN","MN-FM-993"
"MN-FM-992","MN-FM-992",-92.3991,43.6961,-9999,"MN","MN-FM-992"
"MN-FM-988","MN-FM-988",-92.2791,43.8116,-9999,"MN","MN-FM-988"
"MN-FN-997","MN-FN-997",-93.2593,43.5504,-9999,"MN","MN-FN-997"
"MN-FN-995","MN-FN-995",-93.5186,43.5790,-9999,"MN","MN-FN-995"
"MN-FN-994","MN-FN-994",-93.6186,43.5649,-9999,"MN","MN-FN-994"
"MN-FN-990","MN-FN-990",-93.3587,43.6370,-9999,"MN","MN-FN-990"
"MN-FN-984","MN-FN-984",-93.1273,43.7124,-9999,"MN","MN-FN-984"
"MN-FN-980","MN-FN-980",-93.4992,43.8402,-9999,"MN","MN-FN-980"
"MN-FN-978","MN-FN-978",-93.6184,43.8404,-9999,"MN","MN-FN-978"
"MN-GH-998","MN-GH-998",-92.7814,44.2326,-9999,"MN","MN-GH-998"
"MN-GH-997","MN-GH-997",-93.0307,44.2765,-9999,"MN","MN-GH-997"
"MN-GH-996","MN-GH-996",-92.6414,44.2894,-9999,"MN","MN-GH-996"
"MN-GH-995","MN-GH-995",-92.6810,44.2896,-9999,"MN","MN-GH-995"
"MN-GH-994","MN-GH-994",-92.9696,44.3346,-9999,"MN","MN-GH-994"
"MN-GH-992","MN-GH-992",-92.5809,44.4341,-9999,"MN","MN-GH-992"
"MN-GH-987","MN-GH-987",-92.4603,44.4627,-9999,"MN","MN-GH-987"
"MN-GH-986","MN-GH-986",-92.7804,44.4636,-9999,"MN","MN-GH-986"
"MN-HN-998","MN-HN-998",-93.2785,44.8264,-9999,"MN","MN-HN-998"
"MN-HN-997","MN-HN-997",-93.3195,44.8121,-9999,"MN","MN-HN-997"
"MN-HN-996","MN-HN-996",-93.2930,44.8136,-9999,"MN","MN-HN-996"
"MN-HN-987","MN-HN-987",-93.4089,44.8407,-9999,"MN","MN-HN-987"
"MN-HN-980","MN-HN-980",-93.4932,44.9133,-9999,"MN","MN-HN-980"
"MN-HN-968","MN-HN-968",-93.4106,45.0293,-9999,"MN","MN-HN-968"
"MN-HN-959","MN-HN-959",-93.2900,45.0874,-9999,"MN","MN-HN-959"
"MN-HN-957","MN-HN-957",-93.3499,45.0730,-9999,"MN","MN-HN-957"
"MN-HN-956","MN-HN-956",-93.3499,45.0730,-9999,"MN","MN-HN-956"
"MN-HN-955","MN-HN-955",-93.3346,45.0746,-9999,"MN","MN-HN-955"
"MN-HN-951","MN-HN-951",-93.4717,45.0730,-9999,"MN","MN-HN-951"
"MN-HS-999","MN-HS-999",-91.3025,43.5511,-9999,"MN","MN-HS-999"
"MN-HS-998","MN-HS-998",-91.4612,43.5368,-9999,"MN","MN-HS-998"
"MN-HS-997","MN-HS-997",-91.2827,43.6517,-9999,"MN","MN-HS-997"
"MN-HS-994","MN-HS-994",-91.7205,43.6233,-9999,"MN","MN-HS-994"
"MN-HS-990","MN-HS-990",-91.3627,43.8109,-9999,"MN","MN-HS-990"
"MN-HB-999","MN-HB-999",-94.7345,46.8843,-9999,"MN","MN-HB-999"
"MN-HB-996","MN-HB-996",-94.9422,46.9722,-9999,"MN","MN-HB-996"
"MN-HB-995","MN-HB-995",-95.0269,46.9002,-9999,"MN","MN-HB-995"
"MN-HB-993","MN-HB-993",-95.0691,46.9293,-9999,"MN","MN-HB-993"
"MN-HB-983","MN-HB-983",-94.7248,47.3448,-9999,"MN","MN-HB-983"
"MN-IS-999","MN-IS-999",-93.2354,45.4645,-9999,"MN","MN-IS-999"
"MN-IS-998","MN-IS-998",-93.2353,45.5509,-9999,"MN","MN-IS-998"
"MN-IS-991","MN-IS-991",-93.4615,45.5946,-9999,"MN","MN-IS-991"
"MN-IT-997","MN-IT-997",-93.2895,47.1164,-9999,"MN","MN-IT-997"
"MN-IT-996","MN-IT-996",-93.5449,47.1603,-9999,"MN","MN-IT-996"
"MN-IT-993","MN-IT-993",-93.6496,47.2326,-9999,"MN","MN-IT-993"
"MN-IT-985","MN-IT-985",-93.1754,47.4713,-9999,"MN","MN-IT-985"
"MN-IT-982","MN-IT-982",-93.0966,47.5519,-9999,"MN","MN-IT-982"
"MN-JC-998","MN-JC-998",-94.9063,43.5207,-9999,"MN","MN-JC-998"
"MN-JC-997","MN-JC-997",-95.0051,43.5373,-9999,"MN","MN-JC-997"
"MN-JC-996","MN-JC-996",-95.1852,43.5661,-9999,"MN","MN-JC-996"
"MN-JC-991","MN-JC-991",-95.1050,43.6671,-9999,"MN","MN-JC-991"
"MN-JC-989","MN-JC-989",-95.3458,43.6670,-9999,"MN","MN-JC-989"
"MN-JC-986","MN-JC-986",-95.1450,43.6963,-9999,"MN","MN-JC-986"
"MN-JC-984","MN-JC-984",-95.3260,43.7540,-9999,"MN","MN-JC-984"
"MN-JC-983","MN-JC-983",-95.4432,43.7394,-9999,"MN","MN-JC-983"
"MN-JC-982","MN-JC-982",-94.9895,43.8405,-9999,"MN","MN-JC-982"
"MN-JC-981","MN-JC-981",-95.2058,43.8411,-9999,"MN","MN-JC-981"
"MN-KB-990","MN-KB-990",-93.3817,46.0179,-9999,"MN","MN-KB-990"
"MN-KB-989","MN-KB-989",-93.0639,46.1511,-9999,"MN","MN-KB-989"
"MN-KB-987","MN-KB-987",-93.3000,46.1167,-9999,"MN","MN-KB-987"
"MN-KD-994","MN-KD-994",-95.1551,45.1605,-9999,"MN","MN-KD-994"
"MN-KD-992","MN-KD-992",-95.1220,45.2461,-9999,"MN","MN-KD-992"
"MN-KD-991","MN-KD-991",-95.2041,45.2461,-9999,"MN","MN-KD-991"
"MN-KT-988","MN-KT-988",-96.6132,48.7534,-9999,"MN","MN-KT-988"
"MN-KT-982","MN-KT-982",-96.8107,48.8553,-9999,"MN","MN-KT-982"
"MN-KT-980","MN-KT-980",-97.1623,48.8836,-9999,"MN","MN-KT-980"
"MN-KT-979","MN-KT-979",-96.7455,48.9704,-9999,"MN","MN-KT-979"
"MN-KC-997","MN-KC-997",-93.5603,48.3959,-9999,"MN","MN-KC-997"
"MN-KC-994","MN-KC-994",-93.5815,48.5119,-9999,"MN","MN-KC-994"
"MN-KC-991","MN-KC-991",-94.2636,47.8966,-9999,"MN","MN-KC-991"
"MN-KC-986","MN-KC-986",-93.8095,48.2019,-9999,"MN","MN-KC-986"
"MN-KC-983","MN-KC-983",-94.0473,48.6351,-9999,"MN","MN-KC-983"
"MN-LQ-998","MN-LQ-998",-96.1452,44.8128,-9999,"MN","MN-LQ-998"
"MN-LQ-996","MN-LQ-996",-96.1967,44.8999,-9999,"MN","MN-LQ-996"
"MN-LK-999","MN-LK-999",-91.7491,46.9887,-9999,"MN","MN-LK-999"
"MN-LW-998","MN-LW-998",-94.5724,48.7076,-9999,"MN","MN-LW-998"
"MN-LW-996","MN-LW-996",-94.7073,48.7794,-9999,"MN","MN-LW-996"
"MN-LW-994","MN-LW-994",-94.7076,48.8376,-9999,"MN","MN-LW-994"
"MN-LW-990","MN-LW-990",-95.0802,48.8798,-9999,"MN","MN-LW-990"
"MN-LW-989","MN-LW-989",-94.9702,48.8366,-9999,"MN","MN-LW-989"
"MN-LS-998","MN-LS-998",-93.5757,44.2758,-9999,"MN","MN-LS-998"
"MN-LS-997","MN-LS-997",-93.5556,44.2326,-9999,"MN","MN-LS-997"
"MN-LS-995","MN-LS-995",-93.8186,44.2756,-9999,"MN","MN-LS-995"
"MN-LS-993","MN-LS-993",-93.8588,44.2467,-9999,"MN","MN-LS-993"
"MN-LS-992","MN-LS-992",-93.6362,44.3624,-9999,"MN","MN-LS-992"
"MN-LS-986","MN-LS-986",-93.7374,44.3965,-9999,"MN","MN-LS-986"
"MN-LS-980","MN-LS-980",-93.5551,44.5081,-9999,"MN","MN-LS-980"
"MN-LS-979","MN-LS-979",-93.7784,44.5366,-9999,"MN","MN-LS-979"
"MN-LN-997","MN-LN-997",-96.3941,44.2335,-9999,"MN","MN-LN-997"
"MN-LN-996","MN-LN-996",-96.2113,44.3649,-9999,"MN","MN-LN-996"
"MN-LN-995","MN-LN-995",-96.1506,44.4231,-9999,"MN","MN-LN-995"
"MN-LN-990","MN-LN-990",-96.4096,44.6240,-9999,"MN","MN-LN-990"
"MN-LY-997","MN-LY-997",-96.0288,44.2618,-9999,"MN","MN-LY-997"
"MN-LY-994","MN-LY-994",-95.8468,44.3194,-9999,"MN","MN-LY-994"
"MN-LY-989","MN-LY-989",-96.0503,44.5247,-9999,"MN","MN-LY-989"
"MN-MC-999","MN-MC-999",-94.2856,44.6378,-9999,"MN","MN-MC-999"
"MN-MC-998","MN-MC-998",-94.0611,44.7970,-9999,"MN","MN-MC-998"
"MN-MH-995","MN-MH-995",-95.7747,47.2878,-9999,"MN","MN-MH-995"
"MN-MH-994","MN-MH-994",-95.9231,47.2750,-9999,"MN","MN-MH-994"
"MN-MS-993","MN-MS-993",-96.5555,48.2901,-9999,"MN","MN-MS-993"
"MN-MS-985","MN-MS-985",-96.6171,48.4642,-9999,"MN","MN-MS-985"
"MN-MT-992","MN-MT-992",-94.6244,43.5226,-9999,"MN","MN-MT-992"
"MN-MT-990","MN-MT-990",-94.8448,43.5810,-9999,"MN","MN-MT-990"
"MN-MT-989","MN-MT-989",-94.3781,43.6667,-9999,"MN","MN-MT-989"
"MN-MT-987","MN-MT-987",-94.3780,43.6087,-9999,"MN","MN-MT-987"
"MN-MT-980","MN-MT-980",-94.8242,43.7403,-9999,"MN","MN-MT-980"
"MN-MT-978","MN-MT-978",-94.3376,43.8257,-9999,"MN","MN-MT-978"
"MN-MT-976","MN-MT-976",-94.8446,43.8413,-9999,"MN","MN-MT-976"
"MN-MK-999","MN-MK-999",-94.4919,44.9871,-9999,"MN","MN-MK-999"
"MN-MK-996","MN-MK-996",-94.4954,45.3189,-9999,"MN","MN-MK-996"
"MN-ML-999","MN-ML-999",-93.6876,45.6394,-9999,"MN","MN-ML-999"
"MN-ML-998","MN-ML-998",-93.6655,45.6103,-9999,"MN","MN-ML-998"
"MN-ML-996","MN-ML-996",-93.5496,45.8862,-9999,"MN","MN-ML-996"
"MN-ML-995","MN-ML-995",-93.7349,45.9747,-9999,"MN","MN-ML-995"
"MN-ML-992","MN-ML-992",-93.5252,46.1476,-9999,"MN","MN-ML-992"
"MN-ML-991","MN-ML-991",-93.5253,46.1039,-9999,"MN","MN-ML-991"
"MN-ML-990","MN-ML-990",-93.8001,46.1352,-9999,"MN","MN-ML-990"
"MN-MR-992","MN-MR-992",-94.5865,45.8682,-9999,"MN","MN-MR-992"
"MN-MW-999","MN-MW-999",-92.4792,43.5803,-9999,"MN","MN-MW-999"
"MN-MW-997","MN-MW-997",-92.5989,43.5797,-9999,"MN","MN-MW-997"
"MN-MW-996","MN-MW-996",-92.7392,43.6667,-9999,"MN","MN-MW-996"
"MN-MW-994","MN-MW-994",-92.9598,43.6665,-9999,"MN","MN-MW-994"
"MN-MW-991","MN-MW-991",-92.5391,43.7539,-9999,"MN","MN-MW-991"
"MN-MW-987","MN-MW-987",-92.8594,43.8123,-9999,"MN","MN-MW-987"
"MN-MY-996","MN-MY-996",-95.7538,43.9861,-9999,"MN","MN-MY-996"
"MN-MY-993","MN-MY-993",-96.0343,44.0009,-9999,"MN","MN-MY-993"
"MN-MY-992","MN-MY-992",-95.6334,44.1022,-9999,"MN","MN-MY-992"
"MN-MY-990","MN-MY-990",-95.7537,44.0876,-9999,"MN","MN-MY-990"
"MN-MY-986","MN-MY-986",-95.6131,44.1891,-9999,"MN","MN-MY-986"
"MN-NC-998","MN-NC-998",-94.0396,44.2762,-9999,"MN","MN-NC-998"
"MN-NC-992","MN-NC-992",-94.0197,44.3625,-9999,"MN","MN-NC-992"
"MN-NC-989","MN-NC-989",-94.0193,44.4058,-9999,"MN","MN-NC-989"
"MN-NC-988","MN-NC-988",-94.1199,44.3772,-9999,"MN","MN-NC-988"
"MN-NC-987","MN-NC-987",-94.2483,44.4487,-9999,"MN","MN-NC-987"
"MN-NC-986","MN-NC-986",-94.3417,44.3771,-9999,"MN","MN-NC-986"
"MN-NC-984","MN-NC-984",-94.4623,44.3919,-9999,"MN","MN-NC-984"
"MN-NC-980","MN-NC-980",-94.7349,44.4492,-9999,"MN","MN-NC-980"
"MN-OL-999","MN-OL-999",-92.5596,43.8413,-9999,"MN","MN-OL-999"
"MN-OL-998","MN-OL-998",-92.1690,43.8975,-9999,"MN","MN-OL-998"
"MN-OL-997","MN-OL-997",-92.2685,43.8981,-9999,"MN","MN-OL-997"
"MN-OL-996","MN-OL-996",-92.1290,43.9698,-9999,"MN","MN-OL-996"
"MN-OL-990","MN-OL-990",-92.2492,44.0424,-9999,"MN","MN-OL-990"
"MN-OL-989","MN-OL-989",-92.3489,44.1005,-9999,"MN","MN-OL-989"
"MN-OL-983","MN-OL-983",-92.5082,44.1588,-9999,"MN","MN-OL-983"
"MN-OL-982","MN-OL-982",-92.5682,44.1446,-9999,"MN","MN-OL-982"
"MN-OT-995","MN-OT-995",-96.0505,46.1741,-9999,"MN","MN-OT-995"
"MN-OT-988","MN-OT-988",-96.1942,46.2029,-9999,"MN","MN-OT-988"
