This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"135952","NEW HAMPTON",-92.3167,43.0667,354,"COOP"
"121873","CRAWFORDSVIL",-86.9333,39.9667,246,"COOP"
"323686","GRANVILLE",-100.8439,48.2675,460,"COOP"
"264935","MCDERMITT",-117.7200,41.9961,1380,"COOP"
"10G02S","BLIND BULL S",-110.6089,42.9644,2713,"SNOTEL"
"03E03S","BLIND PARK",-103.9758,44.1081,2100,"SNOTEL"
"417622","RIO GRANDE C",-98.8167,26.3833,52,"COOP"
"294369","JEMEZ SPRING",-106.6833,35.7667,1909,"COOP"
"21C17S","MORSE LAKE",-121.4828,46.9056,1646,"SNOTEL"
"345063","LAWTON",-98.4581,34.6100,351,"COOP"
"053500","GRAND LAKE 6",-105.8708,40.1817,2526,"COOP"
"KUES","WAUKESHA CNT",-88.2369,43.0411,278,"ASOS"
"292095","CORONA 10 SW",-105.7000,34.1500,2036,"COOP"
"142835","FORT SCOTT",-94.7086,37.8428,258,"COOP"
"084095","HOMESTEAD GE",-80.5500,25.5108,3,"COOP"
"262296","DIAMOND VALL",-116.0494,39.7086,1797,"COOP"
"229439","WAYNESBORO 2",-88.6667,31.6833,61,"COOP"
"KCLT","CHARLOTTE/DO",-80.9486,35.2133,228,"ASOS"
"052965","FLORISSANT F",-105.2881,38.9128,2573,"COOP"
"10J26S","FIVE POINTS",-110.4675,40.7181,3328,"SNOTEL"
"390701","BISON",-102.4817,45.5453,847,"COOP"
"331905","COSHOCTON AG",-81.8000,40.3667,347,"COOP"
"348506","STILWELL 5 N",-94.6500,35.9000,305,"COOP"
"BNV","BOONVILLE",-123.3410,38.9870,256,"CDEC"
"333780","HIRAM",-81.1500,41.3000,375,"COOP"
"453333","GRAYS RIVER",-123.5667,46.3833,30,"COOP"
"20K04S","INDEPENDENCE",-120.2928,39.4522,2134,"SNOTEL"
"322949","FESSENDEN",-99.6167,47.6500,491,"COOP"
"246218","OLNEY",-114.5733,48.5508,965,"COOP"
"264527","LEONARD CREE",-118.7192,41.5172,1287,"COOP"
"BRE","BEAR R AT RO",-120.9530,39.1330,593,"CDEC"
"341144","BRISTOW",-96.3833,35.8333,251,"COOP"
"204502","LAKE CITY EX",-85.2000,44.3167,378,"COOP"
"424342","JENSEN",-109.3450,40.3642,1448,"COOP"
"450587","BELLINGHAM 3",-122.5142,48.7189,5,"COOP"
"130364","ATLANTIC 1 N",-95.0031,41.4181,354,"COOP"
"212645","EVELETH WAST",-92.5303,47.4581,440,"COOP"
"KTVC","TRAVERSE CIT",-85.5700,44.7367,190,"ASOS"
"264095","JIGGS 8 SSE",-115.6167,40.3500,1768,"COOP"
"11H37S","BUG LAKE",-111.4192,41.6847,2423,"SNOTEL"
"137726","SIOUX RAPIDS",-95.0653,42.8931,433,"COOP"
"297638","ROY",-104.2000,35.9500,1792,"COOP"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP"
"469482","WHEELING",-80.7333,40.0500,197,"COOP"
"KTDZ","METCALF FIEL",-83.4764,41.5631,189,"ASOS"
"213174","GLENWOOD 2 W",-95.4442,45.6633,365,"COOP"
"098476","SURRENCY 2 W",-82.2306,31.7386,61,"COOP"
"225897","MINTER CITY",-90.2833,33.7500,45,"COOP"
"413787","GRUVER",-101.4000,36.2500,966,"COOP"
"210252","ARGYLE 4 E",-96.7333,48.3333,265,"COOP"
"KNIP","JACKSONVILLE",-81.6747,30.2342,6,"ASOS"
"152409","EASTERN KENT",-84.3333,37.7500,305,"COOP"
"143074","GIRARD",-94.8392,37.5081,300,"COOP"
"414980","LAKE TAWAKON",-95.9167,32.8167,137,"COOP"
"353770","HEADWORKS PT",-122.1536,45.4500,228,"COOP"
"221743","CLEVELAND 3",-90.7167,33.8000,43,"COOP"
"402009","COOKEVILLE",-85.5000,36.1000,295,"COOP"
"19L05S","BLUE LAKES",-119.9256,38.6078,2438,"SNOTEL"
"291153","BRANTLEY DAM",-104.3825,32.5153,1013,"COOP"
"361705","CONFLUENCE 1",-79.3669,39.7994,454,"COOP"
"145306","MILFORD LAKE",-96.8833,39.0833,369,"COOP"
"413680","GRANDFALLS 3",-102.8333,31.3000,744,"COOP"
"KOFP","RICHMOND (AS",-77.4344,37.7081,62,"ASOS"
"06J29S","TOWER",-106.6767,40.5372,3200,"SNOTEL"
"411524","CASTOLON",-103.5000,29.1333,661,"COOP"
"11E31S","MADISON PLAT",-111.1161,44.5869,2362,"SNOTEL"
"KDUJ","DU BOIS (AWO",-78.9000,41.1800,554,"ASOS"
"KAVL","ASHEVILLE MU",-82.5375,35.4319,660,"ASOS"
"476200","OCONOMOWOC",-88.5033,43.1019,261,"COOP"
"211063","BROWNS VALLE",-96.8339,45.5931,300,"COOP"
"213962","HUTCHINSON 1",-94.3675,44.9089,334,"COOP"
"344249","HOLLIS 5 E",-99.8136,34.6811,494,"COOP"
"447904","SOMERSET",-78.2703,38.2456,155,"COOP"
"KNHZ","BRUNSWICK NA",-69.9350,43.9003,22,"ASOS"
"473174","GOODMAN",-88.3503,45.6286,436,"COOP"
"481284","BURRIS",-109.2756,43.3656,1865,"COOP"
"452675","EVERETT",-122.1833,47.9833,49,"COOP"
"210050","AGASSIZ REFU",-95.9833,48.3000,348,"COOP"
"026250","PARKER",-114.2972,34.1550,125,"COOP"
"437098","SALISBURY 2",-73.1000,43.9311,128,"COOP"
"391076","BROOKINGS 2",-96.7681,44.3211,500,"COOP"
"319147","WAYNESVILLE",-82.9667,35.4833,810,"COOP"
"418022","SANDERSON",-102.3964,30.1436,866,"COOP"
"418942","TEXARKANA",-94.0833,33.4167,92,"COOP"
"317924","SILER CITY 2",-79.4622,35.7606,186,"COOP"
"042598","EAGLE MOUNTA",-115.4500,33.8000,297,"COOP"
"420928","BRIGHAM CITY",-112.0436,41.5239,1289,"COOP"
"264236","KINGS RIVER",-118.2333,41.7500,1292,"COOP"
"KUCA","UTICA/ONEIDA",-75.3844,43.1450,227,"ASOS"
"092839","DUBLIN",-82.9036,32.5575,70,"COOP"
"127069","PORTLAND 1 S",-85.0000,40.4167,277,"COOP"
"156988","ROUGH RIVER",-86.5000,37.6167,169,"COOP"
"168046","ROSEPINE RES",-93.2833,30.9500,73,"COOP"
"KDAB","DAYTONA BEAC",-81.0600,29.1772,10,"ASOS"
"227840","SAUCIER EXP",-89.0500,30.6333,70,"COOP"
"135769","MOUNT AYR 4",-94.2944,40.6828,378,"COOP"
"200420","BAD AXE 8 EN",-82.8686,43.8558,227,"COOP"
"KILE","KILLEEN MUNI",-97.6800,31.0800,258,"ASOS"
"15A05S","GARVER CREEK",-115.8192,48.9758,1295,"SNOTEL"
"166244","MINDEN",-93.2947,32.6053,56,"COOP"
"327704","RUGBY",-99.9933,48.3544,472,"COOP"
"102707","DUBOIS EXPER",-112.2006,44.2436,1661,"COOP"
"201439","CHAMPION VAN",-87.9833,46.5167,477,"COOP"
"KHIE","WHITEFIELD (",-71.5525,44.3661,327,"ASOS"
"232850","FESTUS",-90.3981,38.2306,183,"COOP"
"345693","MC CURTAIN 1",-94.9667,35.1500,157,"COOP"
"208293","TROUT LAKE",-85.0236,46.1942,256,"COOP"
"126580","OOLITIC PURD",-86.5500,38.8833,198,"COOP"
"414051","HEATH CANYON",-102.8286,29.4481,536,"COOP"
"21C33S","PIGTAIL PEAK",-121.3864,46.6214,1798,"SNOTEL"
"13A24S","EMERY CREEK",-113.9369,48.4339,1326,"SNOTEL"
"198757","WALPOLE 2",-71.2500,42.1667,50,"COOP"
"393857","HILLAND 2 NW",-101.8683,44.3083,771,"COOP"
"349364","WATONGA",-98.4139,35.8578,466,"COOP"
"07M05S","CASCADE",-107.8050,37.6508,2707,"SNOTEL"
"KHYA","HYANNIS/POLA",-70.2697,41.6719,15,"ASOS"
"256454","OXFORD 7 NW",-99.6703,40.3506,693,"COOP"
"405089","LAWRENCEBURG",-87.3514,35.2639,265,"COOP"
"356749","PORTLAND KGW",-122.6833,45.5167,48,"COOP"
"468351","SOUTHSIDE 3",-81.9808,38.7506,176,"COOP"
"BSH","BISHOP PASS",-118.5570,37.1000,3414,"CDEC"
"318744","TRYON",-82.2381,35.2042,329,"COOP"
"KOFK","NORFOLK/STEF",-97.4369,41.9806,479,"ASOS"
"449025","WEST POINT 2",-76.8006,37.5650,1,"COOP"
"185865","MECHANICSVIL",-76.6833,38.4500,30,"COOP"
"426181","NEW HARMONY",-113.3131,37.4844,1605,"COOP"
"20K31S","CSS LAB",-120.3700,39.3300,2103,"SNOTEL"
"088942","TITUSVILLE",-80.8167,28.6167,2,"COOP"
"241737","CHOTEAU",-112.1919,47.8206,1172,"COOP"
"KCOD","CODY MUNI (A",-109.0200,44.5200,1553,"ASOS"
"KIAD","WASHINGTON/D",-77.4475,38.9347,95,"ASOS"
"417184","PORT MANSFIE",-97.4333,26.5500,3,"COOP"
"393294","GETTYSBURG",-99.9625,45.0111,631,"COOP"
"042331","DEEP SPRINGS",-117.9833,37.3667,1593,"COOP"
"268202","TOPAZ LAKE 4",-119.5167,38.7500,1700,"COOP"
"269229","YERINGTON",-119.1667,39.0000,1335,"COOP"
"KEAT","WENATCHEE/PA",-120.2069,47.3989,381,"ASOS"
"050834","BONNY DAM 2",-102.1183,39.6569,1133,"COOP"
"352406","DRAIN",-123.3275,43.6656,89,"COOP"
"092493","DALTON",-84.9522,34.7553,213,"COOP"
"KTRL","TERRELL",-96.2683,32.7136,144,"ASOS"
"219004","WILLMAR RTC",-95.0247,45.1372,344,"COOP"
"KMEB","LAURINBURG-M",-79.3681,34.7914,67,"ASOS"
"21B17S","REX RIVER",-121.6047,47.3019,1219,"SNOTEL"
"443310","GATHRIGHT DA",-79.9542,37.9458,539,"COOP"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP"
"013620","HALEYVILLE",-87.6347,34.2311,280,"COOP"
"097600","ROME",-85.1575,34.2489,189,"COOP"
"KRBL","RED BLUFF MU",-122.2522,40.1506,106,"ASOS"
"388188","SPARTANBURG",-81.9142,34.9078,186,"COOP"
"KBFD","BRADFORD REG",-78.6358,41.7986,653,"ASOS"
"10K02S","WHITE RIVER",-110.9875,39.9644,2606,"SNOTEL"
"253515","HAIGLER",-101.9408,40.0136,998,"COOP"
"411000","BOYS RANCH",-102.2500,35.5333,973,"COOP"
"15J15S","HOLE-IN-MOUN",-115.0961,40.9411,2408,"SNOTEL"
"BSS","BROOKS",-122.1420,38.7190,110,"CDEC"
"048839","TEJON RANCHO",-118.7500,35.0167,434,"COOP"
"93727","NEW RIVER MC",-77.3833,34.7000,5,"WBAN"
"21B13S","CORRAL PASS",-121.4650,47.0186,1829,"SNOTEL"
"481816","CLEARMONT 5",-106.4472,44.5781,1218,"COOP"
"341828","CLAREMORE 2",-95.5833,36.3167,179,"COOP"
"318448","SWANNANOA 2",-82.3833,35.5667,1317,"COOP"
"KFSM","FORT SMITH M",-94.3650,35.3336,142,"ASOS"
"166938","OBERLIN FIRE",-92.7833,30.6000,20,"COOP"
"030582","BENTON",-92.6006,34.5675,94,"COOP"
"153389","GRAYSON 2 E",-82.9086,38.3356,177,"COOP"
"288816","TOMS RIVER",-74.2167,39.9500,3,"COOP"
"KUTS","HUNTSVILLE M",-95.5861,30.7439,111,"ASOS"
"136243","ONAWA 3 NW",-96.1256,42.0694,323,"COOP"
"421020","BULLFROG BAS",-110.7203,37.5300,1165,"COOP"
"KAGS","AUGUSTA/BUSH",-81.9633,33.3644,44,"ASOS"
"124837","LA PORTE",-86.7297,41.6117,244,"COOP"
"KHVR","HAVRE (AMOS)",-109.7633,48.5428,789,"ASOS"
"099291","WEST POINT",-85.1892,32.8694,175,"COOP"
"KFNT","FLINT/BISHOP",-83.7494,42.9667,238,"ASOS"
"13D19S","DARKHORSE LA",-113.5850,45.1744,2621,"SNOTEL"
"394206","IPSWICH",-99.0333,45.4500,466,"COOP"
"031962","DERMOTT 3 NE",-91.3833,33.5500,44,"COOP"
"365651","MERCER",-80.2333,41.2167,372,"COOP"
"040738","BIG BAR 4 E",-123.2092,40.7408,381,"COOP"
"KCKB","CLARKSBURG/B",-80.2247,39.3000,366,"ASOS"
"340535","BARNSDALL",-96.1667,36.5667,235,"COOP"
"KGTF","GREAT FALLS",-111.3822,47.4733,1120,"ASOS"
"298107","SANTA ROSA",-104.6833,34.9333,1402,"COOP"
"KLVN","MINNEAPOLIS",-93.2281,44.6278,293,"ASOS"
"410493","BALLINGER 2",-99.9833,31.7333,496,"COOP"
"201468","CHARLEVOIX",-85.2678,45.3169,181,"COOP"
"057337","SAGUACHE",-106.1342,38.0872,2377,"COOP"
"204090","IRON MTN-KIN",-88.0833,45.7833,323,"COOP"
"445700","MONTICELLO",-78.4500,38.0167,238,"COOP"
"451160","CARSON FISH",-121.9733,45.8678,346,"COOP"
"106388","NEW MEADOWS",-116.2833,44.9667,1180,"COOP"
"210059","AITKIN 2 E",-93.7031,46.5339,370,"COOP"
"392565","EDGEMONT 23",-103.9172,43.6242,1342,"COOP"
"248087","SWAN LAKE",-113.8378,47.9389,997,"COOP"
"141740","COLUMBUS 1 S",-94.8556,37.1622,274,"COOP"
"293488","GASCON",-105.4481,35.8917,2515,"COOP"
"19L08S","LEAVITT MEAD",-119.5514,38.3031,2195,"SNOTEL"
"141408","CENTRALIA",-96.1167,39.7167,402,"COOP"
"11H30S","BEN LOMOND T",-111.9211,41.3833,1829,"SNOTEL"
"050454","BAILEY",-105.4767,39.4047,2356,"COOP"
"230856","BOWLING GREE",-91.1833,39.3667,216,"COOP"
"252840","FAIRMONT",-97.5867,40.6350,500,"COOP"
"114710","KEWANEE 1 E",-89.8992,41.2483,238,"COOP"
"KCNM","CARLSBAD/CAV",-104.2633,32.3375,1004,"ASOS"
"21E06S","HOGG PASS",-121.8569,44.4206,1451,"SNOTEL"
"129240","WARSAW",-85.8700,41.2389,247,"COOP"
"KSFZ","PAWTUCKET (A",-71.5000,41.9200,134,"ASOS"
"20K27S","TAHOE CITY C",-120.1547,39.1717,2057,"SNOTEL"
"KRMG","ROME/RUSSELL",-85.1611,34.3478,194,"ASOS"
"KEZF","SHANNON ARPT",-77.4500,38.2700,26,"ASOS"
"437612","SOUTH LINCOL",-72.9686,44.0781,418,"COOP"
"14K02S","BERRY CREEK",-114.6231,39.3194,2774,"SNOTEL"
"283291","GLASSBORO 2",-75.0953,39.7358,30,"COOP"
"07E21S","BALD MTN.",-107.8442,44.8006,2859,"SNOTEL"
"018323","TROY",-85.9722,31.8075,152,"COOP"
"308248","STILLWATER R",-75.0333,43.8833,515,"COOP"
"290407","ANGEL FIRE 4",-105.3039,36.4506,2591,"COOP"
"432843","ESSEX JUNCTI",-73.1167,44.5133,104,"COOP"
"218254","THORHULT 1 S",-95.2500,48.2167,378,"COOP"
"148240","TRIBUNE 14 N",-101.7142,38.6575,1111,"COOP"
"415196","LIBERTY",-94.7944,30.0586,11,"COOP"
"264394","LAMOILLE YOS",-115.5167,40.7167,1780,"COOP"
"11M03S","WIDTSOE #3",-111.8817,37.8367,2896,"SNOTEL"
"06K30S","KILN",-106.6144,39.3172,2926,"SNOTEL"
"093016","EDEN 2 NW",-81.4139,32.1933,6,"COOP"
"295960","MOUNTAIN PAR",-105.8167,32.9500,2067,"COOP"
"310184","ANDREWS",-83.8303,35.2081,533,"COOP"
"476772","PORT WING",-91.3856,46.7781,198,"COOP"
"356334","OREGON CITY",-122.6053,45.3553,51,"COOP"
"KCSV","CROSSVILLE M",-85.0850,35.9514,573,"ASOS"
"10R04S","HEBER",-110.7542,34.3119,2329,"SNOTEL"
"BTM","BUTTE MEADOW",-121.5000,40.1000,1487,"CDEC"
"KLXV","LEADVILLE/LA",-106.3161,39.2281,3026,"ASOS"
"145528","MOUND CITY",-94.8225,38.1442,256,"COOP"
"144982","MANKATO",-98.2158,39.7889,535,"COOP"
"196938","ROCHESTER",-70.9167,41.7833,18,"COOP"
"205567","MONTAGUE 4 N",-86.4167,43.4667,198,"COOP"
"410404","ATHENS",-95.8294,32.1639,137,"COOP"
"05P09S","SANTE FE",-105.7833,35.7669,3488,"SNOTEL"
"247318","SAINT REGIS",-115.0911,47.3033,811,"COOP"
"327530","RICHARDTON A",-102.3197,46.8894,753,"COOP"
"KVPS","EGLIN AFB/VA",-86.5300,30.4800,26,"ASOS"
"423600","HANS FLAT RA",-110.1800,38.2553,2012,"COOP"
"113940","HAVANA 4 NNE",-90.0167,40.3428,140,"COOP"
"137678","SIGOURNEY",-92.1975,41.3328,244,"COOP"
"15H09S","TAYLOR CANYO",-116.0297,41.2286,1890,"SNOTEL"
"11H57S","MONTE CRISTO",-111.4967,41.4658,2731,"SNOTEL"
"323207","FORT YATES 4",-100.6667,46.0500,511,"COOP"
"13A19S","FLATTOP MTN.",-113.8572,48.8019,1920,"SNOTEL"
"434120","ISLAND POND",-71.8667,44.8167,372,"COOP"
"251145","BRIDGEPORT",-103.1042,41.6675,1117,"COOP"
"KSFO","SAN FRANCISC",-122.3647,37.6197,3,"ASOS"
"252680","ELSMERE 9 EN",-100.0167,42.1667,809,"COOP"
"060973","BURLINGTON",-72.9333,41.8000,155,"COOP"
"261358","CALIENTE",-114.5167,37.6167,1341,"COOP"
"KMLU","MONROE REGIO",-92.0314,32.5117,24,"ASOS"
"337120","RIPLEY EXP F",-83.7972,38.7872,268,"COOP"
"202423","EAST TAWAS",-83.5033,44.2844,179,"COOP"
"141559","CLAY CENTER",-97.1250,39.3925,372,"COOP"
"KVIS","VISALIA MUNI",-119.4000,36.3200,89,"ASOS"
"112140","DANVILLE",-87.6483,40.1389,170,"COOP"
"06H13S","BROOKLYN LAK",-106.2319,41.3586,3121,"SNOTEL"
"298085","SANTA FE 2",-105.9753,35.6194,2059,"COOP"
"12M03S","WEBSTER FLAT",-112.9003,37.5739,2804,"SNOTEL"
"CWCH","ATIKOKAN (AU",-91.6200,48.7500,393,"ASOS"
"361080","BUCKSVILLE",-75.2000,40.5000,140,"COOP"
"KMOB","MOBILE/BATES",-88.2456,30.6883,66,"ASOS"
"17D08S","SCHNEIDER ME",-117.1653,45.0011,1646,"SNOTEL"
"366921","PHILIPSBURG",-78.2153,40.8722,524,"COOP"
"415956","MINEOLA 8 EN",-95.3667,32.7167,117,"COOP"
"200032","ADRIAN 2 NNE",-84.0167,41.9167,243,"COOP"
"315356","MARSHALL",-82.6672,35.8022,610,"COOP"
"010178","ALICEVILLE",-88.1269,33.1394,73,"COOP"
"BUP","BUCKS CREEK",-121.3330,39.9170,536,"CDEC"
"117391","ROCK ISLAND",-90.5644,41.5194,173,"COOP"
"238184","SUMMERSVILLE",-91.6533,37.1778,360,"COOP"
"11R08S","SUGAR LOAF",-111.5167,34.6167,1865,"SNOTEL"
"141068","BROWNELL 3 N",-99.7886,38.6686,742,"COOP"
"049087","TUSTIN IRVIN",-117.7839,33.7292,36,"COOP"
"KTTN","TRENTON/MERC",-74.8164,40.2764,64,"ASOS"
"341504","CARNEGIE 5 N",-98.5794,35.1756,451,"COOP"
"047723","SAN BERNARDI",-117.2681,34.1239,343,"COOP"
"KFLP","FLIPPIN (AWO",-92.4700,36.3000,350,"ASOS"
"485105","KEMMERER 2 N",-110.5333,41.8167,2111,"COOP"
"KASX","ASHLAND/KENN",-90.9183,46.5497,251,"ASOS"
"137386","SANBORN",-95.6603,43.1817,473,"COOP"
"341445","CANTON",-98.5900,36.0617,485,"COOP"
"KMBG","MOBRIDGE",-100.4086,45.5500,522,"ASOS"
"125337","MARION 2 N",-85.6667,40.5667,241,"COOP"
"234417","KENNETT RADI",-90.0667,36.2167,82,"COOP"
"247740","SONNETTE 2 W",-105.8703,45.4167,1189,"COOP"
"340256","ANTLERS",-95.6458,34.2578,152,"COOP"
"140365","ASHLAND",-99.7628,37.1939,600,"COOP"
"335939","NEWPORT",-81.2167,39.4000,204,"COOP"
"KSMP","STAMPEDE PAS",-121.3372,47.2767,1207,"ASOS"
"247996","SUNBURST 8 E",-111.7275,48.8869,1128,"COOP"
"446692","PHILPOTT DAM",-80.0272,36.7764,342,"COOP"
"05G05S","WINDY PEAK",-105.5781,42.2800,2390,"SNOTEL"
"210355","AUSTIN 3 S",-93.0000,43.6167,370,"COOP"
"312515","DURHAM",-78.9625,36.0425,122,"COOP"
"411486","CARRIZO SPRI",-99.8739,28.4897,187,"COOP"
"425477","MARYSVALE",-112.2297,38.4486,1801,"COOP"
"479144","WEYERHAUSER",-91.3833,45.4167,364,"COOP"
"085184","LOXAHATCHEE",-80.2167,26.5000,6,"COOP"
"KLXN","LEXINGTON",-99.7772,40.7911,736,"ASOS"
"KRAC","RACINE",-87.8178,42.7586,205,"ASOS"
"331458","CHARDON",-81.1833,41.5833,344,"COOP"
"348285","SMITHVILLE",-94.6581,34.4658,214,"COOP"
"KSMF","SACRAMENTO M",-121.5939,38.7014,8,"ASOS"
"442044","COVINGTON FI",-80.0000,37.8000,375,"COOP"
"CYXL","SIOUX LOOKOU",-91.9000,50.1200,390,"ASOS"
"KTWM","TWO HARBORS",-91.7500,47.0500,328,"ASOS"
"145063","MARYSVILLE",-96.6333,39.8333,360,"COOP"
"054082","HOLYOKE",-102.3042,40.5839,1137,"COOP"
"KMKE","MILWAUKEE/MI",-87.9044,42.9550,220,"ASOS"
"421308","CEDAR POINT",-109.0833,37.7167,2060,"COOP"
"058839","WATERDALE",-105.2000,40.4333,1594,"COOP"
"256200","OGALLALA",-101.7206,41.1275,984,"COOP"
"KPHN","ST.CLAIR COU",-82.5300,42.9200,198,"ASOS"
"194502","MARBLEHEAD",-70.8667,42.5000,29,"COOP"
"369407","WELLSBORO",-77.3122,41.7417,421,"COOP"
"413060","FALCON DAM",-99.1333,26.5500,98,"COOP"
"049378","VISTA 2 NNE",-117.2269,33.2294,155,"COOP"
"KDRO","DURANGO/LA P",-107.7597,37.1431,2038,"ASOS"
"BZR","BRAZIE RANCH",-122.6000,41.6870,920,"CDEC"
"KBKX","BROOKINGS (A",-96.8200,44.3000,502,"ASOS"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP"
"230164","ANDERSON",-94.4386,36.6519,320,"COOP"
"035036","MOUNTAIN HOM",-92.3833,36.3333,244,"COOP"
"MMTJ","TIJUANA INTL",-116.9700,32.5500,152,"ASOS"
"053261","GEORGETOWN",-105.7000,39.7000,2597,"COOP"
"293530","GILA HOT SPR",-108.2167,33.2000,1707,"COOP"
"300093","ALLEGANY STA",-78.7500,42.1008,457,"COOP"
"CYMX","MONTREAL/MIR",-74.0300,45.6800,82,"ASOS"
"041838","CLOVERDALE",-123.0172,38.8067,101,"COOP"
"251590","CHAMBERS",-98.7583,42.2050,649,"COOP"
"05M13S","SOUTH COLONY",-105.5378,37.9681,3292,"SNOTEL"
"188065","SAVAGE RIVER",-79.1333,39.5167,456,"COOP"
"KJFK","NEW YORK/JF",-73.7622,40.6386,3,"ASOS"
"118020","SMITHLAND LO",-88.4333,37.1667,109,"COOP"
"202376","EAST HOUGHTO",-84.6411,44.3272,349,"COOP"
"CAP","CAPLES LAKE",-120.0420,38.7100,2438,"CDEC"
"480865","BONDURANT",-110.4358,43.2278,1992,"COOP"
"422561","ENTERPRISE B",-113.6556,37.7697,1570,"COOP"
"10G24S","HAMS FORK",-110.6778,42.1453,2390,"SNOTEL"
"284887","LITTLE FALLS",-74.2333,40.8833,46,"COOP"
"201486","CHATHAM EXP",-86.9167,46.3333,265,"COOP"
"221852","COLLINS",-89.5569,31.6408,88,"COOP"
"224377","INDEPENDENCE",-89.8214,34.6989,105,"COOP"
"192501","EDGARTOWN",-70.5167,41.3833,6,"COOP"
"465051","LESAGE 5 N",-82.2878,38.5697,175,"COOP"
"KPSC","PASCO/TRI-CI",-119.1167,46.2697,124,"ASOS"
"043261","FRIANT GOVER",-119.7092,36.9933,125,"COOP"
"051294","CANON CITY",-105.2333,38.4167,1625,"COOP"
"KASJ","AHOSKIE/TRI-",-77.1708,36.2975,21,"ASOS"
"483855","GILLETTE 6 S",-105.4431,44.2483,1402,"COOP"
"11K31S","BUCK FLAT",-111.4364,39.1336,2987,"SNOTEL"
"449186","WINCHESTER 7",-78.1167,39.1833,207,"COOP"
"043855","HAYFIELD PUM",-115.6333,33.7000,418,"COOP"
"CBT","CRABTREE MEA",-118.3450,36.5630,3261,"CDEC"
"07K14S","OVERLAND RES",-107.6347,39.0906,2999,"SNOTEL"
"351546","CHEMULT",-121.7894,43.2764,1451,"COOP"
"KSEG","SELINSGROVE",-76.8661,40.8192,137,"ASOS"
"366508","OCTORARO LAK",-76.0500,39.8000,79,"COOP"
"318113","SOUTHPORT 5",-78.0100,33.9922,6,"COOP"
"KSTP","SAINT PAUL D",-93.0481,44.9303,214,"ASOS"
"445117","LYNCHBURG NO",-79.2289,37.3847,226,"COOP"
"334681","LONDON",-83.4500,39.8833,311,"COOP"
"07M34S","STUMP LAKES",-107.6328,37.4761,3414,"SNOTEL"
"07M27S","IDARADO",-107.6753,37.9339,2987,"SNOTEL"
"12G18S","OXFORD SPRIN",-112.1253,42.2606,2054,"SNOTEL"
"349445","WEBBERS FALL",-95.2000,35.4833,168,"COOP"
"114991","LEBANON",-89.8183,38.6000,152,"COOP"
"10G15S","TRIPLE PEAK",-110.5914,42.7639,2591,"SNOTEL"
"205531","MIO HYDRO PL",-84.1317,44.6611,293,"COOP"
"381479","CEDAR CREEK",-81.1122,34.2181,103,"COOP"
"KGEG","SPOKANE INTL",-117.5278,47.6214,723,"ASOS"
"462920","FAIRMONT",-80.1333,39.4667,396,"COOP"
"090253","AMERICUS 3 S",-84.2753,32.0503,149,"COOP"
"300023","ADDISON",-77.2339,42.1197,299,"COOP"
"391539","CEDAR BUTTE",-101.0094,43.5958,686,"COOP"
"KAUO","AUBURN-OPELI",-85.4300,32.6200,236,"ASOS"
"18E05S","BOURNE",-118.1878,44.8306,1768,"SNOTEL"
"165065","LAKE ARTHUR",-92.8000,30.0000,3,"COOP"
"KINL","INTERNATIONA",-93.3978,48.5619,361,"ASOS"
"420820","BOUNTIFUL-VA",-111.8900,40.8544,1384,"COOP"
"KFLL","FT LAUDERDAL",-80.1525,26.0681,3,"ASOS"
"231711","CLINTON",-93.7183,38.3992,235,"COOP"
"252000","CRESCENT LAK",-102.4372,41.7608,1164,"COOP"
"218907","WHEATON",-96.4953,45.8050,310,"COOP"
"111836","CONGERVILLE",-89.2414,40.6214,194,"COOP"
"375215","NEWPORT ROSE",-71.3500,41.5000,5,"COOP"
"031632","CORNING",-90.5858,36.4197,85,"COOP"
"KTRM","THERMAL AIRP",-116.1600,33.6278,-34,"ASOS"
"21D14S","PEAVINE RIDG",-121.9325,45.0414,1067,"SNOTEL"
"340782","BIXBY",-95.8833,35.9833,184,"COOP"
"KDTS","DESTIN",-86.4675,30.3933,6,"ASOS"
"KP75","SEUL CHOIX P",-86.2297,45.9500,178,"ASOS"
"481220","BURGESS JUNC",-107.5219,44.7753,2451,"COOP"
"303033","FREDONIA",-79.2286,42.4494,378,"COOP"
"CCE","COW CREEK (U",-121.8530,40.6030,866,"CDEC"
"241047","BOZEMAN 6 W",-111.1550,45.6750,1455,"COOP"
"011324","CAMP HILL 2",-85.6561,32.8236,207,"COOP"
"392557","EDGEMONT",-103.8292,43.3036,1093,"COOP"
"KOCF","OCALA MUNI (",-82.2200,29.1700,27,"ASOS"
"251560","CENTRAL CITY",-98.0106,41.1150,517,"COOP"
"415272","LLANO",-98.6575,30.7472,311,"COOP"
"418433","SNYDER",-100.9167,32.7167,712,"COOP"
"046730","PASO ROBLES",-120.6833,35.6286,213,"COOP"
"368873","TIONESTA 2 S",-79.4333,41.4833,366,"COOP"
"419847","WINTERS 1 NN",-99.9500,31.9667,568,"COOP"
"419175","TULIA",-101.7633,34.5303,1058,"COOP"
