This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"468522","STONEWALL JA",-80.4744,39.0044,326,"COOP","468522"
"468614","SUMMERSVILLE",-80.8939,38.2206,536,"COOP","468614"
"468662","SUTTON LAKE",-80.6961,38.6558,255,"COOP","468662"
"468777","TERRA ALTA N",-79.5469,39.4467,802,"COOP","468777"
"468986","TYGART DAM",-80.0300,39.3139,366,"COOP","468986"
"469011","UNION 3 SSE",-80.5336,37.5436,643,"COOP","469011"
"469281","WARDENSVILLE",-78.5811,39.1139,293,"COOP","469281"
"469336","WEBSTER SPRI",-80.4169,38.5358,564,"COOP","469336"
"469355","WELCH",-81.6161,37.4203,430,"COOP","469355"
"469436","WESTON",-80.4714,39.0406,365,"COOP","469436"
"469458","WEST UNION 2",-80.7694,39.2911,241,"COOP","469458"
"469482","WHEELING",-80.7283,40.0567,197,"COOP","469482"
"469522","WHITE SULPHU",-80.3083,37.7889,585,"COOP","469522"
"469527","WHITESVILLE",-81.5428,37.9875,251,"COOP","469527"
"469610","WILLIAMSON",-82.2761,37.6731,232,"COOP","469610"
"469683","WINFIELD LOC",-81.9161,38.5272,186,"COOP","469683"
"470045","AFTON",-89.0644,42.6475,226,"COOP","470045"
"470124","ALMA DAM 4",-91.9194,44.3272,204,"COOP","470124"
"470175","AMERY",-92.3631,45.3011,326,"COOP","470175"
"470239","ANTIGO",-89.1111,45.1536,464,"COOP","470239"
"470265","APPLETON",-88.3644,44.2511,229,"COOP","470265"
"470273","ARBORETUM UN",-89.4286,43.0411,264,"COOP","470273"
"470287","ARGYLE",-89.8672,42.7006,245,"COOP","470287"
"470308","ARLINGTON UN",-89.3269,43.3008,329,"COOP","470308"
"470349","ASHLAND EXP",-90.9714,46.5728,198,"COOP","470349"
"470382","AUGUSTA R S",-91.1358,44.6825,293,"COOP","470382"
"470456","BABCOCK 1 WN",-90.1306,44.2994,299,"COOP","470456"
"470486","BALDWIN",-92.3906,44.9633,335,"COOP","470486"
"470516","BARABOO",-89.7269,43.4583,251,"COOP","470516"
"470603","BAYFIELD 6 N",-90.8167,46.8833,250,"COOP","470603"
"470645","BEAVER DAM",-88.8478,43.4447,256,"COOP","470645"
"470696","BELOIT",-89.0311,42.5039,238,"COOP","470696"
"470855","BLACK RIVER",-90.8536,44.2903,247,"COOP","470855"
"470882","BLAIR",-91.2228,44.2925,267,"COOP","470882"
"470892","BLANCHARDVIL",-89.8622,42.8122,254,"COOP","470892"
"470904","BLOOMER",-91.4886,45.0956,299,"COOP","470904"
"471064","BRILLION",-88.0803,44.1617,247,"COOP","471064"
"471078","BRODHEAD",-89.3861,42.6181,241,"COOP","471078"
"471131","BRULE R S",-91.5919,46.5378,305,"COOP","471131"
"471155","BUCKATABON",-89.3075,46.0233,503,"COOP","471155"
"471205","BURLINGTON",-88.2544,42.6506,229,"COOP","471205"
"471249","BUTTERNUT 3",-90.5217,46.0544,475,"COOP","471249"
"471280","CASHTON",-90.7783,43.7447,418,"COOP","471280"
"471308","CEDAR FALLS",-91.8925,44.9383,254,"COOP","471308"
"471416","CHARMANY FAR",-89.4781,43.0603,330,"COOP","471416"
"471568","CHILTON",-88.1469,44.0328,256,"COOP","471568"
"471676","CLINTONVILLE",-88.7483,44.6225,244,"COOP","471676"
"471840","COTTAGE GROV",-89.1911,43.0769,264,"COOP","471840"
"471847","COUDERAY 7 W",-91.4594,45.8003,396,"COOP","471847"
"471970","DALTON",-89.2000,43.6569,262,"COOP","471970"
"471978","DANBURY",-92.3700,46.0075,282,"COOP","471978"
"472165","DODGE",-91.5511,44.1331,209,"COOP","472165"
"472173","DODGEVILLE",-90.1161,42.9608,338,"COOP","472173"
"472240","DRUMMOND",-91.2667,46.3333,408,"COOP","472240"
"472314","EAGLE RIVER",-89.2531,45.9089,501,"COOP","472314"
"472425","EAU CLAIRE 3",-91.5164,44.7878,268,"COOP","472425"
"472447","EAU PLEINE R",-89.7567,44.7247,347,"COOP","472447"
"472556","ELLSWORTH 1",-92.4586,44.7303,314,"COOP","472556"
"472826","FLORENCE",-88.2569,45.9250,398,"COOP","472826"
"472839","FOND DU LAC",-88.4506,43.7961,232,"COOP","472839"
"472851","FORESTVILLE",-87.3972,44.7006,212,"COOP","472851"
"472869","FORT ATKINSO",-88.8589,42.9050,244,"COOP","472869"
"472889","FOXBORO",-92.2875,46.4856,284,"COOP","472889"
"472973","FRIENDSHIP 3",-89.7628,43.9661,303,"COOP","472973"
"472996","GALESVILLE 1",-91.3642,44.0625,216,"COOP","472996"
"473022","GAYS MILLS",-90.8453,43.3167,216,"COOP","473022"
"473038","GENOA DAM 8",-91.2308,43.5694,195,"COOP","473038"
"473040","GENOA CITY",-88.4036,42.5058,259,"COOP","473040"
"473058","GERMANTOWN",-88.1222,43.2389,259,"COOP","473058"
"473116","GIBBSVILLE",-87.8117,43.6561,222,"COOP","473116"
"473182","GOODRICH 1 E",-90.0667,45.1489,424,"COOP","473182"
"473186","GORDON",-91.8047,46.2450,317,"COOP","473186"
"473268","GREEN BAY WF",-88.1108,44.4978,213,"COOP","473268"
"473271","GREEN BAY BO",-88.0978,44.5331,212,"COOP","473271"
"473332","GURNEY",-90.5108,46.4739,296,"COOP","473332"
"473453","HARTFORD 2 W",-88.4114,43.3311,299,"COOP","473453"
"473471","HATFIELD",-90.7314,44.4169,272,"COOP","473471"
"473636","HILES",-88.9603,45.6811,498,"COOP","473636"
"473654","HILLSBORO",-90.3339,43.6542,287,"COOP","473654"
"473661","HINGHAM",-87.9050,43.6408,237,"COOP","473661"
"473680","HOFA PARK",-88.3272,44.6306,266,"COOP","473680"
"473698","HOLCOMBE",-91.1353,45.2294,312,"COOP","473698"
"473756","HORICON",-88.6325,43.4406,268,"COOP","473756"
"473800","HURLEY",-90.1933,46.4619,442,"COOP","473800"
"474080","JUMP RIVER 3",-90.7667,45.3667,386,"COOP","474080"
"474174","KENOSHA",-87.8156,42.5608,183,"COOP","474174"
"474195","KEWAUNEE",-87.5050,44.4628,179,"COOP","474195"
"474366","LA CROSSE 4",-91.2725,43.8669,201,"COOP","474366"
"474373","LA CROSSE WF",-91.1914,43.8250,398,"COOP","474373"
"474383","LAC VIEUX DE",-89.1186,46.1206,515,"COOP","474383"
"474404","LA FARGE",-90.6417,43.5753,247,"COOP","474404"
"474422","LA VALLE",-90.1181,43.5825,271,"COOP","474422"
"474523","LAKEWOOD 3 N",-88.4981,45.3333,393,"COOP","474523"
"474546","LANCASTER 4",-90.7889,42.8278,317,"COOP","474546"
"474582","LAONA 6 SW",-88.7594,45.5125,516,"COOP","474582"
"474894","LUCK",-92.4850,45.5733,372,"COOP","474894"
"474937","LYNXVILLE DA",-91.0992,43.2111,193,"COOP","474937"
"474953","MADELINE ISL",-90.7667,46.7833,201,"COOP","474953"
"475017","MANITOWOC",-87.6953,44.0742,201,"COOP","475017"
"475091","MARINETTE",-87.6292,45.0908,186,"COOP","475091"
"475120","MARSHFIELD E",-90.1314,44.6322,381,"COOP","475120"
"475164","MATHER 3 NW",-90.3483,44.1747,298,"COOP","475164"
"475178","MAUSTON 1 SE",-90.0597,43.7900,264,"COOP","475178"
"475189","MAZOMANIE",-89.8192,43.1708,232,"COOP","475189"
"475255","MEDFORD",-90.3439,45.1308,448,"COOP","475255"
"475286","MELLEN 4 NE",-90.6417,46.3689,396,"COOP","475286"
"475335","MENOMONIE",-91.9364,44.8742,238,"COOP","475335"
"475364","MERRILL",-89.6614,45.1706,382,"COOP","475364"
"475474","MILWAUKEE MT",-88.0294,43.0719,221,"COOP","475474"
"475516","MINOCQUA DAM",-89.7281,45.8753,482,"COOP","475516"
"475525","MINONG 5 WSW",-91.8667,46.0667,328,"COOP","475525"
"475563","MONDOVI",-91.6719,44.5647,253,"COOP","475563"
"475573","MONROE 1 W",-89.6681,42.5994,302,"COOP","475573"
"475581","MONTELLO",-89.3169,43.7806,240,"COOP","475581"
"475786","NECEDAH 2 SE",-90.0353,43.9967,276,"COOP","475786"
"475808","NEILLSVILLE",-90.6381,44.5289,315,"COOP","475808"
"475932","NEW LONDON",-88.7172,44.3506,245,"COOP","475932"
"476122","NORTH PELICA",-89.2417,45.6358,491,"COOP","476122"
"476200","OCONOMOWOC",-88.5036,43.1003,261,"COOP","476200"
"476208","OCONTO 4 W",-87.9539,44.8836,201,"COOP","476208"
"476280","ONTARIO",-90.6031,43.7231,268,"COOP","476280"
"476330","OSHKOSH",-88.5556,44.0117,229,"COOP","476330"
"476357","OWEN 3 W",-90.5975,44.9589,379,"COOP","476357"
"476360","OXFORD 6 N",-89.5619,43.8619,290,"COOP","476360"
"476398","PARK FALLS D",-90.4506,45.9336,465,"COOP","476398"
"476413","PATTISON STA",-92.1186,46.5372,335,"COOP","476413"
"476510","PESHTIGO",-87.7342,45.0203,183,"COOP","476510"
"476646","PLATTEVILLE",-90.4656,42.7489,302,"COOP","476646"
"476678","PLYMOUTH",-87.9714,43.7300,254,"COOP","476678"
"476718","PORTAGE",-89.4342,43.5278,236,"COOP","476718"
"476764","PORT WASHING",-87.8636,43.3944,181,"COOP","476764"
"476772","PORT WING",-91.3856,46.7781,198,"COOP","476772"
"476796","POYNETTE 7 W",-89.5308,43.4122,244,"COOP","476796"
"476827","PRAIRIE DU C",-91.1350,43.0514,201,"COOP","476827"
"476838","PRAIRIE DU S",-89.7283,43.3100,238,"COOP","476838"
"476859","PRENTICE NO.",-90.2833,45.5167,469,"COOP","476859"
"476922","RACINE",-87.7861,42.7022,181,"COOP","476922"
"477015","READSTOWN",-90.7586,43.4500,236,"COOP","477015"
"477052","REEDSBURG",-89.9981,43.5228,282,"COOP","477052"
"477113","RHINELANDER",-89.4228,45.6217,482,"COOP","477113"
"477115","RHINELANDER",-89.3050,45.6456,483,"COOP","477115"
"477132","RICE LAKE",-91.7719,45.4164,336,"COOP","477132"
"477142","RICE RESRVR",-89.7300,45.5300,445,"COOP","477142"
"477174","RIDGELAND 1",-91.8908,45.2236,334,"COOP","477174"
"477209","RIPON 5 NE",-88.7444,43.8864,283,"COOP","477209"
"477349","ROSHOLT 9 NN",-89.2414,44.7431,354,"COOP","477349"
"477464","ST CROIX FAL",-92.6464,45.4117,235,"COOP","477464"
"477480","ST GERMAIN 2",-89.4358,45.9072,501,"COOP","477480"
"477708","SHAWANO 2 SS",-88.6181,44.7642,247,"COOP","477708"
"477725","SHEBOYGAN",-87.7167,43.7500,198,"COOP","477725"
"477745","SHELDON",-90.9583,45.3103,333,"COOP","477745"
"477892","SOLON SPRING",-91.8167,46.3500,329,"COOP","477892"
"477997","SPARTA",-90.8164,43.9364,238,"COOP","477997"
"478018","SPIRIT FALLS",-89.9675,45.4489,448,"COOP","478018"
"478027","SPOONER EXPE",-91.8761,45.8236,335,"COOP","478027"
"478080","SPRING VALLE",-92.2572,44.8406,279,"COOP","478080"
"478110","STANLEY",-90.9389,44.9686,332,"COOP","478110"
"478164","STEUBEN 4 SE",-90.8372,43.1342,309,"COOP","478164"
"478171","STEVENS POIN",-89.5856,44.5103,329,"COOP","478171"
"478190","STOCKBRIDGE-",-88.9050,44.8706,321,"COOP","478190"
"478229","STOUGHTON",-89.2133,42.9108,256,"COOP","478229"
"478267","STURGEON BAY",-87.3353,44.8722,200,"COOP","478267"
"478316","SULLIVAN 3SE",-88.5497,42.9675,284,"COOP","478316"
"478349","SUPERIOR",-92.0167,46.7000,192,"COOP","478349"
"478376","SURING",-88.3769,44.9878,262,"COOP","478376"
"478589","TREMPEALEAU",-91.4378,43.9994,201,"COOP","478589"
"478750","UPSON",-90.4122,46.3678,456,"COOP","478750"
"478827","VIROQUA 2 S",-90.8733,43.5350,354,"COOP","478827"
"478905","WASHINGTON I",-86.9106,45.3858,218,"COOP","478905"
"478919","WATERTOWN",-88.7364,43.1742,251,"COOP","478919"
"478937","WAUKESHA",-88.2492,43.0064,253,"COOP","478937"
"478951","WAUPACA",-89.0592,44.3547,265,"COOP","478951"
"478969","WAUSAU WSAW",-89.6222,44.9464,360,"COOP","478969"
"478978","WAUSAUKEE",-87.9569,45.3806,229,"COOP","478978"
"479046","WEST ALLIS",-88.0017,43.0175,220,"COOP","479046"
"479053","WEST BEND FI",-88.1606,43.4319,273,"COOP","479053"
"479062","WESTBY 1 NE",-90.8431,43.6717,390,"COOP","479062"
"479176","WHITE LAKE 3",-88.7344,45.1817,392,"COOP","479176"
"479190","WHITEWATER",-88.7247,42.8508,267,"COOP","479190"
"479236","WILLOW RESER",-89.8528,45.7089,469,"COOP","479236"
"480027","AFTON",-110.9342,42.7314,1893,"COOP","480027"
"480080","ALBIN",-104.1017,41.4000,1629,"COOP","480080"
"480140","ALTA 1 NNW",-111.0339,43.7728,1962,"COOP","480140"
"480270","ARCHER",-104.6575,41.1517,1832,"COOP","480270"
"480484","BAGGS",-107.6575,41.0389,1902,"COOP","480484"
"480540","BASIN",-108.0314,44.3789,1170,"COOP","480540"
"480603","BEDFORD 3 SE",-110.9075,42.8733,1958,"COOP","480603"
"480740","BILLY CREEK",-106.7319,44.1242,1516,"COOP","480740"
"480865","BONDURANT",-110.4358,43.2278,1992,"COOP","480865"
"480951","BOULDER REAR",-109.6903,42.7158,2132,"COOP","480951"
"481000","BOYSEN DAM",-108.1639,43.4050,1466,"COOP","481000"
"481131","BUCKBOARD MA",-109.5967,41.2469,1853,"COOP","481131"
"481165","BUFFALO",-106.7208,44.3450,1423,"COOP","481165"
"481167","BUFFALO 5 WS",-106.7983,44.3317,1672,"COOP","481167"
"481220","BURGESS JUNC",-107.5219,44.7753,2451,"COOP","481220"
"481284","BURRIS",-109.2756,43.3656,1865,"COOP","481284"
"481547","CARPENTER",-104.3625,41.0458,1643,"COOP","481547"
"481569","CASPER WATER",-106.2914,42.8611,1554,"COOP","481569"
"481572","CASPER 1 SW",-106.2847,42.8519,1579,"COOP","481572"
"481610","CENTENNIAL 1",-106.1264,41.3128,2481,"COOP","481610"
"481676","CHEYENNE WFO",-104.8056,41.1522,1871,"COOP","481676"
"481730","CHUGWATER",-104.8167,41.7500,1617,"COOP","481730"
"481736","CHURCH BUTTE",-110.0856,41.3975,2132,"COOP","481736"
"481775","CLARK 3 NE",-109.1400,44.9375,1247,"COOP","481775"
"481816","CLEARMONT 5",-106.4472,44.5781,1218,"COOP","481816"
"481840","CODY",-109.0633,44.5219,1549,"COOP","481840"
"481850","CODY 12 SE",-108.8997,44.4131,1600,"COOP","481850"
"481855","CODY 21 SW",-109.3914,44.3367,1780,"COOP","481855"
"481905","COLONY",-104.1533,44.8711,1036,"COOP","481905"
"482054","CORA",-109.9956,42.9639,2268,"COOP","482054"
"482242","DANIEL FISH",-110.1272,42.9281,2236,"COOP","482242"
"482375","DARWIN RANCH",-110.1514,43.4175,2487,"COOP","482375"
"482399","DAYTON",-107.2667,44.8733,1200,"COOP","482399"
"482466","DEVILS TOWER",-104.7147,44.5833,1177,"COOP","482466"
"482580","DILLINGER",-105.1175,44.0992,1341,"COOP","482580"
"482595","DIVERSION DA",-108.9489,43.2281,1699,"COOP","482595"
"482680","DOUBLE FOUR",-105.4192,42.1800,1890,"COOP","482680"
"482685","DOUGLAS 1 SE",-105.3603,42.7467,1484,"COOP","482685"
"482715","DUBOIS",-109.6278,43.5392,2121,"COOP","482715"
"482725","DULL CENTER",-104.9614,43.4117,1346,"COOP","482725"
"482881","ECHETA 2 NW",-105.8992,44.4828,1219,"COOP","482881"
"483031","EMBLEM",-108.3906,44.4972,1356,"COOP","483031"
"483100","EVANSTON 1 E",-110.9508,41.2650,2080,"COOP","483100"
"483170","FARSON 5 N",-109.4475,42.1872,2035,"COOP","483170"
"483396","FONTENELLE D",-110.0608,41.9861,1975,"COOP","483396"
"483582","FOSSIL BUTTE",-110.7667,41.8333,2067,"COOP","483582"
"483855","GILLETTE 6 S",-105.4431,44.2483,1402,"COOP","483855"
"484065","GREEN RIVER",-109.4767,41.5314,1852,"COOP","484065"
"484080","GREYBULL",-108.0561,44.4922,1155,"COOP","484080"
"484411","HEART MOUNTA",-108.9558,44.7053,1460,"COOP","484411"
"484442","HECLA 1 E",-105.1667,41.1500,2039,"COOP","484442"
"484760","HULETT",-104.6028,44.6856,1145,"COOP","484760"
"484925","JEFFREY CITY",-107.8294,42.4942,1926,"COOP","484925"
"485055","KAYCEE",-106.6378,43.7144,1420,"COOP","485055"
"485088","KEELINE 7 SW",-104.8719,42.5156,1551,"COOP","485088"
"485105","KEMMERER 2 N",-110.5333,41.8167,2111,"COOP","485105"
"485252","LA BARGE",-110.1989,42.2625,2010,"COOP","485252"
"485260","LA GRANGE",-104.1669,41.6378,1399,"COOP","485260"
"485392","LANDER 1 N",-108.7406,42.8447,1622,"COOP","485392"
"485435","LARAMIE 2 NW",-105.6069,41.3408,2193,"COOP","485435"
"485506","LEITER 9 N",-106.2889,44.8500,1268,"COOP","485506"
"485525","LEO 6 SW",-106.8556,42.1953,1839,"COOP","485525"
"485703","LONETREE NO",-110.1542,41.0547,2302,"COOP","485703"
"485770","LOVELL",-108.4042,44.8375,1170,"COOP","485770"
"485830","LUSK 2 SW",-104.4811,42.7506,1551,"COOP","485830"
"485833","LUSK 25 NE",-104.0683,42.9375,1261,"COOP","485833"
"486120","MEDICINE BOW",-106.1994,41.8981,2010,"COOP","486120"
"486195","MIDWEST",-106.2772,43.4131,1481,"COOP","486195"
"486428","MOOSE",-110.7164,43.6553,1972,"COOP","486428"
"486440","MORAN 5 WNW",-110.5889,43.8567,2072,"COOP","486440"
"486555","MOUNTAIN VIE",-110.3306,41.2708,2073,"COOP","486555"
"486595","MUDDY GAP",-107.4444,42.3628,1904,"COOP","486595"
"486603","MULE CREEK J",-104.2303,43.3836,1155,"COOP","486603"
"486660","NEWCASTLE",-104.2136,43.8581,1315,"COOP","486660"
"486845","OLD FAITHFUL",-110.8317,44.4567,2243,"COOP","486845"
"486852","OLD FORT LAR",-104.5558,42.2053,1295,"COOP","486852"
"487115","PAVILLION",-108.6969,43.2292,1653,"COOP","487115"
"487200","PHILLIPS",-104.4936,41.6264,1519,"COOP","487200"
"487240","PINE BLUFFS",-104.1583,41.1722,1579,"COOP","487240"
"487260","PINEDALE",-109.8642,42.8797,2193,"COOP","487260"
"487473","RAIRDEN 2 WS",-107.9381,44.1786,1225,"COOP","487473"
"487548","RECLUSE 11 N",-105.7364,44.9086,1143,"COOP","487548"
"487555","REDBIRD",-104.2881,43.2450,1186,"COOP","487555"
"487760","RIVERTON",-108.3742,43.0308,1510,"COOP","487760"
"487847","ROCK SPRINGS",-109.2394,41.5778,1911,"COOP","487847"
"487885","ROCKYPOINT 2",-105.0739,44.9233,1219,"COOP","487885"
"487990","SARATOGA",-106.8053,41.4528,2070,"COOP","487990"
"488070","SEMINOE DAM",-106.9153,42.1569,2084,"COOP","488070"
"488157","SHERIDAN GIR",-106.9694,44.7600,1202,"COOP","488157"
"488160","SHERIDAN FIE",-106.8383,44.8406,1143,"COOP","488160"
"488192","SHIRLEY BASI",-106.1050,42.3667,2150,"COOP","488192"
"488385","SOUTH PASS C",-108.8000,42.4667,2390,"COOP","488385"
"488626","STORY",-106.8969,44.5772,1549,"COOP","488626"
"488705","SUNDANCE",-104.3742,44.4067,1448,"COOP","488705"
"488722","SUNLIGHT BAS",-109.4592,44.7639,1983,"COOP","488722"
"488758","SUNSHINE 3 N",-108.9547,44.0761,1901,"COOP","488758"
"488808","SYBILLE RESE",-105.3756,41.7628,1859,"COOP","488808"
"488852","TEN SLEEP 4",-107.3822,44.0650,1469,"COOP","488852"
"488858","TEN SLEEP 16",-107.3650,43.8111,1426,"COOP","488858"
"488875","THERMOPOLIS",-108.2036,43.6483,1315,"COOP","488875"
"488884","THERMOPOLIS",-108.1369,43.7528,1307,"COOP","488884"
"488888","THERMOPOLIS",-108.6967,43.7125,1736,"COOP","488888"
"488995","TORRINGTON E",-104.2236,42.0803,1249,"COOP","488995"
"488997","TORRINGTON 2",-104.1564,42.4881,1481,"COOP","488997"
"489025","TOWER FALLS",-110.4203,44.9167,1910,"COOP","489025"
"489205","UPTON",-104.6114,44.0928,1317,"COOP","489205"
"489467","WAPITI 1 NE",-109.4256,44.4736,1719,"COOP","489467"
"489580","WESTON 1 E",-105.3053,44.6406,1158,"COOP","489580"
"489615","WHEATLAND 4",-104.9492,42.1106,1414,"COOP","489615"
"489770","WORLAND",-107.9686,44.0108,1237,"COOP","489770"
"489805","WRIGHT 12 W",-105.7331,43.7472,1530,"COOP","489805"
"489902","YELLOWSTONE",-110.0039,44.4886,2119,"COOP","489902"
"489905","YELLOWSTONE",-110.6953,44.9772,1899,"COOP","489905"
"489925","YODER 2 WSW",-104.3336,41.9000,1308,"COOP","489925"
"PPT50701","RD1507",-122.1661,44.2056,1175,"HJA","PPT50701"
"PPTCEN12","CENMET #1-2",-122.1415,44.2431,1017,"HJA","PPTCEN12"
"PPTGSM01","GSMACK #1",-122.1674,44.2194,762,"HJA","PPTGSM01"
"PPTGSM02","GSMACK #2",-122.1675,44.2193,759,"HJA","PPTGSM02"
"PPTH1512","H15MET #1-2",-122.1739,44.2642,915,"HJA","PPTH1512"
"PPTPRI12","PRIMET #1-2",-122.2558,44.2119,437,"HJA","PPTPRI12"
"PPTRDS01","RDSEND ROADS",-122.1379,44.2051,1343,"HJA","PPTRDS01"
"PPTUPL12","UPLMET #1-2",-122.1200,44.2073,1308,"HJA","PPTUPL12"
"PPTVAN12","VANMET #1-2",-122.1497,44.2733,1300,"HJA","PPTVAN12"
"63S","COLVILLE",-117.8833,48.5500,575,"HYD","63S"
"AANG1","ATLANTA",-84.4078,33.8194,233,"HYD","AANG1"
"ABBS1","ABBEVILLE",-82.3714,34.1675,-9999,"HYD","ABBS1"
"ABDO1","ABERDEEN",-83.7528,38.6889,152,"HYD","ABDO1"
"ABDV2","ABINGDON",-81.9833,36.6833,-9999,"HYD","ABDV2"
"ABEI1","ABERDEEN",-112.8167,42.9500,1341,"HYD","ABEI1"
"ABEQ2","ABERFELDIE",-115.3500,49.5000,805,"HYD","ABEQ2"
"ABHA4","BEN HUR",-92.9833,35.7500,-9999,"HYD","ABHA4"
"ABTA4","PONCA",-93.4542,35.8631,-9999,"HYD","ABTA4"
"ABUT2","BULL CREEK A",-97.7850,30.3719,-9999,"HYD","ABUT2"
"ACLN2","ASH CYN CK",-119.8047,39.1764,1549,"HYD","ACLN2"
"ACLT2","COLORADO RIV",-96.4183,29.5797,-9999,"HYD","ACLT2"
"ACST1","SYCAMORE CRE",-87.0500,36.3167,122,"HYD","ACST1"
"ACYA4","YELLVILLE",-92.6333,36.1000,-9999,"HYD","ACYA4"
"ADAA1","FAGAN CRK AD",-86.5750,34.7225,-9999,"HYD","ADAA1"
"ADAO1","ADENA",-80.8639,40.2497,369,"HYD","ADAO1"
"ADCA4","ST JOE DAVEY",-92.8019,36.0500,396,"HYD","ADCA4"
"ADRA4","DEER",-93.2000,35.8556,-9999,"HYD","ADRA4"
"ADRC1","AUBURN DAM R",-121.0450,38.8819,366,"HYD","ADRC1"
"ADRN6","ADRIAN",-77.4983,42.2511,344,"HYD","ADRN6"
"ADYF1","NR ANDYTOWN",-80.5311,26.1881,-9999,"HYD","ADYF1"
"AERO1","AMSTERDAM",-80.9294,40.4603,354,"HYD","AERO1"
"AFCS2G","ABERDEEN 6 N",-98.5800,45.5200,-9999,"HYD","AFCS2G"
"AFFM7G","AFFTON",-90.2800,38.5600,-9999,"HYD","AFFM7G"
"AGHP1","AUGHWICK HEA",-78.0917,40.0975,561,"HYD","AGHP1"
"AGNI4G","ALGONA 1 NNW",-94.2400,43.0800,340,"HYD","AGNI4G"
"AGWC1","A.G.WISHON P",-119.5050,37.1511,305,"HYD","AGWC1"
"AHCA4","ST JOE HURRI",-92.9344,36.0444,274,"HYD","AHCA4"
"AHTI1","ASHTON WEATH",-111.4500,44.0250,1616,"HYD","AHTI1"
"AKLN6","LAKE",-77.7167,42.4000,-9999,"HYD","AKLN6"
"AKNA4","CANAL 81",-91.2583,33.6056,31,"HYD","AKNA4"
"AKRI4G","AKRON",-96.5600,42.8400,-9999,"HYD","AKRI4G"
"AKWI4G","ACKWORTH 2 S",-93.4800,41.3300,235,"HYD","AKWI4G"
"ALAG1","ALAPAHA",-83.1925,31.3842,63,"HYD","ALAG1"
"ALBW3D","ALBANY 0 S",-89.4400,42.7100,-9999,"HYD","ALBW3D"
"ALCG1","GRAYSON 4ENE",-83.8881,33.9175,259,"HYD","ALCG1"
"ALCO3","PC/HG ELK CR",-122.7103,42.6794,512,"HYD","ALCO3"
"ALDP1","W BR LACKEWA",-75.3667,41.6667,379,"HYD","ALDP1"
"ALLF1","CLEARWATER",-82.7275,27.9750,-9999,"HYD","ALLF1"
"ALLL1","BAYOU MANCHA",-91.0208,30.3211,-9999,"HYD","ALLL1"
"ALNF1","LARGO",-82.7500,27.9417,-9999,"HYD","ALNF1"
"ALNO1","ALLIANCE",-81.1172,40.9014,375,"HYD","ALNO1"
"ALPT1","W. FORK OBEY",-85.1744,36.3969,-9999,"HYD","ALPT1"
"ALRW1","ALDER RESERV",-122.3100,46.8000,369,"HYD","ALRW1"
"ALTF1","ALTHA 3SW",-85.1653,30.5339,6,"HYD","ALTF1"
"ALTI4G","ALTON",-96.0000,42.9800,-9999,"HYD","ALTI4G"
"ALYC1","ALLEGHANY",-120.8750,39.4700,1511,"HYD","ALYC1"
"AMAT2","HWY 87/287 B",-101.8792,35.4703,911,"HYD","AMAT2"
"AMFI1","SNAKE RVR NR",-112.8783,42.7683,1293,"HYD","AMFI1"
"AMHA4","VASPER MOCKI",-93.1792,35.9181,518,"HYD","AMHA4"
"AMJA4","PRUITT",-93.1425,36.0531,-9999,"HYD","AMJA4"
"AMSA4","MARSHALL",-92.6228,35.8850,-9999,"HYD","AMSA4"
"AMUA4","PONCA",-93.3572,35.9506,-9999,"HYD","AMUA4"
"AMVO1","AMESVILLE",-83.2667,39.6000,223,"HYD","AMVO1"
"ANDO2","ANADARKO",-98.2431,35.0850,351,"HYD","ANDO2"
"ANPC1","ANDERSON PEA",-121.6466,36.1845,1027,"HYD","ANPC1"
"ANSI4G","ANAMOSA 1 S",-91.2800,42.1000,-9999,"HYD","ANSI4G"
"ANTC1","ANTELOPE LAK",-120.6069,40.1800,1512,"HYD","ANTC1"
"ANTO2","KIAMICHI RIV",-95.6050,34.2486,128,"HYD","ANTO2"
"AOST2","ANTON 6S",-102.1908,33.7253,1038,"HYD","AOST2"
"APAC2","APISHAPA",-103.9811,38.0908,-9999,"HYD","APAC2"
"APBA4","BUFFALO RIVE",-93.3544,36.0211,244,"HYD","APBA4"
"APLA4","FOURCHE LAFA",-92.9833,34.9500,95,"HYD","APLA4"
"APPA4","ST JOE",-92.8692,35.9331,-9999,"HYD","APPA4"
"AQCT2","LAKE AUSTIN",-97.9275,30.3281,-9999,"HYD","AQCT2"
"ARDI1","BOISE",-115.9167,43.6000,980,"HYD","ARDI1"
"ARDQ2","COLUMBIA R A",-117.7700,49.3300,476,"HYD","ARDQ2"
"ARKI1","ARROWROCK DA",-115.9219,43.6111,998,"HYD","ARKI1"
"ARMQ2","ARMSTRONG NO",-119.0000,50.4800,389,"HYD","ARMQ2"
"ARNM7G","ARNOLD 1 N",-90.3800,38.4500,-9999,"HYD","ARNM7G"
"AROC1","CHITTENDEN P",-121.5967,36.9003,25,"HYD","AROC1"
"ARRN7","ARARAT RIVER",-80.5619,36.4044,269,"HYD","ARRN7"
"ARST2","ABERNATHY 5N",-101.7569,33.8753,1016,"HYD","ARST2"
"ARX","LA CROSSE WI",-91.1919,43.8228,1276,"HYD","ARX"
"ASDO1"," ASHLAND",-82.3114,40.8561,335,"HYD","ASDO1"
