This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"417622","RIO GRANDE C",-98.8167,26.3833,52,"COOP"
"294369","JEMEZ SPRING",-106.6872,35.7783,1909,"COOP"
"21C17S","MORSE LAKE",-121.4828,46.9056,1646,"SNOTEL"
"MB3","MIDDLE BOULD",-122.8110,41.2250,1890,"CDEC"
"345063","LAWTON",-98.4575,34.6094,351,"COOP"
"053500","GRAND LAKE 6",-105.8667,40.1850,2526,"COOP"
"KDGW","DOUGLAS/CONV",-105.3819,42.7942,1502,"ASOS"
"142835","FORT SCOTT",-94.7086,37.8428,258,"COOP"
"084095","HOMESTEAD GE",-80.5500,25.5011,3,"COOP"
"MBB","MERCED RIVER",-119.9780,37.5990,351,"CDEC"
"262296","DIAMOND VALL",-116.0494,39.7086,1797,"COOP"
"KCLT","CHARLOTTE/DO",-80.9486,35.2133,228,"ASOS"
"307799","SLIDE MOUNTA",-74.4167,42.0167,808,"COOP"
"MBR","MEADOWBROOK",-118.8630,37.0820,2445,"CDEC"
"052965","FLORISSANT F",-105.2853,38.9133,2573,"COOP"
"MCF","METCALF GAP",-119.7650,37.4100,1006,"CDEC"
"390701","BISON",-102.4650,45.5286,847,"COOP"
"331905","COSHOCTON AG",-81.8000,40.3667,347,"COOP"
"333780","HIRAM",-81.1500,41.3000,375,"COOP"
"20K04S","INDEPENDENCE",-120.2928,39.4522,2134,"SNOTEL"
"1141463","CASTLEGAR RO",-117.7333,49.3333,435,"EC"
"MDF","MAD RIVER (U",-123.5240,40.4630,846,"CDEC"
"341144","BRISTOW",-96.3917,35.8292,253,"COOP"
"204502","LAKE CITY EX",-85.2050,44.3089,375,"COOP"
"424342","JENSEN",-109.3450,40.3642,1448,"COOP"
"450587","BELLINGHAM 3",-122.5128,48.7189,5,"COOP"
"MDL","MUD LAKE",-120.1400,38.6150,2408,"CDEC"
"130364","ATLANTIC 1 N",-95.0039,41.4175,354,"COOP"
"212645","EVELETH WAST",-92.5303,47.4581,440,"COOP"
"264095","JIGGS 8 SSE",-115.6206,40.3450,1768,"COOP"
"110764","BLOOMINGTON",-89.0872,40.4856,238,"COOP"
"11H37S","BUG LAKE",-111.4192,41.6847,2423,"SNOTEL"
"137726","SIOUX RAPIDS",-95.0653,42.8931,433,"COOP"
"297638","ROY",-104.1969,35.9464,1792,"COOP"
"237300","ROSEBUD",-91.3756,38.4506,213,"COOP"
"469482","WHEELING",-80.7283,40.0567,197,"COOP"
"213174","GLENWOOD 2 W",-95.4442,45.6633,365,"COOP"
"098476","SURRENCY 2 W",-82.2306,31.7386,61,"COOP"
"1142160","CRESTON",-116.5167,49.1000,597,"EC"
"MDW","MEADOW LAKE",-120.5080,39.4170,2195,"CDEC"
"413787","GRUVER",-101.4056,36.2639,966,"COOP"
"210252","ARGYLE 4 E",-96.7336,48.3331,265,"COOP"
"MED","MEDICINE LAK",-121.6100,41.5920,2042,"CDEC"
"086129","NEW HOPE",-85.8831,30.9539,32,"COOP"
"414980","LAKE TAWAKON",-95.9167,32.8167,137,"COOP"
"353770","HEADWORKS PT",-122.1536,45.4500,228,"COOP"
"402009","COOKEVILLE",-85.5000,36.1000,295,"COOP"
"291153","BRANTLEY DAM",-104.3825,32.5153,1013,"COOP"
"MHP","MAMMOTH PASS",-119.0330,37.6100,2835,"CDEC"
"053446","GOULD 4 SE S",-106.0056,40.5092,2743,"COOP"
"361705","CONFLUENCE 1",-79.3669,39.7994,454,"COOP"
"145306","MILFORD LAKE",-96.8981,39.0747,369,"COOP"
"1142164","CRESTON WPCC",-116.5333,49.1000,538,"EC"
"15B14S","LOST LAKE",-115.9608,47.0808,1862,"SNOTEL"
"11E31S","MADISON PLAT",-111.1161,44.5869,2362,"SNOTEL"
"KAVL","ASHEVILLE MU",-82.5375,35.4319,660,"ASOS"
"476200","OCONOMOWOC",-88.5036,43.1003,261,"COOP"
"211063","BROWNS VALLE",-96.8344,45.5936,302,"COOP"
"010764","BESSEMER 3 W",-87.0069,33.3939,136,"COOP"
"213962","HUTCHINSON 1",-94.3675,44.9089,334,"COOP"
"447904","SOMERSET",-78.2703,38.2456,155,"COOP"
"KNHZ","BRUNSWICK NA",-69.9350,43.9003,22,"ASOS"
"473174","GOODMAN",-88.3517,45.6247,436,"COOP"
"210050","AGASSIZ REFU",-95.9817,48.3006,348,"COOP"
"437098","SALISBURY 2",-73.1000,43.9311,128,"COOP"
"KBMG","BLOOMINGTON/",-86.6167,39.1431,257,"ASOS"
"391076","BROOKINGS 2",-96.7681,44.3211,500,"COOP"
"418022","SANDERSON",-102.3986,30.1456,870,"COOP"
"1142574","DUNCAN LAKE",-116.9667,50.2500,549,"EC"
"418942","TEXARKANA",-94.0833,33.4167,92,"COOP"
"317924","SILER CITY 2",-79.4622,35.7606,186,"COOP"
"MIN","MINERAL",-121.6090,40.3480,1511,"CDEC"
"042598","EAGLE MOUNTA",-115.4508,33.8089,297,"COOP"
"420928","BRIGHAM CITY",-112.0436,41.5239,1289,"COOP"
"264236","KINGS RIVER",-118.2253,41.7456,1292,"COOP"
"092839","DUBLIN",-82.9036,32.5575,70,"COOP"
"127069","PORTLAND 1 S",-85.0000,40.4167,277,"COOP"
"156988","ROUGH RIVER",-86.5044,37.6178,171,"COOP"
"168046","ROSEPINE RES",-93.2789,30.9461,73,"COOP"
"MLB","MALIBU",-118.6440,34.0617,480,"CDEC"
"CYRV","REVELSTOKE A",-118.1800,50.9700,443,"ASOS"
"227840","SAUCIER EXP",-89.0500,30.6333,70,"COOP"
"200420","BAD AXE 8 EN",-82.8669,43.8558,227,"COOP"
"KILE","KILLEEN MUNI",-97.6800,31.0800,258,"ASOS"
"MLC","MILL CREEK N",-118.0670,34.3830,1070,"CDEC"
"MLL","MILL CREEK N",-117.0350,34.0830,899,"CDEC"
"15A05S","GARVER CREEK",-115.8192,48.9758,1295,"SNOTEL"
"166244","MINDEN",-93.2947,32.6053,56,"COOP"
"327704","RUGBY",-99.9933,48.3544,472,"COOP"
"102707","DUBOIS EXPER",-112.2006,44.2436,1661,"COOP"
"345693","MC CURTAIN 1",-94.9669,35.1447,200,"COOP"
"KAVC","SOUTH HILL/M",-78.0542,36.6886,135,"ASOS"
"240199","ANACONDA",-112.9569,46.1314,1609,"COOP"
"208293","TROUT LAKE 2",-85.0728,46.1989,265,"COOP"
"MLR","MALLORY RIDG",-121.7790,37.8170,622,"CDEC"
"126580","OOLITIC PURD",-86.5519,38.8894,198,"COOP"
"MRN","MORMON ROCK",-117.5020,34.3170,1006,"CDEC"
"414051","HEATH CANYON",-102.8281,29.4486,536,"COOP"
"13A24S","EMERY CREEK",-113.9369,48.4339,1326,"SNOTEL"
"KUZA","ROCK HILL (W",-81.0558,34.9839,204,"ASOS"
"198757","WALPOLE 2",-71.2500,42.1667,50,"COOP"
"188371","SMITHSBURG 2",-77.5831,39.6636,204,"COOP"
"MRP","MARIPOSA RAN",-120.0660,37.5010,686,"CDEC"
"1142820","FAUQUIER",-118.0667,49.8667,490,"EC"
"07M05S","CASCADE",-107.8050,37.6508,2707,"SNOTEL"
"KHYA","HYANNIS/POLA",-70.2697,41.6719,15,"ASOS"
"256454","OXFORD 7 NW",-99.6531,40.3217,693,"COOP"
"099502","WOODBINE",-81.7072,30.9589,5,"COOP"
"352135","DANNER",-117.3389,42.9447,1288,"COOP"
"356749","PORTLAND KGW",-122.6894,45.5181,48,"COOP"
"468351","SOUTHSIDE 3",-81.9808,38.7506,176,"COOP"
"MTC","MONTECITO",-119.6430,34.4600,457,"CDEC"
"318744","TRYON",-82.2517,35.2058,366,"COOP"
"KOFK","NORFOLK/STEF",-97.4369,41.9806,479,"ASOS"
"449025","WEST POINT 2",-76.8000,37.5658,1,"COOP"
"MTD","MOUNT DIABLO",-121.9010,37.8670,1173,"CDEC"
"426181","NEW HARMONY",-113.3131,37.4844,1605,"COOP"
"20K31S","CSS LAB",-120.3700,39.3300,2103,"SNOTEL"
"MTE","MOUNT ELIZAB",-120.2410,38.0570,1504,"CDEC"
"KFSW","FORT MADISON",-91.3300,40.6700,221,"ASOS"
"088942","TITUSVILLE",-80.8328,28.6297,2,"COOP"
"KRPJ","ROCHELLE MUN",-89.0783,41.8931,238,"ASOS"
"1143900","KASLO",-116.9167,49.9167,591,"EC"
"289187","WANAQUE RAYM",-74.2933,41.0444,75,"COOP"
"269229","YERINGTON",-119.1606,38.9958,1335,"COOP"
"KEAT","WENATCHEE/PA",-120.2069,47.3989,381,"ASOS"
"050834","BONNY DAM 2",-102.1183,39.6569,1133,"COOP"
"352406","DRAIN",-123.3275,43.6656,89,"COOP"
"219004","WILLMAR RTC",-95.0247,45.1372,344,"COOP"
"21B17S","REX RIVER",-121.6047,47.3019,1219,"SNOTEL"
"443310","GATHRIGHT DA",-79.9542,37.9458,539,"COOP"
"247425","SCOBEY 4 NW",-105.4761,48.8308,724,"COOP"
"013620","HALEYVILLE",-87.6347,34.2311,280,"COOP"
"097600","ROME",-85.1514,34.2453,201,"COOP"
"481131","BUCKBOARD MA",-109.5967,41.2469,1853,"COOP"
"KRBL","RED BLUFF MU",-122.2522,40.1506,106,"ASOS"
"MTS","MOUNT SHASTA",-122.3160,41.3130,1081,"CDEC"
"388188","SPARTANBURG",-81.9142,34.9078,186,"COOP"
"MTZ","MT. ZION",-120.6500,38.3940,905,"CDEC"
"411000","BOYS RANCH",-102.2564,35.5303,973,"COOP"
"MUD","MUD SPRINGS",-123.2830,40.7170,1036,"CDEC"
"048839","TEJON RANCHO",-118.7497,35.0233,434,"COOP"
"MUM","MUMBO BASIN",-122.5230,41.1970,1722,"CDEC"
"93727","NEW RIVER MC",-77.3833,34.7000,5,"WBAN"
"21B13S","CORRAL PASS",-121.4650,47.0186,1829,"SNOTEL"
"481816","CLEARMONT 5",-106.4472,44.5781,1218,"COOP"
"341828","CLAREMORE 2",-95.5808,36.3225,179,"COOP"
"318448","SWANNANOA 2",-82.3833,35.5667,1317,"COOP"
"KFSM","FORT SMITH M",-94.3650,35.3336,142,"ASOS"
"166938","OBERLIN FIRE",-92.7742,30.6039,20,"COOP"
"153389","GRAYSON 2 E",-82.9086,38.3356,177,"COOP"
"288816","TOMS RIVER",-74.2167,39.9500,3,"COOP"
"KUTS","HUNTSVILLE M",-95.5861,30.7439,111,"ASOS"
"136243","ONAWA 3 NW",-96.1258,42.0697,323,"COOP"
"421020","BULLFROG BAS",-110.7203,37.5300,1165,"COOP"
"MVD","MUCK VALLEY",-121.1550,41.0150,1311,"CDEC"
"124837","LA PORTE",-86.7297,41.6117,244,"COOP"
"099291","WEST POINT",-85.1892,32.8694,175,"COOP"
"13D19S","DARKHORSE LA",-113.5850,45.1744,2621,"SNOTEL"
"197627","SOUTHBRIDGE",-72.0833,42.0500,219,"COOP"
"394206","IPSWICH",-99.0383,45.4478,466,"COOP"
"031962","DERMOTT 3 NE",-91.3847,33.5594,44,"COOP"
"365651","MERCER",-80.2347,41.2244,372,"COOP"
"14F04S","VIENNA MINE",-114.8528,43.7994,2731,"SNOTEL"
"KFWC","FAIRFIELD",-88.4128,38.3786,133,"ASOS"
"1144635","LISTER",-116.4500,49.0333,661,"EC"
"298107","SANTA ROSA",-104.6764,34.9375,1402,"COOP"
"KLVN","MINNEAPOLIS",-93.2281,44.6278,293,"ASOS"
"NFR","NORTH FORK R",-119.5000,37.2330,802,"CDEC"
"410493","BALLINGER 2",-99.9758,31.7411,535,"COOP"
"201468","CHARLEVOIX",-85.2672,45.3172,181,"COOP"
"057337","SAGUACHE",-106.1353,38.0872,2377,"COOP"
"204090","IRON MTN-KIN",-88.0842,45.7858,326,"COOP"
"445700","MONTICELLO",-78.4508,38.0122,238,"COOP"
"451160","CARSON FISH",-121.9733,45.8678,346,"COOP"
"479046","WEST ALLIS",-88.0017,43.0175,220,"COOP"
"106388","NEW MEADOWS",-116.2864,44.9647,1180,"COOP"
"210059","AITKIN 2 E",-93.7031,46.5339,370,"COOP"
"248087","SWAN LAKE",-113.8394,47.9203,975,"COOP"
"NLS","NOEL SPRING",-122.6670,39.5380,1554,"CDEC"
"141740","COLUMBUS 1 S",-94.8556,37.1622,274,"COOP"
"241692","CHESTER",-110.9614,48.5089,965,"COOP"
"293488","GASCON",-105.4481,35.8917,2515,"COOP"
"473040","GENOA CITY",-88.4036,42.5058,259,"COOP"
"11H30S","BEN LOMOND T",-111.9211,41.3833,1829,"SNOTEL"
"NMS","NEW MELONES",-120.5250,37.9480,427,"CDEC"
"252840","FAIRMONT",-97.5919,40.6422,500,"COOP"
"114710","KEWANEE 1 E",-89.8992,41.2483,238,"COOP"
"KCNM","CARLSBAD/CAV",-104.2633,32.3375,1004,"ASOS"
"20K27S","TAHOE CITY C",-120.1547,39.1717,2057,"SNOTEL"
"KEZF","SHANNON ARPT",-77.4500,38.2700,26,"ASOS"
"437612","SOUTH LINCOL",-72.9686,44.0781,418,"COOP"
"025780","MUND'S PARK",-111.6392,34.9364,1972,"COOP"
"283291","GLASSBORO 2",-75.0953,39.7358,30,"COOP"
"NTP","NATURE POINT",-119.3600,37.3420,1570,"CDEC"
"NTR","NF TRINITY R",-123.1270,40.7820,410,"CDEC"
"432843","ESSEX JUNCTI",-73.1167,44.5133,104,"COOP"
"218254","THORHULT",-95.2481,48.2325,378,"COOP"
"148240","TRIBUNE 14 N",-101.7142,38.6575,1111,"COOP"
"264394","LAMOILLE YOS",-115.5231,40.7178,1780,"COOP"
"11M03S","WIDTSOE #3",-111.8817,37.8367,2896,"SNOTEL"
"06K30S","KILN",-106.6144,39.3172,2926,"SNOTEL"
"093016","EDEN 2 NW",-81.4139,32.1933,6,"COOP"
"07E32S","BIG GOOSE",-107.2000,44.5667,2435,"SNOTEL"
"OJA","OJAI",-119.2300,34.4480,233,"CDEC"
"295960","MOUNTAIN PAR",-105.8242,32.9547,2067,"COOP"
"OKB","OAK BOTTOM",-122.6060,40.6510,404,"CDEC"
"476772","PORT WING",-91.3856,46.7781,198,"COOP"
"KCSV","CROSSVILLE M",-85.0850,35.9514,573,"ASOS"
"10R04S","HEBER",-110.7542,34.3119,2329,"SNOTEL"
"KOLF","WOLF POINT I",-105.5772,48.0944,605,"ASOS"
"KLXV","LEADVILLE/LA",-106.3161,39.2281,3026,"ASOS"
"145528","MOUND CITY",-94.8233,38.1433,256,"COOP"
"1145442","NELSON NE",-117.2000,49.5833,570,"EC"
"196938","ROCHESTER",-70.9167,41.7833,18,"COOP"
"205567","MONTAGUE 4 N",-86.4175,43.4614,198,"COOP"
"KFBL","FARIBAULT MU",-93.3200,44.3300,322,"ASOS"
"410404","ATHENS",-95.8294,32.1639,137,"COOP"
"KVPS","EGLIN AFB/VA",-86.5300,30.4800,26,"ASOS"
"113940","HAVANA 4 NNE",-90.0164,40.3431,140,"COOP"
"137678","SIGOURNEY",-92.1975,41.3328,244,"COOP"
"15H09S","TAYLOR CANYO",-116.0297,41.2286,1890,"SNOTEL"
"11H57S","MONTE CRISTO",-111.4967,41.4658,2731,"SNOTEL"
"OKG","OAK GROVE",-116.7950,33.3930,839,"CDEC"
"1145460","NEW DENVER",-117.3833,50.0000,570,"EC"
"434120","ISLAND POND",-71.8900,44.8128,366,"COOP"
"OKK","OAK KNOLL",-123.8330,41.8330,591,"CDEC"
"KSFO","SAN FRANCISC",-122.3647,37.6197,3,"ASOS"
"252680","ELSMERE 9 EN",-100.0106,42.1717,809,"COOP"
"ONO","OAKLAND NORT",-122.2170,37.8670,457,"CDEC"
"095401","LYONS",-82.3303,32.2136,76,"COOP"
"060973","BURLINGTON",-72.9333,41.8000,155,"COOP"
"468662","SUTTON LAKE",-80.6961,38.6558,255,"COOP"
"103631","GLENNS FERRY",-115.3192,42.9439,765,"COOP"
"OVC","OWENS VALLEY",-118.5500,37.3900,1414,"CDEC"
"KMLU","MONROE REGIO",-92.0314,32.5117,24,"ASOS"
"337120","RIPLEY EXP F",-83.7972,38.7872,268,"COOP"
"202423","EAST TAWAS",-83.5031,44.2847,179,"COOP"
"141559","CLAY CENTER",-97.1250,39.3925,372,"COOP"
"KVIS","VISALIA MUNI",-119.4000,36.3200,89,"ASOS"
"OZN","OZENA",-119.3540,34.6820,1119,"CDEC"
"CWQV","PUINTE CLAVE",-70.1200,48.2700,0,"ASOS"
"112140","DANVILLE",-87.6483,40.1389,170,"COOP"
"06H13S","BROOKLYN LAK",-106.2319,41.3586,3121,"SNOTEL"
"298085","SANTA FE 2",-105.9753,35.6194,2059,"COOP"
"12M03S","WEBSTER FLAT",-112.9003,37.5739,2804,"SNOTEL"
"1145M29","NELSON CS",-117.3000,49.4833,535,"EC"
"361080","BUCKSVILLE",-75.2044,40.5003,140,"COOP"
"KMOB","MOBILE/BATES",-88.2456,30.6883,66,"ASOS"
"17D08S","SCHNEIDER ME",-117.1653,45.0011,1646,"SNOTEL"
"366921","PHILIPSBURG",-78.2153,40.8722,524,"COOP"
"200032","ADRIAN 2 NNE",-84.0158,41.9164,243,"COOP"
"315356","MARSHALL",-82.6672,35.8022,610,"COOP"
"096219","NAHUNTA 6 NE",-81.9197,31.2739,21,"COOP"
"041614","CEDARVILLE",-120.1736,41.5336,1423,"COOP"
"141068","BROWNELL 3 N",-99.7886,38.6686,742,"COOP"
"049087","TUSTIN IRVIN",-117.7539,33.7025,72,"COOP"
"KTTN","TRENTON/MERC",-74.8164,40.2764,64,"ASOS"
"485105","KEMMERER 2 N",-110.5333,41.8167,2111,"COOP"
"PCK","PECKINPAH",-119.4580,37.2500,1570,"CDEC"
"KASX","ASHLAND/KENN",-90.9183,46.5497,251,"ASOS"
"PCR","PINECREST (P",-119.9830,38.2000,1707,"CDEC"
"06J05S","WILLOW CREEK",-106.0942,40.3469,2908,"SNOTEL"
"1148705","WARFIELD RCS",-117.7333,49.1167,567,"EC"
"125337","MARION 2 N",-85.6586,40.5800,241,"COOP"
"247740","SONNETTE 2 W",-105.8683,45.4183,1189,"COOP"
"340256","ANTLERS",-95.6150,34.2208,152,"COOP"
"140365","ASHLAND",-99.7628,37.1939,600,"COOP"
"335939","NEWPORT",-81.2167,39.4000,204,"COOP"
"353818","HERMISTON 2",-119.3119,45.8619,140,"COOP"
"KSMP","STAMPEDE PAS",-121.3372,47.2767,1207,"ASOS"
"247996","SUNBURST 8 E",-111.7275,48.8869,1128,"COOP"
"05G05S","WINDY PEAK",-105.5781,42.2800,2390,"SNOTEL"
"210355","AUSTIN 3 S",-92.9903,43.6233,370,"COOP"
"312515","DURHAM",-78.9625,36.0425,122,"COOP"
"479144","WEYERHAUSER",-91.4169,45.4203,364,"COOP"
"PDS","PARADISE MEA",-119.6700,38.0470,2332,"CDEC"
"KLXN","LEXINGTON",-99.7772,40.7911,736,"ASOS"
"PET","PETERSON FLA",-122.5220,41.2970,2179,"CDEC"
"331458","CHARDON",-81.1833,41.5833,344,"COOP"
"122309","DUBOIS S IN",-86.7000,38.4558,150,"COOP"
"348285","SMITHVILLE",-94.6128,34.4831,251,"COOP"
"KSMF","SACRAMENTO M",-121.5939,38.7014,8,"ASOS"
"442044","COVINGTON FI",-79.9883,37.8106,375,"COOP"
"114B1F0","CRESTON CAMP",-116.5000,49.0833,646,"EC"
"145063","MARYSVILLE",-96.6364,39.8383,360,"COOP"
"054082","HOLYOKE",-102.3006,40.5839,1137,"COOP"
"PFH","PACIFIC HOUS",-120.5000,38.7600,1049,"CDEC"
"KWWR","WEST WOODWAR",-99.5211,36.4367,667,"ASOS"
"312993","FALLS LAKE",-78.6653,35.9822,85,"COOP"
"KMKE","MILWAUKEE/MI",-87.9044,42.9550,220,"ASOS"
"421308","CEDAR POINT",-109.0828,37.7158,2060,"COOP"
"058839","WATERDALE",-105.2103,40.4256,1594,"COOP"
"KPHN","ST.CLAIR COU",-82.5300,42.9200,198,"ASOS"
"PIU","PIRU",-118.8100,34.4040,190,"CDEC"
"194502","MARBLEHEAD",-70.8667,42.5000,29,"COOP"
"112483","DU QUOIN 4 S",-89.1931,37.9878,122,"COOP"
"049378","VISTA 2 NNE",-117.2269,33.2294,155,"COOP"
"403636","GOODLETTSVIL",-86.8275,36.3408,250,"COOP"
"KBKX","BROOKINGS (A",-96.8200,44.3000,502,"ASOS"
"236460","OZARK BEACH",-93.1261,36.6597,213,"COOP"
"230164","ANDERSON",-94.4386,36.6519,320,"COOP"
"035036","MOUNTAIN HOM",-92.3939,36.3458,244,"COOP"
"166364","MOORINGSPORT",-93.9608,32.7050,61,"COOP"
"053261","GEORGETOWN",-105.6967,39.7156,2597,"COOP"
"PKC","PIKE COUNTY",-121.2020,39.4750,1132,"CDEC"
"293530","GILA HOT SPR",-108.2078,33.1953,1707,"COOP"
"300093","ALLEGANY STA",-78.7500,42.1008,457,"COOP"
"296912","PLACITAS 2N",-106.4394,35.3383,1762,"COOP"
"041838","CLOVERDALE",-123.0172,38.8067,101,"COOP"
"477209","RIPON 5 NE",-88.7444,43.8864,283,"COOP"
"05M13S","SOUTH COLONY",-105.5378,37.9681,3292,"SNOTEL"
"188065","SAVAGE RIVER",-79.1400,39.5103,456,"COOP"
"KJFK","NEW YORK/JF",-73.7622,40.6386,3,"ASOS"
"118020","SMITHLAND LO",-88.4311,37.1644,109,"COOP"
"480865","BONDURANT",-110.4358,43.2278,1992,"COOP"
"422561","ENTERPRISE B",-113.6556,37.7697,1570,"COOP"
"10G24S","HAMS FORK",-110.6778,42.1453,2390,"SNOTEL"
"PKF","PARKFIELD",-120.4320,35.8990,468,"CDEC"
"114EMDM","NELSON RIXEN",-117.4000,49.5167,760,"EC"
"284887","LITTLE FALLS",-74.2261,40.8858,46,"COOP"
"221852","COLLINS",-89.5572,31.6419,88,"COOP"
"438172","SUTTON 2 NE",-72.0219,44.6647,305,"COOP"
"046773","PEARBLOSSOM",-117.8953,34.5025,930,"COOP"
"224377","INDEPENDENCE",-89.8214,34.6989,105,"COOP"
"145363","MINNEAPOLIS",-97.7000,39.1333,399,"COOP"
"05J04S","PHANTOM VALL",-105.8475,40.3992,2752,"SNOTEL"
"192501","EDGARTOWN",-70.5167,41.3833,6,"COOP"
"KPSC","PASCO/TRI-CI",-119.1167,46.2697,124,"ASOS"
"051294","CANON CITY",-105.2256,38.4600,1636,"COOP"
"179547","WESTPORT ISL",-69.7089,43.8881,27,"COOP"
"KASJ","AHOSKIE/TRI-",-77.1708,36.2975,21,"ASOS"
"483855","GILLETTE 6 S",-105.4431,44.2483,1402,"COOP"
"POP","ANTELOPE VAL",-118.4040,34.7380,841,"CDEC"
"043855","HAYFIELD PUM",-115.6289,33.7044,418,"COOP"
"POT","POTRERO",-116.6090,32.6050,716,"CDEC"
"147551","SMOLAN 1 NE",-97.6678,38.7431,390,"COOP"
"489900","YELLOWSTONE",-110.4969,44.7375,2417,"COOP"
"07K14S","OVERLAND RES",-107.6347,39.0906,2999,"SNOTEL"
"366508","OCTORARO LAK",-76.0500,39.8000,79,"COOP"
"114Q3C9","PASSMORE",-117.6500,49.5333,503,"EC"
"PR1","PIT #1 PH (P",-121.4980,41.0000,878,"CDEC"
"318113","SOUTHPORT 5",-78.0100,33.9922,6,"COOP"
"KSTP","SAINT PAUL D",-93.0481,44.9303,214,"ASOS"
"445117","LYNCHBURG NO",-79.2289,37.3847,226,"COOP"
"334681","LONDON",-83.4500,39.8833,311,"COOP"
"12G18S","OXFORD SPRIN",-112.1253,42.2606,2054,"SNOTEL"
"472314","EAGLE RIVER",-89.2531,45.9089,501,"COOP"
"349445","WEBBERS FALL",-95.2039,35.4814,168,"COOP"
"034548","MAGNOLIA",-93.2336,33.2506,97,"COOP"
"PR3","PIT #3 PH (P",-121.7470,40.9980,640,"CDEC"
"10G15S","TRIPLE PEAK",-110.5914,42.7639,2591,"SNOTEL"
"KPEO","PENN YAN AIR",-77.0494,42.6431,275,"ASOS"
"462920","FAIRMONT",-80.1333,39.4667,396,"COOP"
"090253","AMERICUS 3 S",-84.2753,32.0503,149,"COOP"
"092791","DOUGLASVILLE",-84.7303,33.7006,305,"COOP"
"PR5","PIT #5 PH (P",-121.9780,40.9870,444,"CDEC"
"300023","ADDISON",-77.2339,42.1197,299,"COOP"
"391539","CEDAR BUTTE",-101.0094,43.5958,686,"COOP"
"KAUO","AUBURN-OPELI",-85.4300,32.6200,236,"ASOS"
"18E05S","BOURNE",-118.1878,44.8306,1768,"SNOTEL"
"208774","WELLSTON 1 S",-85.9611,44.2094,234,"COOP"
"420820","BOUNTIFUL-VA",-111.8903,40.8547,1384,"COOP"
"KFLL","FT LAUDERDAL",-80.1525,26.0681,3,"ASOS"
"1150690","BAYNES LAKE",-115.2167,49.2333,792,"EC"
"111836","CONGERVILLE",-89.2406,40.6219,194,"COOP"
"375215","NEWPORT ROSE",-71.3500,41.5000,5,"COOP"
"PSC","PASCOES",-118.3500,35.9670,2789,"CDEC"
"144857","LOVEWELL DAM",-98.0267,39.9019,488,"COOP"
"031632","CORNING",-90.5858,36.4197,85,"COOP"
"240877","BLACKLEAF",-112.4369,48.0128,1291,"COOP"
"KTRM","THERMAL AIRP",-116.1600,33.6278,-34,"ASOS"
"PSR","POISON RIDGE",-119.5200,37.4030,2103,"CDEC"
"KBYI","BURLEY MUNIC",-113.7714,42.5425,1265,"ASOS"
"340782","BIXBY",-95.8833,35.9833,184,"COOP"
"481220","BURGESS JUNC",-107.5219,44.7753,2451,"COOP"
"PTG","PEAR TREE GU",-123.1160,40.7660,411,"CDEC"
"1152102","CRANBROOK A",-115.7833,49.6167,939,"EC"
"303033","FREDONIA",-79.2286,42.4494,378,"COOP"
"PVL","PRATTVILLE (",-121.1570,40.2090,1378,"CDEC"
"392557","EDGEMONT",-103.8458,43.3036,1092,"COOP"
"11J02S","CHALK CREEK",-111.0692,40.8850,2499,"SNOTEL"
"251560","CENTRAL CITY",-98.0064,41.1156,517,"COOP"
"415272","LLANO",-98.6575,30.7472,311,"COOP"
"418433","SNYDER",-100.9108,32.7094,709,"COOP"
"349101","UPPER SPAVIN",-94.8244,36.3481,242,"COOP"
"046730","PASO ROBLES",-120.6856,35.6278,213,"COOP"
"419847","WINTERS 1 NN",-99.9586,31.9678,568,"COOP"
"QTZ","QUARTZ HILL",-122.9290,41.6000,1292,"CDEC"
"419175","TULIA",-101.7633,34.5303,1058,"COOP"
"084394","JASPER",-82.9447,30.5228,45,"COOP"
"325993","MINOT EXPERI",-101.2983,48.1794,539,"COOP"
"KHKS","JACKSON/HAWK",-90.2225,32.3347,104,"ASOS"
"143822","HOWARD 5 NE",-96.1939,37.5192,335,"COOP"
"1152850","FERNIE",-115.0667,49.4833,1001,"EC"
"17B04S","QUARTZ PEAK",-117.0867,47.8833,1433,"SNOTEL"
"257515","SAINT PAUL 4",-98.4697,41.2686,541,"COOP"
"395154","MANDERSON 3",-102.4386,43.2625,943,"COOP"
"092408","CUMMING 1 EN",-84.1306,34.2081,398,"COOP"
"417215","POTEET",-98.5839,29.0378,146,"COOP"
"391777","CLEAR LAKE",-96.6906,44.7506,549,"COOP"
"KCRG","JACKSONVILLE",-81.5147,30.3361,12,"ASOS"
"393838","HIGHMORE 23",-99.4894,44.8444,570,"COOP"
"472240","DRUMMOND",-91.2667,46.3333,408,"COOP"
"389039","WEDGEFIELD",-80.5189,33.8933,76,"COOP"
"09G03S","HOBBS PARK",-109.1000,42.8667,3078,"SNOTEL"
"KGPZ","GRAND RAPIDS",-93.5200,47.2200,413,"ASOS"
"1152899","FORDING RIVE",-114.8500,50.1500,1585,"EC"
"383906","HAMPTON",-81.1167,32.8667,29,"COOP"
"082150","DAYTONA BEAC",-81.0636,29.1903,9,"COOP"
"QUA","QUAKING ASPE",-118.5400,36.1170,2195,"CDEC"
"260150","AMARGOSA FAR",-116.4619,36.5717,747,"COOP"
