This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"130536","BEACONSFIELD",-94.0475,40.8236,366,"COOP"
"094204","HAZLEHURST",-82.5808,31.8878,76,"COOP"
"475932","NEW LONDON",-88.7172,44.3506,245,"COOP"
"KDUA","DURANT",-96.3944,33.9422,213,"ASOS"
"411596","CENTERVILLE",-95.9744,31.2581,98,"COOP"
"467018","PIKE ISLAND",-80.7014,40.1478,195,"COOP"
"105015","KOOSKIA 5 SE",-115.8875,46.0983,768,"COOP"
"242221","DARBY",-114.1769,46.0247,1183,"COOP"
"131833","CORNING",-94.7492,40.9886,370,"COOP"
"KTAZ","TAYLORVILLE",-89.3278,39.5342,190,"ASOS"
"05N16S","NORTH COSTIL",-105.2594,36.9936,3231,"SNOTEL"
"323196","FORTUNA 1 W",-103.8056,48.9081,656,"COOP"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP"
"399337","WILMOT",-96.8306,45.4139,354,"COOP"
"KEVV","EVANSVILLE R",-87.5203,38.0431,127,"ASOS"
"365390","MARCUS HOOK",-75.4283,39.8253,3,"COOP"
"346926","PAULS VALLEY",-97.2814,34.7253,287,"COOP"
"416074","MORTON",-102.7586,33.7186,1146,"COOP"
"413368","FRIONA",-102.7111,34.6425,1222,"COOP"
"010063","ADDISON",-87.1814,34.2031,233,"COOP"
"381726","CLARK HILL 1",-82.1897,33.6631,116,"COOP"
"021248","CANYON DE CH",-109.5394,36.1533,1710,"COOP"
"KMPV","BARRE-MONTPE",-72.5661,44.2047,355,"ASOS"
"110137","ALTON MELVIN",-90.1500,38.8167,131,"COOP"
"485260","LA GRANGE",-104.1669,41.6378,1399,"COOP"
"316853","PLYMOUTH 5 E",-76.6500,35.8667,6,"COOP"
"106388","NEW MEADOWS",-116.2864,44.9647,1180,"COOP"
"363018","FRANCIS E WA",-75.7333,41.1167,460,"COOP"
"297226","RAGLAND 3 SS",-103.7492,34.7800,1469,"COOP"
"11H25S","LITTLE BEAR",-111.8264,41.4058,1996,"SNOTEL"
"CWLY","LYTTON (READ",-121.5800,50.2300,229,"ASOS"
"GKS","GREEK STORE",-120.5580,39.0750,1707,"CDEC"
"488875","THERMOPOLIS",-108.2036,43.6483,1315,"COOP"
"385200","LITTLE MOUNT",-81.4147,34.1994,217,"COOP"
"GNF","GIANT FOREST",-118.7650,36.5620,2027,"CDEC"
"21E13S","THREE CREEKS",-121.6411,44.1442,1722,"SNOTEL"
"414976","LAKE FORK RE",-95.5275,32.8242,126,"COOP"
"KBDL","HARTFORD/BRA",-72.6825,41.9381,53,"ASOS"
"150483","BEATTYVILLE",-83.7161,37.6336,329,"COOP"
"GNL","GIANELLI MEA",-119.8920,38.2050,2560,"CDEC"
"124977","LEXINGTON 3",-85.6033,38.6750,192,"COOP"
"106764","PALISADES",-111.2167,43.3500,1641,"COOP"
"434189","JAY PEAK",-72.5050,44.9383,572,"COOP"
"404871","KINGSTON",-84.5275,35.8581,223,"COOP"
"18D20S","BOWMAN SPRIN",-118.4672,45.3644,1396,"SNOTEL"
"05M16S","MEDANO PASS",-105.4361,37.8517,2941,"SNOTEL"
"249023","WILSALL 8 EN",-110.5056,46.0306,1788,"COOP"
"040212","ANGWIN PAC U",-122.4406,38.5731,523,"COOP"
"KAUM","AUSTIN MUNI",-92.9300,43.6700,375,"ASOS"
"412019","CORSICANA",-96.4747,32.1078,126,"COOP"
"392209","DEADWOOD 2 N",-103.7006,44.3900,1406,"COOP"
"16G01S","SOUTH MTN.",-116.9008,42.7650,1981,"SNOTEL"
"204808","LEXINGTON WA",-82.5328,43.2631,190,"COOP"
"KPVB","PLATTEVILLE",-90.4444,42.6894,312,"ASOS"
"15C04S","SHANGHI SUMM",-115.7419,46.5661,1393,"SNOTEL"
"446626","PENNINGTON G",-82.9967,36.7381,448,"COOP"
"KHJH","HEBRON MUNIC",-97.5869,40.1522,447,"ASOS"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP"
"22C13S","SWIFT CREEK",-122.1842,46.1636,1149,"SNOTEL"
"247560","SIDNEY",-104.1467,47.7283,589,"COOP"
"GRN","GREEN SPRING",-120.5000,37.8330,311,"CDEC"
"KLHB","HEARNE MUNIC",-96.6222,30.8719,87,"ASOS"
"419163","TRUSCOTT 3 W",-99.8617,33.7572,479,"COOP"
"KDHN","DOTHAN MUNIC",-85.4497,31.3214,122,"ASOS"
"KCXO","CONROE/MONTG",-95.4139,30.3567,74,"ASOS"
"GRS","GRASSHOPPER",-120.7670,40.7830,1844,"CDEC"
"KIFP","BULL HEAD CI",-114.5594,35.1575,212,"ASOS"
"KFTW","FORT WORTH/M",-97.3642,32.8253,216,"ASOS"
"211771","COOK",-92.6925,47.8506,401,"COOP"
"362183","DONEGAL 2 NW",-79.4000,40.1333,549,"COOP"
"058501","TWIN LAKES R",-106.3514,39.0936,2806,"COOP"
"11P08S","SNOWSLIDE CA",-111.6478,35.3411,2966,"SNOTEL"
"352440","DUFUR",-121.1278,45.4547,405,"COOP"
"21D35S","MUD RIDGE",-121.7367,45.2536,1158,"SNOTEL"
"KPFN","PANAMA CITY/",-85.6850,30.2075,6,"ASOS"
"469336","WEBSTER SPRI",-80.4169,38.5358,564,"COOP"
"426869","PINE VIEW DA",-111.8378,41.2578,1506,"COOP"
"KSMQ","SOMERVILLE (",-74.6694,40.6239,32,"ASOS"
"107689","RIGBY",-111.9333,43.6667,1476,"COOP"
"CWTT","LAC MEMPHREM",-72.1700,45.2700,209,"ASOS"
"429136","VEYO POWER H",-113.6667,37.3522,1402,"COOP"
"KMHE","MITCHELL (AW",-98.0300,43.7700,397,"ASOS"
"458715","UPPER BAKER",-121.6931,48.6525,210,"COOP"
"KUNO","WEST PLAINS",-91.9050,36.8792,374,"ASOS"
"478750","UPSON",-90.4122,46.3678,456,"COOP"
"062658","FALLS VILLAG",-73.3667,41.9500,168,"COOP"
"KISW","WISCONSIN RA",-89.8369,44.3592,311,"ASOS"
"043463","GLENNVILLE",-118.7006,35.7269,957,"COOP"
"KMLT","MILLINOCKET",-68.6919,45.6478,124,"ASOS"
"461215","BUCKEYE",-80.1333,38.1833,655,"COOP"
"324083","HAZELTON",-100.2794,46.4886,604,"COOP"
"GRZ","GRIZZLY RIDG",-120.6450,39.9170,2103,"CDEC"
"173944","HOULTON 5 N",-67.8333,46.2000,119,"COOP"
"KAOH","LIMA",-84.0214,40.7081,297,"ASOS"
"114442","JACKSONVILLE",-90.2153,39.7353,186,"COOP"
"094429","HOMERVILLE 5",-82.8003,31.0767,57,"COOP"
"481736","CHURCH BUTTE",-110.0856,41.3975,2132,"COOP"
"05J41S","LAKE ELDORA",-105.5894,39.9367,2957,"SNOTEL"
"KASD","SLIDELL",-89.8208,30.3450,9,"ASOS"
"358095","STAYTON",-122.8150,44.7894,130,"COOP"
"11G06S","EMIGRANT SUM",-111.5608,42.3603,2252,"SNOTEL"
"363028","FRANKLIN",-79.8306,41.4003,309,"COOP"
"211468","CHASKA 2NW",-93.6311,44.8131,281,"COOP"
"044223","IMPERIAL",-115.5667,32.8489,-20,"COOP"
"KVSF","SPRINGFIELD/",-72.5217,43.3425,175,"ASOS"
"KHBI","ASHEBORO MUN",-79.8950,35.6539,205,"ASOS"
"417983","SAN MARCOS",-97.9244,29.8669,187,"COOP"
"054254","IGNACIO 8 E",-107.5333,37.0856,2018,"COOP"
"GTM","GOAT MOUNTAI",-119.5430,37.2700,1378,"CDEC"
"023009","FLAGSTAFF 4",-111.7311,35.1611,2172,"COOP"
"20A40S","MINERS RIDGE",-120.9561,48.2019,1890,"SNOTEL"
"KMNH","MONUMENT/ELB",-104.6339,39.2167,2152,"ASOS"
"409065","TOWNSEND 5 S",-83.7781,35.6031,551,"COOP"
"KSLH","CHEBOYGAN CO",-84.5192,45.6536,195,"ASOS"
"238223","SWEET SPRING",-93.4167,38.9631,204,"COOP"
"KABR","ABERDEEN REG",-98.4131,45.4433,396,"ASOS"
"KFUL","FULLERTON MU",-117.9847,33.8719,29,"ASOS"
"416932","PENWELL",-102.5894,31.7356,896,"COOP"
"029464","WITTMANN 4SW",-112.5983,33.7478,533,"COOP"
"323963","HANSBORO 4 N",-99.3464,48.9989,469,"COOP"
"357331","ROSEBURG KQE",-123.3658,43.2131,130,"COOP"
"KLFT","LAFAYETTE RE",-91.9931,30.2022,12,"ASOS"
"323117","FORMAN 5 SSE",-97.5950,46.0333,381,"COOP"
"GTW","GEORGETOWN (",-120.7890,38.9250,991,"CDEC"
"111160","CAHOKIA",-90.1942,38.5669,122,"COOP"
"311515","CARTHAGE WAT",-79.4078,35.3314,134,"COOP"
"398911","WASTA",-102.4333,44.0650,707,"COOP"
"204130","ISHPEMING WW",-87.6894,46.4911,440,"COOP"
"KADW","ANDREWS AFB",-76.8700,38.8200,86,"ASOS"
"300448","BATH",-77.3500,42.3500,341,"COOP"
"015635","MOULTON 2",-87.2933,34.4856,197,"COOP"
"170480","BELFAST",-69.0000,44.4000,9,"COOP"
"KPUC","PRICE/CARBON",-110.7547,39.6092,1805,"ASOS"
"KLOL","LOVELOCK/DER",-118.5653,40.0664,1190,"ASOS"
"112348","DIXON 1 NW",-89.5047,41.8472,213,"COOP"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP"
"082229","DELAND 1 SSE",-81.3106,29.0181,8,"COOP"
"KTTD","PORTLAND/TRO",-122.4089,45.5511,11,"ASOS"
"410248","ANDREWS",-102.5517,32.3483,973,"COOP"
"05K09S","GRIZZLY PEAK",-105.8697,39.6461,3383,"SNOTEL"
"083909","HIALEAH",-80.2858,25.8175,4,"COOP"
"KBUF","BUFFALO INTL",-78.7358,42.9408,220,"ASOS"
"020586","BAGDAD",-113.1739,34.5972,1205,"COOP"
"KUTA","TUNICA MUNIC",-90.3467,34.6811,59,"ASOS"
"393029","FORESTBURG 3",-98.0700,44.0422,375,"COOP"
"481775","CLARK 3 NE",-109.1400,44.9375,1247,"COOP"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP"
"11E38S","BEAVER CREEK",-111.3575,44.9503,2393,"SNOTEL"
"05J39S","BEAR LAKE",-105.6447,40.3111,2896,"SNOTEL"
"KMKO","MUSKOGEE/DAV",-95.3597,35.6569,185,"ASOS"
"HBP","HARVEY O BAN",-121.6230,37.7980,73,"CDEC"
"K4M9","CORNING MUNI",-90.6481,36.4042,89,"ASOS"
"253615","HARRISON",-103.8842,42.6858,1478,"COOP"
"035563","PARAGOULD 1",-90.4978,36.0336,82,"COOP"
"114108","HILLSBORO",-89.4833,39.1500,192,"COOP"
"486660","NEWCASTLE",-104.2136,43.8581,1315,"COOP"
"16H04S","JACKS PEAK",-116.0181,41.5169,2566,"SNOTEL"
"11J08S","STRAWBERRY D",-111.2200,40.1900,2560,"SNOTEL"
"127298","RENSSELAER",-87.1564,40.9356,198,"COOP"
"KRWF","REDWOOD FALL",-95.0822,44.5472,312,"ASOS"
"KPSM","PEASE AFB/PO",-70.8200,43.0800,31,"ASOS"
"158551","WEST LIBERTY",-83.2667,37.9167,253,"COOP"
"451395","CHEWELAH",-117.7197,48.2750,518,"COOP"
"216612","POKEGAMA DAM",-93.5861,47.2508,390,"COOP"
"21B62S","HUCKLEBERRY",-121.5867,47.0656,610,"SNOTEL"
"210939","BRAINERD",-94.2000,46.3667,360,"COOP"
"443229","FRONT ROYAL",-78.1819,38.9033,283,"COOP"
"432769","ENOSBURG FAL",-72.8083,44.9094,128,"COOP"
"HDL","HOADLEY",-122.7500,40.6830,1396,"CDEC"
"461324","CACAPON STAT",-78.3158,39.5064,290,"COOP"
"22F04S","SALT CREEK F",-122.1175,43.6119,1219,"SNOTEL"
"091965","CLARKESVILLE",-83.5247,34.6136,408,"COOP"
"084210","IMMOKALEE",-81.4100,26.4217,11,"COOP"
"KSRC","SEARCY MUNI",-91.7372,35.2119,81,"ASOS"
"115097","LISLE-MORTON",-88.0728,41.8128,207,"COOP"
"22D03S","SOUTH FORK B",-122.0311,45.4461,802,"SNOTEL"
"353604","HALFWAY",-117.1131,44.8783,812,"COOP"
"412408","DENVER CITY",-102.8219,32.9619,1094,"COOP"
"053553","GREELEY UNC",-104.6992,40.4022,1437,"COOP"
"KEQY","MONROE",-80.6206,35.0169,207,"ASOS"
"09S18S","WILDCAT",-109.4797,33.7583,2393,"SNOTEL"
"KESF","ALEXANDRIA/E",-92.2903,31.3950,34,"ASOS"
"115113","LOAMI 3 SSW",-89.8819,39.6372,183,"COOP"
"KFLD","FOND DU LAC",-88.4864,43.7700,246,"ASOS"
"123078","FRANCESVILLE",-86.8814,40.9892,207,"COOP"
"093325","FARGO 17 NE",-82.3606,30.8264,38,"COOP"
"KLIC","LIMON MUNICI",-103.6667,39.2733,1635,"ASOS"
"09F08S","LITTLE WARM",-109.7500,43.5000,2667,"SNOTEL"
"17A01S","BUNCHGRASS M",-117.1761,48.6869,1524,"SNOTEL"
"203947","HOWELL WWTP",-83.9322,42.5936,280,"COOP"
"1123469","HIGHLAND VAL",-121.0167,50.4667,1268,"EC"
"272999","FIRST CONN L",-71.2833,45.0833,506,"COOP"
"20A23S","LYMAN LAKE",-120.9189,48.1906,1798,"SNOTEL"
"401808","CLEVELAND FI",-84.7981,35.2203,244,"COOP"
"218700","WASKISH 4NE",-94.3939,48.2064,366,"COOP"
"243749","GREAT FALLS",-111.3000,47.5167,1022,"COOP"
"KHCD","HUTCHINSON (",-94.3800,44.8700,323,"ASOS"
"256375","OSCEOLA",-97.5514,41.1842,506,"COOP"
"084289","INVERNESS 3",-82.3125,28.8031,12,"COOP"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP"
"116837","PITTSFIELD N",-90.8058,39.6222,204,"COOP"
"10F19S","GROS VENTRE",-110.1303,43.3903,2667,"SNOTEL"
"240755","BIGFORK 13 S",-114.0331,47.8750,887,"COOP"
"090311","APPLING 2 NW",-82.3389,33.5619,113,"COOP"
"015553","MONTGOMERY 6",-86.2181,32.2600,69,"COOP"
"11J52S","PARLEY'S SUM",-111.6286,40.7619,2286,"SNOTEL"
"1123721","JELLICOE",-120.3333,49.6667,929,"EC"
"361212","CANTON",-76.8611,41.6175,354,"COOP"
"HDZ","HERNANDEZ",-120.8540,36.3830,1144,"CDEC"
"11C01S","BOULDER MTN.",-111.2886,46.5586,2423,"SNOTEL"
"409709","WHITE HOUSE",-86.6456,36.4511,250,"COOP"
"138688","WASHINGTON",-91.7069,41.2828,210,"COOP"
"466284","MOUNT NEBO 1",-80.8489,38.1889,594,"COOP"
"217326","ST JAMES FIL",-94.6122,43.9908,319,"COOP"
"116819","PIPER CITY",-88.1828,40.7569,204,"COOP"
"22C12S","SPIRIT LAKE",-121.1775,46.2608,951,"SNOTEL"
"451939","CUSHMAN POWE",-123.1600,47.3706,6,"COOP"
"416785","PANHANDLE",-101.3417,35.4139,1047,"COOP"
"110140","ALTONA",-90.1644,41.1203,224,"COOP"
"208443","VASSAR",-83.5828,43.3656,192,"COOP"
"387666","SANDHILL RES",-80.8700,34.1419,134,"COOP"
"107210","POCATELLO CI",-112.4444,42.8750,1359,"COOP"
"043157","FORT BIDWELL",-120.1514,41.8594,1372,"COOP"
"189070","UPPER MARLBO",-76.7767,38.8653,30,"COOP"
"228998","TUNICA 2 N",-90.3683,34.7281,57,"COOP"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP"
"024829","LAVEEN 3 SSE",-112.1472,33.3369,346,"COOP"
"092783","DOUGLAS",-82.8433,31.5108,95,"COOP"
"227815","SARDIS DAM",-89.7903,34.3961,70,"COOP"
"352800","FALLS CITY 2",-123.4525,44.8358,210,"COOP"
"465706","MARTINSBURG",-77.9669,39.4658,165,"COOP"
"232619","EMINENCE 1 N",-91.3589,37.1561,195,"COOP"
"131962","CRESTON 2 SW",-94.3942,41.0372,402,"COOP"
"474108","JEFFERSON WW",-88.8042,42.9944,240,"COOP"
"217907","SPRINGFIELD",-94.9864,44.2469,325,"COOP"
"103554","GIBBONSVILLE",-113.9275,45.5394,1366,"COOP"
"211074","BRUNO 7 ENE",-92.5406,46.3014,378,"COOP"
"351643","CLATSKANIE",-123.2058,46.1081,7,"COOP"
"HHM","HIGHLAND MEA",-119.8050,38.4900,2652,"CDEC"
"KONO","ONTARIO MUNI",-117.0097,44.0194,667,"ASOS"
"399355","WINFRED 2 S",-97.3489,43.9711,519,"COOP"
"HID","HIDDEN DAM (",-119.9170,37.2000,171,"CDEC"
"409800","WINCHESTER 1",-86.0925,35.1803,287,"COOP"
"KLUK","CINCINNATI/L",-84.4158,39.1058,147,"ASOS"
"KPHD","NEW PHILADEL",-81.4236,40.4719,272,"ASOS"
"KGWW","GOLDSBORO-WA",-77.9650,35.4606,40,"ASOS"
"315743","MOCKSVILLE 5",-80.4972,35.8439,210,"COOP"
"KMGW","MORGANTOWN/H",-79.9211,39.6494,380,"ASOS"
"11239R0","KELOWNA MWS0",-119.4000,49.9500,456,"EC"
"292785","EL MORRO NAT",-108.3492,35.0381,2202,"COOP"
"174927","MADISON",-69.8833,44.8000,79,"COOP"
"049053","TULELAKE",-121.4744,41.9600,1230,"COOP"
"HIG","HIGHLAND LAK",-122.4830,41.0930,1838,"CDEC"
"470124","ALMA DAM 4",-91.9194,44.3272,204,"COOP"
"418996","THOMPSONS 3",-95.6314,29.4822,21,"COOP"
"424467","KAMAS",-111.2847,40.6492,1974,"COOP"
"340391","ATOKA",-96.1400,34.3983,172,"COOP"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,301,"ASOS"
"HLH","HELL HOLE (U",-120.4370,39.0780,1396,"CDEC"
"203930","HOUGHTON LAK",-84.7747,44.3122,354,"COOP"
"HNT","HUNTINGTON L",-119.2210,37.2280,2134,"CDEC"
"KEGV","EAGLE RIVER",-89.2692,45.9317,501,"ASOS"
"314970","LEXINGTON",-80.2597,35.8458,232,"COOP"
"242421","DIVIDE",-112.7547,45.7511,1631,"COOP"
"1125079","MERRITT STP",-120.8000,50.1167,609,"EC"
"KELM","ELMIRA/CORNI",-76.9028,42.1564,291,"ASOS"
"016129","OPELIKA",-85.4492,32.6592,195,"COOP"
"048351","SONOMA",-122.4622,38.2994,30,"COOP"
"350856","BLY 4 SE",-120.9653,42.3683,1390,"COOP"
"325660","MAYVILLE",-97.3514,47.4989,288,"COOP"
"319476","WILSON 3 SW",-77.9456,35.6939,34,"COOP"
"CZEL","ELORA RCS",-80.4167,43.6500,377,"ASOS"
"224173","HOLLY SPRING",-89.4347,34.8219,147,"COOP"
"1125700","OKANAGAN CEN",-119.4167,50.0333,501,"EC"
"358746","UNION EXPERI",-117.8758,45.2081,843,"COOP"
"265846","OVERTON",-114.4581,36.5508,381,"COOP"
"KGKY","ARLINGTON (W",-97.0958,32.6639,192,"ASOS"
"038010","WOOSTER",-92.4453,35.2094,101,"COOP"
"137979","STORM LAKE 2",-95.1694,42.6347,434,"COOP"
"127724","SAINT MEINRA",-86.8092,38.1642,155,"COOP"
"KCZZ","CAMPO (AWRS)",-116.4683,32.6261,807,"ASOS"
"KSPB","SCAPPOOSE IN",-122.8622,45.7692,16,"ASOS"
"1125852","OSOYOOS CS",-119.4333,49.0333,283,"EC"
"273850","HANOVER",-72.2833,43.7000,184,"COOP"
"KFAY","FAYETTEVILLE",-78.8800,34.9894,57,"ASOS"
"CXKE","KEMPTVILLE",-75.6300,45.0000,99,"ASOS"
"418059","SANTA ROSA 3",-97.8714,26.2656,15,"COOP"
"KPWM","PORTLAND INT",-70.3044,43.6422,22,"ASOS"
"KAQW","NORTH ADAMS",-73.1703,42.6972,199,"ASOS"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP"
"10D13S","LICK CREEK",-110.9661,45.5044,2091,"SNOTEL"
"CWNH","RIVIERE DU L",-69.5500,47.8000,148,"ASOS"
"321766","COOPERSTOWN",-98.0389,47.4056,421,"COOP"
"11H21S","HORSE RIDGE",-111.4458,41.3136,2487,"SNOTEL"
"KBPC","MESA VISTA R",-101.0303,35.8892,845,"ASOS"
"HNY","HONEYDEW",-124.1480,40.2300,113,"CDEC"
"355335","MC DERMITT 2",-117.8656,42.4106,1361,"COOP"
"355139","MADRAS",-121.0011,44.6167,1028,"COOP"
"HRS","HORSE MEADOW",-119.6620,38.1580,2560,"CDEC"
"1125865","OSOYOOS WEST",-119.4500,49.0333,297,"EC"
"291931","CLOUDCROFT",-105.7353,32.9544,2640,"COOP"
"HRZ","HIRZ",-122.2500,40.9000,975,"CDEC"
"KP59","COPPER HARBO",-87.8750,47.4669,190,"ASOS"
"313625","GREENSBORO P",-79.8000,36.0833,235,"COOP"
"113335","GALVA",-90.0306,41.1856,247,"COOP"
"046168","NEWMAN",-121.0178,37.2811,27,"COOP"
"296281","OCHOA",-103.4256,32.1667,1037,"COOP"
"KRUE","RUSSELLVILLE",-93.0933,35.2589,123,"ASOS"
"CWIX","MISTOOK (AUT",-71.7200,48.7700,113,"ASOS"
"KBFF","SCOTTSBLUFF/",-103.5858,41.8669,1208,"ASOS"
"156028","ONEIDA",-83.6500,37.2667,232,"COOP"
"250622","BEATRICE 1 N",-96.7500,40.2994,395,"COOP"
"21B04S","FISH LAKE",-121.0856,47.5353,1027,"SNOTEL"
"HSS","HOSSACK",-118.6190,36.1810,2164,"CDEC"
"317074","RALEIGH 4 SW",-78.6844,35.7283,128,"COOP"
"KMRH","BEAUFORT/SMI",-76.6606,34.7336,3,"ASOS"
"KT82","FREDERICKSBU",-98.9094,30.2436,517,"ASOS"
"1126070","PEACHLAND",-119.7167,49.7833,345,"EC"
"469436","WESTON",-80.4714,39.0406,365,"COOP"
"KILN","WILMINGTON",-83.7792,39.4283,328,"ASOS"
"478919","WATERTOWN",-88.7364,43.1742,251,"COOP"
"477349","ROSHOLT 9 NN",-89.2414,44.7431,354,"COOP"
"310843","BLACK MOUNTA",-82.3594,35.6072,698,"COOP"
"HTC","HAT CREEK #1",-121.5500,40.9330,919,"CDEC"
"12G17S","WILDHORSE DI",-112.4778,42.7575,1978,"SNOTEL"
"19K08S","BIG MEADOW",-119.9411,39.4550,2530,"SNOTEL"
"06K12S","MIDDLE FORK",-106.0272,39.7956,2725,"SNOTEL"
"KCWA","MOSINEE/CENT",-89.6700,44.7800,389,"ASOS"
"05J37S","JOE WRIGHT",-105.8869,40.5319,3085,"SNOTEL"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP"
"474790","LODI",-89.5311,43.3217,251,"COOP"
"103108","FAIRFIELD RA",-114.7894,43.3428,1544,"COOP"
"205563","MONROE WWTP",-83.3697,41.9025,175,"COOP"
"310674","BELHAVEN 5 S",-76.6864,35.4992,2,"COOP"
"KJAS","JASPER COUNT",-94.0347,30.8856,65,"ASOS"
"411663","CHARLOTTE 5",-98.7494,28.9275,150,"COOP"
"KBUR","BURBANK/GLEN",-118.3647,34.1997,236,"ASOS"
"096093","MOUNTAIN CIT",-83.4128,34.9047,1056,"COOP"
"249067","WISDOM",-113.4514,45.6178,1847,"COOP"
"HTG","HASTINGS",-121.5510,36.3880,556,"CDEC"
"208800","WEST BRANCH",-84.2011,44.2542,270,"COOP"
"257110","RED WILLOW D",-100.6608,40.3575,781,"COOP"
"11E30S","WHISKEY CREE",-111.1500,44.6108,2073,"SNOTEL"
"KMLJ","BALDWIN COUN",-83.2408,33.1542,117,"ASOS"
"1126150","PENTICTON A",-119.6000,49.4667,344,"EC"
"07H05S","DIVIDE PEAK",-107.1522,41.3039,2707,"SNOTEL"
"092318","COVINGTON",-83.9142,33.5950,210,"COOP"
"KFFC","PEACHTREE CI",-84.5669,33.3553,246,"ASOS"
"106844","PARMA EXPERI",-116.9442,43.8022,698,"COOP"
"KEWK","NEWTON (AWOS",-97.2800,38.0500,467,"ASOS"
"11J01S","CHALK CREEK",-111.0478,40.8550,2774,"SNOTEL"
"013160","GAINESVILLE",-88.1342,32.8347,38,"COOP"
"KDVK","STUART POWEL",-84.7697,37.5781,312,"ASOS"
"485770","LOVELL",-108.4042,44.8375,1170,"COOP"
"412679","EAGLE PASS",-100.4811,28.7122,246,"COOP"
"402388","DECATUR 7NE",-84.6650,35.6394,229,"COOP"
"448829","WALKERTON 2",-77.0533,37.7453,15,"COOP"
"HYS","HUYSINK",-120.5270,39.2820,2012,"CDEC"
"141699","COLBY 1SW",-101.0689,39.3925,966,"COOP"
"18G02S","FISH CREEK",-118.6264,42.7106,2408,"SNOTEL"
"203661","HASTINGS",-85.2833,42.6500,250,"COOP"
"312732","ELIZABETHTOW",-78.5783,34.6267,18,"COOP"
"KRNT","RENTON MUNIC",-122.2128,47.4944,8,"ASOS"
"193276","GROVELAND",-71.0500,42.7500,9,"COOP"
"141874","COURTLAND",-97.8956,39.7811,457,"COOP"
"300183","ANGELICA",-77.9889,42.3017,440,"COOP"
"12L12S","MERCHANT VAL",-112.4364,38.3031,2667,"SNOTEL"
"KJOT","JOLIET PARK",-88.1753,41.5181,177,"ASOS"
"200842","BLISSFIELD 1",-83.8706,41.8242,210,"COOP"
"401585","CENTERVILLE",-87.4219,35.8319,226,"COOP"
"355593","MILTON FREEW",-118.4089,45.9428,296,"COOP"
"11C04S","TIZER BASIN",-111.8531,46.3492,2097,"SNOTEL"
"408562","SPRINGFIELD",-86.8472,36.4739,227,"COOP"
"263671","HIKO",-115.2236,37.5581,1218,"COOP"
"KNZY","NORTH ISLAND",-117.2089,32.6908,7,"ASOS"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP"
"018517","VERNON",-88.1275,33.7392,91,"COOP"
"CWLM","VICTORIA (AU",-123.3200,48.4200,70,"ASOS"
"476208","OCONTO 4 W",-87.9539,44.8836,201,"COOP"
"CXDI","DELHI_CS",-80.5500,42.8700,232,"ASOS"
"053146","FRUITA 1 W",-108.7556,39.1636,1366,"COOP"
"21G03S","TAYLOR BUTTE",-121.4261,42.6911,1554,"SNOTEL"
"417743","ROSCOE",-100.5264,32.4481,725,"COOP"
"KUAO","AURORA STATE",-122.7656,45.2489,59,"ASOS"
"116897","POLO 5 NW",-89.6119,42.0347,261,"COOP"
"KXNA","NORTHWEST AR",-94.3069,36.2819,392,"ASOS"
"JDP","JORDAN PK",-120.2889,40.0360,2076,"CDEC"
"190190","ASHBURNHAM",-71.8833,42.6167,335,"COOP"
"KMQI","MANTEO/DARE",-75.7000,35.9200,4,"ASOS"
"KMWM","WINDOM MUNI",-95.1094,43.9133,430,"ASOS"
"KFMY","FORT MYERS/P",-81.8625,26.5842,5,"ASOS"
"420730","BLACK ROCK",-112.9533,38.7086,1492,"COOP"
"KBFM","MOBILE DOWNT",-88.0633,30.6139,7,"ASOS"
"251602","CHAPPELL",-102.4717,41.0964,1134,"COOP"
"1128583","VERNON NORTH",-119.2667,50.3500,512,"EC"
"KMDD","MIDLAND AIRP",-102.1011,32.0364,854,"ASOS"
"JSD","JERSEYDALE",-119.8400,37.5420,1189,"CDEC"
"20L06S","ECHO PEAK",-120.0742,38.8428,2377,"SNOTEL"
"160718","BENTON NO 2",-93.7425,32.6983,49,"COOP"
"JTL","JUANITA LAKE",-122.1000,41.8000,1646,"CDEC"
"309047","WAVERLY",-76.5333,42.0000,258,"COOP"
"268588","VALLEY OF FI",-114.5131,36.4297,610,"COOP"
"KLBX","ANGLETON/LAK",-95.4631,29.1153,7,"ASOS"
"KMQS","CHESTER COUN",-75.8656,39.9789,201,"ASOS"
"408886","TELLICO PLAI",-84.2997,35.3675,277,"COOP"
"KCVX","CHARLEVOIX M",-85.2747,45.3047,204,"ASOS"
"254110","IMPERIAL",-101.6486,40.5183,999,"COOP"
"470645","BEAVER DAM",-88.8478,43.4447,256,"COOP"
"1128584","VERNON SILVE",-119.0500,50.3500,1572,"EC"
