This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,stnid
"052223","DENVER WATER",-105.0083,39.7294,1593,"COOP","052223"
"052281","DILLON 1 E",-106.0353,39.6261,2763,"COOP","052281"
"052342","DOVE CREEK",-108.9119,37.7672,2086,"COOP","052342"
"052441","DURANGO",-107.8528,37.2917,2057,"COOP","052441"
"052446","EADS",-102.7808,38.4775,1285,"COOP","052446"
"052494","EASTONVILLE",-104.5997,39.1092,2198,"COOP","052494"
"052790","EVERGREEN",-105.3150,39.6381,2129,"COOP","052790"
"052816","FAIRPLAY S P",-105.9936,39.2219,3046,"COOP","052816"
"052932","FLAGLER 1S",-103.0614,39.2814,1500,"COOP","052932"
"052933","FLAGLER 16NN",-103.1331,39.5211,1486,"COOP","052933"
"052934","FLATIRON RES",-105.2353,40.3692,1678,"COOP","052934"
"052965","FLORISSANT F",-105.2858,38.9139,2573,"COOP","052965"
"053005","FORT COLLINS",-105.1314,40.6147,1525,"COOP","053005"
"053006","FORT COLLINS",-105.0236,40.5756,1500,"COOP","053006"
"053016","FORT LEWIS",-108.0497,37.2342,2316,"COOP","053016"
"053079","FOWLER 1 SE",-104.0083,38.1236,1320,"COOP","053079"
"053146","FRUITA 1 W",-108.7556,39.1636,1366,"COOP","053146"
"053246","GATEWAY",-108.9722,38.6825,1387,"COOP","053246"
"053261","GEORGETOWN",-105.6967,39.7156,2597,"COOP","053261"
"053307","GLADE PARK 1",-109.0528,38.9539,1946,"COOP","053307"
"053359","GLENWOOD SPG",-107.3172,39.5181,1792,"COOP","053359"
"053446","GOULD 4SE S.",-106.0056,40.5092,2743,"COOP","053446"
"053489","GRAND JUNCTI",-108.4664,39.0422,1451,"COOP","053489"
"053496","GRAND LAKE 1",-105.8322,40.2669,2658,"COOP","053496"
"053500","GRAND LAKE 6",-105.8667,40.1850,2526,"COOP","053500"
"053530","GRANT",-105.6794,39.4606,2644,"COOP","053530"
"053541","GREAT SAND D",-105.5186,37.7250,2475,"COOP","053541"
"053553","GREELEY UNC",-104.6992,40.4022,1437,"COOP","053553"
"053629","GROSS RESERV",-105.3503,39.9364,2429,"COOP","053629"
"053656","GUFFEY 10 SE",-105.3922,38.6753,2620,"COOP","053656"
"053662","GUNNISON 3 S",-106.9664,38.5297,2329,"COOP","053662"
"053738","HAMILTON",-107.6117,40.3722,1899,"COOP","053738"
"053828","HASWELL",-103.1625,38.4486,1379,"COOP","053828"
"053867","HAYDEN",-107.2547,40.4928,1963,"COOP","053867"
"053951","HERMIT 7 ESE",-107.1097,37.7717,2758,"COOP","053951"
"054054","HOHNHOLZ RAN",-106.0003,40.9678,2365,"COOP","054054"
"054076","HOLLY",-102.1236,38.0494,1033,"COOP","054076"
"054172","HUGO 1 NW",-103.4897,39.1439,1554,"COOP","054172"
"054242","IDALIA",-102.2928,39.6989,1209,"COOP","054242"
"054254","IGNACIO 8 E",-107.5333,37.0856,2018,"COOP","054254"
"054293","INTER CANYON",-105.2197,39.5736,2146,"COOP","054293"
"054380","JOES 2SE",-102.6492,39.6322,1310,"COOP","054380"
"054388","JOHN MARTIN",-102.9297,38.0633,1163,"COOP","054388"
"054444","KARVAL",-103.5428,38.7411,1547,"COOP","054444"
"054452","KASSLER",-105.0953,39.4900,1703,"COOP","054452"
"054538","KIM 15 NNE",-103.3219,37.4536,1570,"COOP","054538"
"054546","KIM 10SSE",-103.2986,37.1150,1615,"COOP","054546"
"054603","KIT CARSON",-102.8031,38.7658,1317,"COOP","054603"
"054606","KIT CARSON 9",-102.7219,38.8867,1330,"COOP","054606"
"054664","KREMMLING",-106.3706,40.0578,2274,"COOP","054664"
"054724","LA JUNTA",-103.5408,37.9856,1278,"COOP","054724"
"054726","LA JUNTA 20",-103.4775,37.7511,1283,"COOP","054726"
"054734","LAKE CITY",-107.3147,38.0247,2643,"COOP","054734"
"054742","LAKE GEORGE",-105.4733,38.9058,2597,"COOP","054742"
"054762","LAKEWOOD",-105.1206,39.7489,1719,"COOP","054762"
"054770","LAMAR",-102.6306,38.0936,1106,"COOP","054770"
"054834","LAS ANIMAS",-103.2158,38.0642,1186,"COOP","054834"
"054934","LEMON DAM",-107.6556,37.3769,2464,"COOP","054934"
"054945","LEROY 5 WSW",-102.9900,40.5031,1362,"COOP","054945"
"055020","LIMON HASS R",-103.7392,39.0036,1678,"COOP","055020"
"055322","MANASSA",-105.9392,37.1742,2344,"COOP","055322"
"055327","MANCOS",-108.3161,37.3350,2113,"COOP","055327"
"055402","MARSTON FILT",-105.0656,39.6211,1710,"COOP","055402"
"055422","MASSADONA 3E",-108.6019,40.2844,1887,"COOP","055422"
"055427","MATHESON 8 S",-103.8450,39.1286,1777,"COOP","055427"
"055446","MAYBELL",-108.0947,40.5158,1801,"COOP","055446"
"055484","MEEKER 3 W",-107.9608,40.0236,1884,"COOP","055484"
"055531","MESA VERDE N",-108.4883,37.1986,2169,"COOP","055531"
"055722","MONTROSE NO",-107.8792,38.4858,1763,"COOP","055722"
"055732","MONUMENT 1SS",-104.8661,39.0808,2114,"COOP","055732"
"055934","NEW RAYMER 2",-103.8678,40.9319,1579,"COOP","055934"
"055984","NORTHGLENN",-105.0133,39.8989,1648,"COOP","055984"
"056012","NORWOOD",-108.2864,38.1317,2140,"COOP","056012"
"056040","OAK CREEK 7W",-107.0967,40.2403,2499,"COOP","056040"
"056136","ORDWAY 21 N",-103.7058,38.5300,1453,"COOP","056136"
"056203","OURAY",-107.6686,38.0206,2390,"COOP","056203"
"056259","PAGOSA SPRIN",-107.0569,37.2758,2320,"COOP","056259"
"056266","PALISADE",-108.3506,39.1136,1466,"COOP","056266"
"056306","PAONIA 1 SW",-107.6236,38.8522,1701,"COOP","056306"
"056320","PARADOX 2N",-108.9492,38.3894,1658,"COOP","056320"
"056323","PARKER",-104.7503,39.5144,1800,"COOP","056323"
"056524","PLACERVILLE",-108.0211,37.9944,2301,"COOP","056524"
"056765","PUEBLO RESER",-104.7169,38.2597,1480,"COOP","056765"
"056816","RALSTON RESE",-105.2353,39.8297,1798,"COOP","056816"
"057050","RIO GRANDE R",-107.2678,37.7256,2882,"COOP","057050"
"057167","ROCKY FORD 2",-103.6933,38.0392,1271,"COOP","057167"
"057249","ROXBOROUGH S",-105.0703,39.4286,1864,"COOP","057249"
"057287","RUSH 1 N",-104.0939,38.8611,1845,"COOP","057287"
"057296","RUSTIC 9WSW",-105.7106,40.7022,2347,"COOP","057296"
"057309","RUXTON PARK",-104.9742,38.8417,2758,"COOP","057309"
"057317","RYE 1 SW",-104.9483,37.9136,2177,"COOP","057317"
"057370","SALIDA",-106.0158,38.5328,2182,"COOP","057370"
"057430","SAN LUIS 2 S",-105.4108,37.1844,2441,"COOP","057430"
"057460","SARGENTS",-106.4236,38.4039,2579,"COOP","057460"
"057510","SEDALIA 4 SS",-104.9522,39.4036,1821,"COOP","057510"
"057513","SEDGWICK",-102.5253,40.9383,1092,"COOP","057513"
"057515","SEDGWICK 5 S",-102.5161,40.8656,1216,"COOP","057515"
"057519","SEIBERT",-102.8686,39.2950,1445,"COOP","057519"
"057560","SHAW 4 ENE",-103.2922,39.5719,1524,"COOP","057560"
"057572","SHEEP MOUNTA",-105.2353,37.7150,2363,"COOP","057572"
"057582","SHERIDAN LAK",-102.2947,38.4681,1241,"COOP","057582"
"057618","SHOSHONE",-107.2264,39.5717,1807,"COOP","057618"
"057936","STEAMBOAT SP",-106.8233,40.4883,2023,"COOP","057936"
"057950","STERLING",-103.2083,40.6286,1199,"COOP","057950"
"058008","STRATTON",-102.5969,39.3053,1342,"COOP","058008"
"058022","STRONTIA SPR",-105.1208,39.4344,1780,"COOP","058022"
"058064","SUGARLOAF RE",-106.3714,39.2494,2968,"COOP","058064"
"058157","TACONY 13 SE",-104.0567,38.3422,1488,"COOP","058157"
"058184","TAYLOR PARK",-106.6086,38.8183,2806,"COOP","058184"
"058204","TELLURIDE 4",-107.8733,37.9492,2643,"COOP","058204"
"058429","TRINIDAD",-104.4869,37.1786,1838,"COOP","058429"
"058436","TRINIDAD LAK",-104.5567,37.1503,1923,"COOP","058436"
"058501","TWIN LAKES R",-106.3514,39.0936,2806,"COOP","058501"
"058560","URAVAN",-108.7422,38.3761,1527,"COOP","058560"
"058582","VALLECITO DA",-107.5822,37.3842,2332,"COOP","058582"
"058613","VERNON 4E",-102.2458,39.9489,1189,"COOP","058613"
"058690","VIRGINIA DAL",-105.2186,40.9656,2138,"COOP","058690"
"058756","WALDEN",-106.2792,40.7442,2455,"COOP","058756"
"058781","WALSENBURG",-104.7739,37.6256,1875,"COOP","058781"
"058793","WALSH 1 W",-102.2986,37.3822,1212,"COOP","058793"
"058839","WATERDALE",-105.2103,40.4256,1594,"COOP","058839"
"058860","WAVERLY 1W",-106.0317,37.4297,2317,"COOP","058860"
"058931","WESTCLIFFE",-105.4661,38.1311,2396,"COOP","058931"
"059058","WILD HORSE 6",-103.0189,38.9025,1439,"COOP","059058"
"059060","WILD HORSE 1",-102.9969,38.6589,1337,"COOP","059060"
"059096","WILLIAMS FOR",-106.2039,40.0375,2332,"COOP","059096"
"059175","WINTER PARK",-105.7617,39.8903,2775,"COOP","059175"
"059213","WOODROW 6 NN",-103.5678,40.0750,1333,"COOP","059213"
"059265","YAMPA",-106.9092,40.1561,2405,"COOP","059265"
"059278","YELLOW JACKE",-108.6636,37.5594,2158,"COOP","059278"
"059295","YUMA",-102.7208,40.1239,1262,"COOP","059295"
"059297","YUMA 10 NW",-102.8117,40.2094,1253,"COOP","059297"
"060128","ANSONIA 1 NE",-73.0694,41.3489,43,"COOP","060128"
"060227","BAKERSVILLE",-73.0103,41.8417,182,"COOP","060227"
"060299","BARKHAMSTED",-72.9500,41.9167,201,"COOP","060299"
"060973","BURLINGTON",-72.9333,41.8000,155,"COOP","060973"
"063857","JEWETT CITY",-71.9014,41.6297,122,"COOP","063857"
"065445","NORFOLK 2 SW",-73.2208,41.9725,408,"COOP","065445"
"065910","NORWICH PUB",-72.0642,41.5269,6,"COOP","065910"
"066966","ROCKY RIVER",-73.4333,41.5833,67,"COOP","066966"
"067959","STAFFORD SPR",-72.3000,41.9500,139,"COOP","067959"
"068138","STORRS",-72.2500,41.8000,198,"COOP","068138"
"069388","WEST THOMPSO",-71.9000,41.9500,110,"COOP","069388"
"069775","WOODBURY",-73.2333,41.5500,198,"COOP","069775"
"071200","BEAR 2 SW",-75.7325,39.5917,24,"COOP","071200"
"072730","DOVER",-75.5167,39.2583,1,"COOP","072730"
"073595","GREENWOOD 2N",-75.5761,38.8161,14,"COOP","073595"
"075320","LEWES",-75.1389,38.7756,5,"COOP","075320"
"080228","ARCADIA",-81.8739,27.2181,9,"COOP","080228"
"080236","ARCHBOLD BIO",-81.3508,27.1819,43,"COOP","080236"
"080369","AVON PARK 2",-81.5253,27.5944,47,"COOP","080369"
"080598","BELL 4NW",-82.9178,29.7956,9,"COOP","080598"
"080737","BIG CYPRESS",-80.9958,26.3283,5,"COOP","080737"
"080945","BRADENTON 5",-82.5014,27.4467,6,"COOP","080945"
"080992","BRIGHTON RES",-81.0694,27.0436,6,"COOP","080992"
"081022","BRISTOL 2 S",-84.9789,30.3794,44,"COOP","081022"
"081046","BROOKSVILLE",-82.3658,28.6164,36,"COOP","081046"
"081276","CANAL POINT",-80.6256,26.8639,4,"COOP","081276"
"081306","CAPE FLORIDA",-80.1567,25.6719,2,"COOP","081306"
"081544","CHIPLEY",-85.4847,30.7836,40,"COOP","081544"
"081601","CLARKSVILLE",-85.1992,30.4647,38,"COOP","081601"
"081651","CLEWISTON NO",-81.0492,26.7361,5,"COOP","081651"
"081800","COOPER CITY",-80.2839,26.0472,3,"COOP","081800"
"081978","CRESCENT CIT",-81.5133,29.4167,20,"COOP","081978"
"082046","CURRY HAMMOC",-80.9819,24.7425,2,"COOP","082046"
"082150","DAYTONA BEAC",-81.0139,29.1894,3,"COOP","082150"
"082220","DE FUNIAK SP",-86.1389,30.7278,87,"COOP","082220"
"082229","DELAND 1 SSE",-81.3106,29.0181,8,"COOP","082229"
"082288","DESOTO CITY",-81.5136,27.3697,35,"COOP","082288"
"082298","DEVILS GARDE",-81.1292,26.6033,6,"COOP","082298"
"082391","DOWLING PARK",-83.2594,30.2497,16,"COOP","082391"
"082418","DRY TORTUGAS",-82.8667,24.6333,3,"COOP","082418"
"082441","DUCK KEY",-80.9072,24.7706,2,"COOP","082441"
"082850","EVERGLADES",-81.3869,25.8456,2,"COOP","082850"
"082915","FEDERAL POIN",-81.5389,29.7550,2,"COOP","082915"
"082944","FERNANDINA B",-81.4636,30.6589,4,"COOP","082944"
"083020","FLAMINGO RAN",-80.9144,25.1422,1,"COOP","083020"
"083137","FORT DRUM 3",-80.8167,27.5303,21,"COOP","083137"
"083153","FORT GREEN 1",-82.1378,27.5706,34,"COOP","083153"
"083163","FORT LAUDERD",-80.2011,26.1019,5,"COOP","083163"
"083209","FORT PIERCE",-80.4036,27.4325,6,"COOP","083209"
"083470","GLEN ST MARY",-82.1856,30.2717,39,"COOP","083470"
"083874","HASTINGS 4NE",-81.4669,29.7517,3,"COOP","083874"
"083909","HIALEAH",-80.2858,25.8175,4,"COOP","083909"
"083956","HIGH SPRINGS",-82.5972,29.8286,20,"COOP","083956"
"083986","HILLSBOROUGH",-82.2269,28.1428,16,"COOP","083986"
"084050","HOLLYWOOD",-80.1342,26.0283,3,"COOP","084050"
"084095","HOMESTEAD GE",-80.5500,25.5011,3,"COOP","084095"
"084210","IMMOKALEE",-81.4100,26.4217,11,"COOP","084210"
"084320","ISLAMORADA",-80.6283,24.9225,2,"COOP","084320"
"084366","JACKSONVILLE",-81.3922,30.2900,3,"COOP","084366"
"084394","JASPER",-82.9447,30.5228,45,"COOP","084394"
"084412","JOHN PENNEKA",-80.3492,25.1936,3,"COOP","084412"
"084461","JUNO BEACH",-80.0553,26.8600,2,"COOP","084461"
"084625","KISSIMMEE 2",-81.4183,28.2803,18,"COOP","084625"
"084723","LAKE BUTLER",-82.3314,29.9453,41,"COOP","084723"
"084731","LAKE CITY 2",-82.5942,30.1853,59,"COOP","084731"
"084802","LAKELAND 2",-82.0136,27.9914,42,"COOP","084802"
"085076","LISBON",-81.7864,28.8728,21,"COOP","085076"
"085099","LIVE OAK",-82.9650,30.2889,37,"COOP","085099"
"085184","LOXAHATCHEE",-80.2164,26.4978,6,"COOP","085184"
"085359","MARCO ISLAND",-81.7139,25.9492,3,"COOP","085359"
"085539","MAYO",-83.1819,30.0564,20,"COOP","085539"
"085612","MELBOURNE WF",-80.6308,28.0958,11,"COOP","085612"
"085667","MIAMI NWSFO",-80.3836,25.7553,4,"COOP","085667"
"085793","MILTON EXPER",-87.1414,30.7794,66,"COOP","085793"
"085895","MOORE HAVEN",-81.0872,26.8400,4,"COOP","085895"
"085973","MOUNTAIN LAK",-81.5928,27.9347,38,"COOP","085973"
"086065","MYAKKA RIVER",-82.3161,27.2417,6,"COOP","086065"
"086078","NAPLES",-81.7158,26.1686,2,"COOP","086078"
"086240","NICEVILLE",-86.4919,30.5314,18,"COOP","086240"
"086414","OCALA",-82.0778,29.0803,23,"COOP","086414"
"086485","OKEECHOBEE",-80.8317,27.1967,6,"COOP","086485"
"086618","ORANGE SPRIN",-81.9681,29.4794,15,"COOP","086618"
"086657","ORTONA LOCK",-81.3044,26.7897,6,"COOP","086657"
"086764","PALM BEACH G",-80.1489,26.8261,6,"COOP","086764"
"086767","PALM COAST 6",-81.2061,29.6347,2,"COOP","086767"
"086828","PANACEA 1 S",-84.4850,29.9989,2,"COOP","086828"
"086842","PANAMA CITY",-85.6606,30.2492,2,"COOP","086842"
"086880","PARRISH",-82.3478,27.6089,18,"COOP","086880"
"087020","PERRINE 4W",-80.4361,25.5819,3,"COOP","087020"
"087025","PERRY",-83.5742,30.0986,14,"COOP","087025"
"087261","PONCE INLET",-80.9150,29.0661,2,"COOP","087261"
"087304","PORT SALERNO",-80.3275,27.0919,4,"COOP","087304"
"087397","PUNTA GORDA",-81.9983,26.9164,6,"COOP","087397"
"087758","ROYAL PALM B",-80.3008,26.8561,3,"COOP","087758"
"087760","ROYAL PALM R",-80.5936,25.3867,2,"COOP","087760"
"087826","ST AUGUSTINE",-81.2917,29.8875,4,"COOP","087826"
"087851","SAINT LEO",-82.2600,28.3378,58,"COOP","087851"
"087869","ST MARKS NWR",-84.2117,30.1922,3,"COOP","087869"
"088368","SOUTH BAY 15",-80.6403,26.4700,6,"COOP","088368"
"088529","STARKE",-82.1164,29.9381,44,"COOP","088529"
"088620","STUART 4 E",-80.1639,27.2000,4,"COOP","088620"
"088756","TALLAHASSEE",-84.3556,30.3961,17,"COOP","088756"
"088780","TAMIAMI TRAI",-80.8242,25.7608,5,"COOP","088780"
"088824","TARPON SPRIN",-82.7500,28.1500,2,"COOP","088824"
"088841","TAVERNIER",-80.5211,25.0069,2,"COOP","088841"
"088942","TITUSVILLE",-80.8328,28.6297,2,"COOP","088942"
"089120","USHER TOWER",-82.8186,29.4083,10,"COOP","089120"
"089176","VENICE",-82.4364,27.1006,2,"COOP","089176"
"089219","VERO BEACH 4",-80.4031,27.6528,6,"COOP","089219"
"089401","WAUCHULA",-81.7994,27.5478,18,"COOP","089401"
"089430","WEEKI WACHEE",-82.5756,28.5175,6,"COOP","089430"
"089566","WEWAHITCHKA",-85.2042,30.1192,13,"COOP","089566"
"089640","WHITE SPRING",-82.7847,30.4392,40,"COOP","089640"
"089707","WINTER HAVEN",-81.7331,28.0153,44,"COOP","089707"
"090010","ABBEVILLE 4",-83.3078,31.9381,73,"COOP","090010"
"090140","ALBANY 3 SE",-84.1489,31.5339,45,"COOP","090140"
"090181","ALLATOONA DA",-84.7300,34.1650,297,"COOP","090181"
"090236","ALTO 4 SE",-83.5161,34.4417,280,"COOP","090236"
"090311","APPLING 2 NW",-82.3389,33.5619,113,"COOP","090311"
"090444","ATLANTA BOLT",-84.4983,33.8236,270,"COOP","090444"
"090586","BAINBRIDGE I",-84.6175,30.8228,58,"COOP","090586"
"090603","BALL GROUND",-84.4708,34.3297,387,"COOP","090603"
"090670","BAXLEY 5NNW",-82.3756,31.8414,65,"COOP","090670"
"090969","BLAIRSVILLE",-83.9444,34.8544,594,"COOP","090969"
"090979","BLAKELY",-84.9508,31.3811,82,"COOP","090979"
"091266","BROOKLET 1 W",-81.6731,32.3750,55,"COOP","091266"
"091340","BRUNSWICK",-81.5022,31.1681,4,"COOP","091340"
"091372","BUENA VISTA",-84.5203,32.3178,197,"COOP","091372"
"091500","CAMILLA 3 SE",-84.2036,31.1903,53,"COOP","091500"
"091585","CANTON",-84.4956,34.2361,267,"COOP","091585"
"091619","CARNESVILLE",-83.2067,34.4125,264,"COOP","091619"
"091665","CARTERSVILLE",-84.7847,34.2261,240,"COOP","091665"
"091670","CARTERSVILLE",-84.7958,34.1825,235,"COOP","091670"
"091732","CEDARTOWN",-85.2339,34.0589,239,"COOP","091732"
"091863","CHATSWORTH 2",-84.7650,34.7589,216,"COOP","091863"
"091906","CHICKAMAUGA",-85.2717,34.9000,226,"COOP","091906"
"091908","CHICKAMAUGA",-85.2714,34.9033,236,"COOP","091908"
"091965","CLARKESVILLE",-83.5247,34.6136,408,"COOP","091965"
"092006","CLEVELAND",-83.7683,34.5883,478,"COOP","092006"
"092159","COLUMBUS NO",-84.9397,32.5175,123,"COOP","092159"
"092180","COMMERCE 4 N",-83.4858,34.2633,229,"COOP","092180"
"092266","CORDELE",-83.7758,31.9847,94,"COOP","092266"
"092283","CORNELIA",-83.5286,34.5181,448,"COOP","092283"
"092318","COVINGTON",-83.9142,33.5950,210,"COOP","092318"
"092361","CRISP CO POW",-83.9592,31.8536,75,"COOP","092361"
"092429","CURRYVILLE 3",-85.1033,34.4397,188,"COOP","092429"
"092485","DALLAS 7 NE",-84.7475,33.9881,335,"COOP","092485"
"092517","DANIELSVILLE",-83.3044,34.1175,238,"COOP","092517"
"092738","DONALSONVILL",-84.8911,31.0286,46,"COOP","092738"
"092783","DOUGLAS",-82.8433,31.5108,95,"COOP","092783"
"092839","DUBLIN",-82.9036,32.5575,70,"COOP","092839"
"092966","EASTMAN 1 W",-83.2058,32.2003,122,"COOP","092966"
"093060","ELBERTON 2 N",-82.8586,34.1406,165,"COOP","093060"
"093147","EMBRY",-85.0008,33.8750,388,"COOP","093147"
"093325","FARGO 17 NE",-82.3606,30.8264,38,"COOP","093325"
"093538","FORT STEWART",-81.6289,31.8717,28,"COOP","093538"
"093578","FORT GAINES",-85.0494,31.6150,64,"COOP","093578"
"093621","GAINESVILLE",-83.8600,34.3006,357,"COOP","093621"
"093658","GEORGETOWN 4",-85.0375,31.8967,149,"COOP","093658"
"093695","GIBSON",-82.5950,33.2261,127,"COOP","093695"
"094133","HARTWELL",-82.9300,34.3519,210,"COOP","094133"
"094138","HARTWELL DAM",-82.8342,34.3389,210,"COOP","094138"
"094204","HAZLEHURST",-82.5808,31.8878,76,"COOP","094204"
"094230","HELEN",-83.7214,34.7083,439,"COOP","094230"
"094429","HOMERVILLE 5",-82.8003,31.0767,57,"COOP","094429"
"094594","IRWINTON 4 W",-83.2389,32.8294,157,"COOP","094594"
"094648","JASPER 1 NNW",-84.4592,34.4958,447,"COOP","094648"
"094700","JONESBORO",-84.3544,33.5311,283,"COOP","094700"
"094862","KITE",-82.5414,32.7128,95,"COOP","094862"
"094941","LAFAYETTE 5",-85.3619,34.6483,249,"COOP","094941"
"095061","LEESBURG 2",-84.1869,31.7633,79,"COOP","095061"
"095165","LEXINGTON",-83.1136,33.8706,221,"COOP","095165"
"095314","LOUISVILLE 1",-82.3914,33.0125,98,"COOP","095314"
"095394","LUMPKIN 2 SE",-84.7753,32.0306,148,"COOP","095394"
"095401","LYONS",-82.3303,32.2136,76,"COOP","095401"
"095404","MABLETON 1 N",-84.5783,33.8533,299,"COOP","095404"
"095666","MCDONOUGH",-84.0678,33.4522,245,"COOP","095666"
"095863","MIDVILLE EXP",-82.2156,32.8753,85,"COOP","095863"
"095874","MILLEDGEVILL",-83.2497,33.0831,112,"COOP","095874"
"095917","MINERAL BLUF",-84.3214,34.9528,528,"COOP","095917"
"095979","MONTEZUMA",-84.0314,32.2903,100,"COOP","095979"
"095988","MONTICELLO",-83.6975,33.3328,158,"COOP","095988"
"096093","MOUNTAIN CIT",-83.4128,34.9047,1056,"COOP","096093"
"096148","MULBERRY GRO",-85.0756,32.6089,153,"COOP","096148"
"096219","NAHUNTA 6 NE",-81.9197,31.2739,21,"COOP","096219"
"096335","NEWNAN 4 NE",-84.7886,33.4428,280,"COOP","096335"
"096356","NEWTON 5 W",-84.4158,31.2897,52,"COOP","096356"
"096838","PATTERSON",-82.1292,31.3781,32,"COOP","096838"
"097087","PLAINS SW GA",-84.3711,32.0467,152,"COOP","097087"
"097171","PRIDGEN",-82.9239,31.6953,91,"COOP","097171"
"097201","PRESTON",-84.5239,32.0547,123,"COOP","097201"
"097276","QUITMAN 2 NW",-83.5692,30.7836,56,"COOP","097276"
"097489","RINGGOLD 2 S",-85.0667,34.9003,235,"COOP","097489"
"097600","ROME",-85.1514,34.2453,201,"COOP","097600"
"097777","SANDERSVILLE",-82.8044,32.9744,137,"COOP","097777"
"097808","SAPELO ISLAN",-81.2811,31.3972,3,"COOP","097808"
"097827","SAUTEE 3 W",-83.7342,34.6647,484,"COOP","097827"
"098064","SILOAM 3 N",-83.0767,33.5636,212,"COOP","098064"
"098436","SUMMERVILLE",-85.3611,34.4708,232,"COOP","098436"
"098535","TALBOTTON",-84.5192,32.6856,209,"COOP","098535"
"098600","TAYLORSVILLE",-84.9828,34.0861,220,"COOP","098600"
"098666","THOMASVILLE",-83.9319,30.8672,79,"COOP","098666"
"098703","TIFTON",-83.4767,31.4461,97,"COOP","098703"
"098740","TOCCOA",-83.3361,34.5733,308,"COOP","098740"
"098935","UNICOI STATE",-83.7219,34.7206,486,"COOP","098935"
"098974","VALDOSTA 2 S",-83.2736,30.8056,81,"COOP","098974"
"099027","VIENNA",-83.8289,32.1083,103,"COOP","099027"
"099124","WARNER ROBIN",-83.6514,32.6358,158,"COOP","099124"
"099141","WARRENTON",-82.6344,33.4067,149,"COOP","099141"
"099157","WASHINGTON 2",-82.7058,33.7264,189,"COOP","099157"
"099186","WAYCROSS 4 N",-82.3128,31.2514,44,"COOP","099186"
"099194","WAYNESBORO 2",-82.0092,33.0725,82,"COOP","099194"
"099291","WEST POINT",-85.1892,32.8694,175,"COOP","099291"
"099486","WINTERVILLE",-83.2911,33.9664,271,"COOP","099486"
"099502","WOODBINE",-81.7072,30.9589,5,"COOP","099502"
"099506","WOODBURY",-84.5889,32.9839,241,"COOP","099506"
"100010","ABERDEEN EXP",-112.8253,42.9536,1343,"COOP","100010"
"100227","AMERICAN FAL",-112.9214,42.7914,1343,"COOP","100227"
"100282","ANDERSON DAM",-115.4458,43.3586,1183,"COOP","100282"
"100375","ARCO",-113.2989,43.6356,1623,"COOP","100375"
"100448","ARROWROCK DA",-115.9239,43.5939,998,"COOP","100448"
"100470","ASHTON",-111.4522,44.0639,1589,"COOP","100470"
"100667","BAYVIEW MODE",-116.5669,47.9750,632,"COOP","100667"
"100803","BERN",-111.3850,42.3353,1818,"COOP","100803"
"101017","BOISE 7 N",-116.2022,43.7383,1184,"COOP","101017"
"101180","BROWNLEE DAM",-116.8981,44.8364,562,"COOP","101180"
"101195","BRUNEAU",-115.8028,42.8822,792,"COOP","101195"
"101220","BUHL NO 2",-114.7453,42.6006,1158,"COOP","101220"
"101298","BURLEY 2 S",-113.8028,42.5189,1274,"COOP","101298"
"101363","CABINET GORG",-116.0583,48.0856,689,"COOP","101363"
"101408","CAMBRIDGE",-116.6753,44.5733,808,"COOP","101408"
"101514","CASCADE 1 NW",-116.0481,44.5228,1492,"COOP","101514"
"101551","CASTLEFORD 2",-114.8661,42.5503,1166,"COOP","101551"
"101636","CENTERVILLE",-115.8453,43.9592,1353,"COOP","101636"
"101671","CHILLY BARTO",-113.8289,43.9772,1908,"COOP","101671"
"102159","COTTONWOOD 2",-116.3919,46.0336,1202,"COOP","102159"
"102260","CRATERS OF T",-113.5581,43.4650,1797,"COOP","102260"
"102575","DIXIE",-115.4614,45.5528,1713,"COOP","102575"
"102676","DRIGGS",-111.1125,43.7306,1881,"COOP","102676"
"102707","DUBOIS EXPER",-112.2006,44.2436,1661,"COOP","102707"
"102845","DWORSHAK FIS",-116.3217,46.5022,303,"COOP","102845"
"102875","ELK CITY 1 N",-115.4611,45.8356,1237,"COOP","102875"
"102892","ELK RIVER 1",-116.1764,46.7744,889,"COOP","102892"
"102942","EMMETT 2 E",-116.4664,43.8544,728,"COOP","102942"
"103143","FENN RANGER",-115.5356,46.0931,475,"COOP","103143"
"103297","FORT HALL 1",-112.4133,43.0428,1361,"COOP","103297"
"103448","GARDEN VALLE",-115.9694,44.1011,945,"COOP","103448"
"103554","GIBBONSVILLE",-113.9275,45.5394,1366,"COOP","103554"
"103631","GLENNS FERRY",-115.3231,42.9403,752,"COOP","103631"
"103732","GRACE",-111.7497,42.5900,1692,"COOP","103732"
"103760","GRAND VIEW 4",-116.1772,43.0175,732,"COOP","103760"
"103771","GRANGEVILLE",-116.1217,45.9289,1021,"COOP","103771"
"103932","HAGERMAN 2 S",-114.9192,42.8036,876,"COOP","103932"
"103940","HAILEY",-114.3025,43.5183,1619,"COOP","103940"
"103964","HAMER 4 NW",-112.2642,43.9664,1460,"COOP","103964"
"104140","HAZELTON",-114.1378,42.5972,1237,"COOP","104140"
"104150","HEADQUARTERS",-115.8094,46.6281,965,"COOP","104150"
"104384","HOWE",-113.0033,43.7828,1469,"COOP","104384"
"104442","IDAHO CITY",-115.8319,43.8383,1209,"COOP","104442"
