This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
ID,NAME,LON,LAT,ELEV(m),Network,stnid
"361354","CHAMBERSBURG",-77.6394,39.9353,195,"COOP","361354"
"361362","CHANDLERS VA",-79.2969,41.9300,454,"COOP","361362"
"361377","CHARLEROI LO",-79.9000,40.1500,228,"COOP","361377"
"361480","CLARENCE",-77.9453,41.0456,424,"COOP","361480"
"361526","CLERMONT 1 N",-78.4878,41.6961,634,"COOP","361526"
"361705","CONFLUENCE 1",-79.3669,39.7994,454,"COOP","361705"
"361726","CONNELLSVILL",-79.5964,39.9969,274,"COOP","361726"
"361737","CONSHOHOCKEN",-75.3178,40.0744,21,"COOP","361737"
"361802","COUDERSPORT",-78.0417,41.7750,503,"COOP","361802"
"361810","COUDERSPORT",-77.9711,41.7392,655,"COOP","361810"
"361833","COVINGTON 2",-77.1167,41.7333,532,"COOP","361833"
"361838","COWANESQUE D",-77.1567,41.9903,351,"COOP","361838"
"361920","CARLISLE WAT",-77.1894,40.2258,131,"COOP","361920"
"362071","DEHART DAM",-76.8703,40.4600,164,"COOP","362071"
"362183","DONEGAL 2 NW",-79.4000,40.1333,549,"COOP","362183"
"362190","DONORA 1 SW",-79.8694,40.1636,232,"COOP","362190"
"362323","DUSHORE",-76.3997,41.5258,466,"COOP","362323"
"362470","EBENSBURG SE",-78.7289,40.4681,591,"COOP","362470"
"362574","EMSWORTH L/D",-80.0833,40.5000,219,"COOP","362574"
"362721","EVERETT",-78.3653,40.0136,305,"COOP","362721"
"362942","FORD CITY 4",-79.5000,40.7167,283,"COOP","362942"
"363028","FRANKLIN",-79.8306,41.4003,309,"COOP","363028"
"363130","GALETON",-77.6519,41.7356,410,"COOP","363130"
"363293","GLENCOE",-78.8300,39.8256,486,"COOP","363293"
"363311","GLEN HAZEL 2",-78.6014,41.5631,524,"COOP","363311"
"363321","GLENMOORE",-75.7506,40.0997,152,"COOP","363321"
"363417","GRAMPIAN 1E",-78.5872,40.9667,460,"COOP","363417"
"363451","GRAYS LANDIN",-79.9167,39.7833,244,"COOP","363451"
"363488","GREEN LANE",-75.4783,40.3422,93,"COOP","363488"
"363632","HAMBURG",-75.9953,40.5517,107,"COOP","363632"
"363665","HANOVER 4 SW",-77.0333,39.7667,170,"COOP","363665"
"363698","HARRISBURG 1",-76.8703,40.2817,128,"COOP","363698"
"363758","HAWLEY 1 E",-75.1667,41.4833,271,"COOP","363758"
"364019","HOLTWOOD",-76.3333,39.8333,58,"COOP","364019"
"364214","INDIANA 3 SE",-79.1167,40.6000,336,"COOP","364214"
"364325","JAMESTOWN 2",-80.4667,41.5000,317,"COOP","364325"
"364432","KANE 1 NNE",-78.8036,41.6767,533,"COOP","364432"
"364763","LANCASTER 2",-76.2742,40.0500,91,"COOP","364763"
"364815","LAPORTE",-76.4925,41.4247,599,"COOP","364815"
"364839","LAUREL SUMMI",-79.1411,40.1692,832,"COOP","364839"
"364934","LEHIGHTON 1",-75.6961,40.8222,177,"COOP","364934"
"364976","LEWISBURG",-76.8783,40.9486,152,"COOP","364976"
"364992","LEWISTOWN",-77.5697,40.5869,140,"COOP","364992"
"365050","LINESVILLE 1",-80.4333,41.6500,314,"COOP","365050"
"365109","LOCK HAVEN S",-77.4500,41.1167,173,"COOP","365109"
"365344","MAHANOY CITY",-76.1353,40.8344,521,"COOP","365344"
"365573","MCKEESPORT",-79.8667,40.3333,226,"COOP","365573"
"365686","MEYERSDALE 2",-79.0406,39.7808,610,"COOP","365686"
"365790","MILLHEIM",-77.4744,40.8839,341,"COOP","365790"
"365902","MONTGOMERY L",-80.3833,40.6500,210,"COOP","365902"
"365918","MOON TOWNSHI",-80.2172,40.5319,357,"COOP","365918"
"365956","MORGANTOWN",-75.9000,40.1500,180,"COOP","365956"
"366111","MURRYSVILLE",-79.7333,40.4167,262,"COOP","366111"
"366151","NATRONA LOCK",-79.7167,40.6167,232,"COOP","366151"
"366194","NESHAMINY FA",-74.9550,40.1358,30,"COOP","366194"
"366233","NEW CASTLE 1",-80.3619,41.0172,251,"COOP","366233"
"366238","NEW HOLLAND",-76.0717,40.0750,184,"COOP","366238"
"366241","NEW MILFORD",-75.8097,41.8575,527,"COOP","366241"
"366289","NEW PARK",-76.5061,39.7350,244,"COOP","366289"
"366310","NEW STANTON",-79.6333,40.2000,290,"COOP","366310"
"366370","NORRISTOWN",-75.3583,40.1197,21,"COOP","366370"
"366508","OCTORARO LAK",-76.0500,39.8000,79,"COOP","366508"
"366649","OSWAYO 1 ENE",-78.0000,41.9167,521,"COOP","366649"
"366886","PHILADELPHIA",-75.1728,39.9575,18,"COOP","366886"
"366921","PHILIPSBURG",-78.2153,40.8722,524,"COOP","366921"
"366927","PHOENIXVILLE",-75.5011,40.1200,32,"COOP","366927"
"366955","PINE GROVE F",-77.3000,40.0333,270,"COOP","366955"
"367029","PLEASANT MOU",-75.4500,41.7333,548,"COOP","367029"
"367073","POINT MARION",-79.9167,39.7333,247,"COOP","367073"
"367103","PORT ALLEGAN",-78.2872,41.8158,450,"COOP","367103"
"367167","PRINCE GALLI",-78.5506,40.6514,463,"COOP","367167"
"367186","PROMPTON DAM",-75.3300,41.5892,375,"COOP","367186"
"367409","RENOVO",-77.7381,41.3297,201,"COOP","367409"
"367477","RIDGWAY",-78.7497,41.4200,415,"COOP","367477"
"367732","SAFE HARBOR",-76.3947,39.8958,59,"COOP","367732"
"367863","SCHENLEY LOC",-79.6667,40.6833,239,"COOP","367863"
"367931","SELINSGROVE",-76.8611,40.7831,128,"COOP","367931"
"367938","SELLERSVILLE",-75.3222,40.3589,104,"COOP","367938"
"368057","SHICKSHINNY",-76.1500,41.2000,238,"COOP","368057"
"368073","SHIPPENSBURG",-77.5167,40.0500,207,"COOP","368073"
"368184","SLIPPERY ROC",-80.0667,41.0500,381,"COOP","368184"
"368244","SOMERSET",-79.0833,39.9964,640,"COOP","368244"
"368308","SOUTH MOUNTA",-77.5000,39.8500,463,"COOP","368308"
"368361","SPRINGBORO 3",-80.4333,41.8167,306,"COOP","368361"
"368379","SPRING GROVE",-76.8667,39.8667,137,"COOP","368379"
"368400","SPRINGTOWN 1",-75.2686,40.5711,262,"COOP","368400"
"368449","STATE COLLEG",-77.8672,40.7933,357,"COOP","368449"
"368469","STEVENSON DA",-78.0167,41.4000,284,"COOP","368469"
"368596","STROUDSBURG",-75.1906,41.0125,150,"COOP","368596"
"368668","SUNBURY",-76.7925,40.8544,134,"COOP","368668"
"368692","SUSQUEHANNA",-75.6050,41.9483,277,"COOP","368692"
"368763","TAMAQUA 4 N",-75.9833,40.8500,338,"COOP","368763"
"368868","TIOGA HAMMON",-77.1419,41.8983,375,"COOP","368868"
"368873","TIONESTA 2 S",-79.4333,41.4833,366,"COOP","368873"
"368888","TITUSVILLE W",-79.7000,41.6333,372,"COOP","368888"
"368905","TOWANDA 1 S",-76.4428,41.7506,232,"COOP","368905"
"369022","TYRONE",-78.2192,40.6644,271,"COOP","369022"
"369042","UNION CITY F",-79.8167,41.9000,427,"COOP","369042"
"369050","UNIONTOWN 1",-79.7192,39.9150,291,"COOP","369050"
"369298","WARREN",-79.1500,41.8500,369,"COOP","369298"
"369367","WAYNESBURG 1",-80.1667,39.9000,287,"COOP","369367"
"369408","WELLSBORO 4",-77.3894,41.7003,554,"COOP","369408"
"369464","WEST CHESTER",-75.6350,39.9708,114,"COOP","369464"
"369714","WILLIAMSBURG",-78.2000,40.4667,256,"COOP","369714"
"369735","WILLIAMSPORT",-76.9833,41.2486,160,"COOP","369735"
"369823","WOLFSBURG",-78.5278,40.0417,361,"COOP","369823"
"369950","YORK HAVEN",-76.7167,40.1167,94,"COOP","369950"
"374266","KINGSTON",-71.5333,41.4833,30,"COOP","374266"
"375270","NORTH FOSTER",-71.7333,41.8500,192,"COOP","375270"
"377581","TIVERTON",-71.2097,41.6261,25,"COOP","377581"
"379423","WOONSOCKET",-71.4917,41.9889,35,"COOP","379423"
"380072","AIKEN 2 E",-81.6967,33.5500,165,"COOP","380072"
"380165","ANDERSON",-82.6606,34.5283,244,"COOP","380165"
"380184","ANDREWS",-79.5736,33.4322,11,"COOP","380184"
"380204","ANTREVILLE",-82.5656,34.2558,206,"COOP","380204"
"380448","BAMBERG",-81.0306,33.3000,50,"COOP","380448"
"380506","BATESBURG",-81.5389,33.9000,201,"COOP","380506"
"380613","BELTON 7 NNE",-82.4336,34.6014,201,"COOP","380613"
"381093","BROOKGREEN G",-79.0919,33.5178,6,"COOP","381093"
"381241","CADES 4 W",-79.8500,33.8167,24,"COOP","381241"
"381256","CAESARS HEAD",-82.6256,35.1072,975,"COOP","381256"
"381277","CALHOUN FALL",-82.5914,34.0903,162,"COOP","381277"
"381462","CATAWBA",-80.9483,34.8819,171,"COOP","381462"
"381479","CEDAR CREEK",-81.1122,34.2181,103,"COOP","381479"
"381588","CHERAW",-79.8833,34.7000,43,"COOP","381588"
"381625","CHESNEE 7 WS",-81.9683,35.1317,228,"COOP","381625"
"381633","CHESTER 1 NW",-81.2261,34.7208,158,"COOP","381633"
"381645","CHESTERFIELD",-80.0389,34.7289,88,"COOP","381645"
"381770","CLEMSON UNIV",-82.8236,34.6603,251,"COOP","381770"
"381804","CLEVELAND 4S",-82.4842,35.0261,326,"COOP","381804"
"381814","CLINTON",-81.8839,34.4719,192,"COOP","381814"
"381944","COLUMBIA UNI",-81.0167,33.9833,74,"COOP","381944"
"382735","EDISTO ISLAN",-80.3267,32.6064,4,"COOP","382735"
"383216","FORT MILL 4",-81.0072,35.0217,173,"COOP","383216"
"383470","GEORGETOWN C",-79.3225,33.3167,9,"COOP","383470"
"383758","GREENWOOD 8N",-82.0350,34.2528,165,"COOP","383758"
"383990","HARTSVILLE",-80.1167,34.3664,67,"COOP","383990"
"384111","HEMINGWAY 8",-79.3808,33.6789,12,"COOP","384111"
"384205","HOLLY HILL 1",-80.4183,33.3172,29,"COOP","384205"
"384581","JOCASSEE 8 W",-83.0678,34.9831,762,"COOP","384581"
"384607","JOHNSTON 4 S",-81.8467,33.7775,189,"COOP","384607"
"384896","LAKE GREENWO",-81.9050,34.1683,152,"COOP","384896"
"385017","LAURENS",-82.0219,34.4989,180,"COOP","385017"
"385200","LITTLE MOUNT",-81.4147,34.1994,217,"COOP","385200"
"385232","LOCKHART",-81.4564,34.7794,122,"COOP","385232"
"385278","LONG CREEK",-83.2494,34.8158,521,"COOP","385278"
"385493","MANNING",-80.2364,33.6950,30,"COOP","385493"
"385509","MARION",-79.4000,34.1667,17,"COOP","385509"
"385946","MONCKS CORNE",-79.9833,33.2500,15,"COOP","385946"
"386114","MULLINS 4 W",-79.2478,34.1944,34,"COOP","386114"
"386209","NEWBERRY",-81.6269,34.2825,145,"COOP","386209"
"386293","NINETY NINE",-81.5053,35.0647,152,"COOP","386293"
"386527","ORANGEBURG 2",-80.8733,33.4886,55,"COOP","386527"
"387631","SALUDA",-81.7747,33.9978,146,"COOP","387631"
"387687","SANDY SPRING",-82.7297,34.6058,250,"COOP","387687"
"387722","SANTUCK",-81.5206,34.6350,158,"COOP","387722"
"388188","SPARTANBURG",-81.9139,34.9078,186,"COOP","388188"
"388440","SUMTER",-80.3500,33.9333,54,"COOP","388440"
"388472","TABLE ROCK",-82.6925,35.0197,311,"COOP","388472"
"388706","TRAVELERS RE",-82.4372,34.9722,328,"COOP","388706"
"388786","UNION 8 SW",-81.7461,34.6617,171,"COOP","388786"
"388887","WALHALLA",-83.0842,34.7483,299,"COOP","388887"
"388922","WALTERBORO 1",-80.6761,32.8847,17,"COOP","388922"
"388951","WARE SHOALS",-82.2297,34.3981,141,"COOP","388951"
"389122","WEST PELZER",-82.4872,34.6531,263,"COOP","389122"
"389327","WINNSBORO",-81.0928,34.3739,152,"COOP","389327"
"389412","WOODRUFF 5 N",-82.1061,34.7636,226,"COOP","389412"
"389469","YEMASSEE",-80.8500,32.6833,8,"COOP","389469"
"389625","YORK 7 SW",-81.3517,34.9367,198,"COOP","389625"
"390043","ACADEMY 2 NE",-99.0631,43.4892,512,"COOP","390043"
"390128","ALEXANDRIA",-97.7853,43.6567,412,"COOP","390128"
"390306","ARTAS 1 S",-99.9194,45.8847,579,"COOP","390306"
"390346","ASHTON",-98.4811,44.9958,379,"COOP","390346"
"390553","BATH 1 NE",-98.3128,45.4783,398,"COOP","390553"
"390554","BEAR RIDGE",-104.0350,44.4989,1189,"COOP","390554"
"390559","BELLE FOURCH",-103.8511,44.6714,920,"COOP","390559"
"390565","BELLE FOURCH",-103.9339,44.9906,975,"COOP","390565"
"390662","BIG STONE CI",-96.5089,45.3047,338,"COOP","390662"
"390701","BISON",-102.4650,45.5286,847,"COOP","390701"
"390834","BOWDLE",-99.6500,45.4500,607,"COOP","390834"
"391032","BRIDGEWATER",-97.5017,43.5525,430,"COOP","391032"
"391043","BRISTOL 7 S",-97.8347,45.3206,531,"COOP","391043"
"391049","BRITTON",-97.7519,45.7856,408,"COOP","391049"
"391076","BROOKINGS 2",-96.7681,44.3211,500,"COOP","391076"
"391102","BRYANT 1 NE",-97.4525,44.6064,561,"COOP","391102"
"391294","CAMP CROOK",-103.9744,45.5489,951,"COOP","391294"
"391392","CANTON 4 WNW",-96.6553,43.3156,410,"COOP","391392"
"391579","CENTERVILLE",-96.9033,43.0431,384,"COOP","391579"
"391621","CHAMBERLAIN",-99.3122,43.7353,506,"COOP","391621"
"391636","CHESTER 2 N",-96.9317,43.9283,544,"COOP","391636"
"391777","CLEAR LAKE",-96.6906,44.7506,549,"COOP","391777"
"391851","COLTON",-96.9275,43.7847,494,"COOP","391851"
"391873","COLUMBIA 8 N",-98.3058,45.7308,396,"COOP","391873"
"391972","COTTONWOOD 2",-101.8606,43.9611,736,"COOP","391972"
"392371","DOLAND",-98.1044,44.8986,413,"COOP","392371"
"392429","DUPREE",-101.5992,45.0481,724,"COOP","392429"
"392446","DUPREE 15 SS",-101.4672,44.8658,732,"COOP","392446"
"392557","EDGEMONT",-103.8458,43.3036,1092,"COOP","392557"
"392565","EDGEMONT 23",-103.9172,43.6242,1342,"COOP","392565"
"392636","ELM LAKE 4 N",-98.7647,45.9319,472,"COOP","392636"
"392647","ELM SPRINGS",-102.4683,44.3186,806,"COOP","392647"
"392797","EUREKA",-99.6417,45.7917,567,"COOP","392797"
"392927","FAULKTON 1 N",-99.1417,45.0394,479,"COOP","392927"
"392984","FLANDREAU",-96.5931,44.0517,475,"COOP","392984"
"393029","FORESTBURG 3",-98.0700,44.0422,375,"COOP","393029"
"393069","FORT MEADE",-103.4775,44.4100,1006,"COOP","393069"
"393076","FORT PIERRE",-100.6592,44.2444,485,"COOP","393076"
"393211","GANN VALLEY",-98.9869,44.0344,518,"COOP","393211"
"393294","GETTYSBURG",-99.9492,45.0164,631,"COOP","393294"
"393316","GLAD VALLEY",-101.8100,45.4178,762,"COOP","393316"
"393452","GREGORY",-99.4339,43.2356,658,"COOP","393452"
"393456","GROTON",-98.0953,45.4469,399,"COOP","393456"
"393560","HARDING 3 SE",-103.8117,45.3600,1036,"COOP","393560"
"393608","HARROLD 12 S",-99.8058,44.3714,517,"COOP","393608"
"393681","HAYTI",-97.2267,44.6633,514,"COOP","393681"
"393764","HEREFORD 12",-103.1086,44.3256,856,"COOP","393764"
"393832","HIGHMORE 1 W",-99.4550,44.5222,576,"COOP","393832"
"393868","HILL CITY",-103.5711,43.9383,1518,"COOP","393868"
"393945","HOOVER",-103.2792,45.1125,869,"COOP","393945"
"394007","HOT SPRINGS",-103.4739,43.4378,1085,"COOP","394007"
"394037","HOWARD",-97.5242,44.0122,475,"COOP","394037"
"394184","INTERIOR 3 N",-101.9414,43.7483,744,"COOP","394184"
"394206","IPSWICH",-99.0383,45.4478,466,"COOP","394206"
"394254","IROQUOIS",-97.8486,44.3647,427,"COOP","394254"
"394271","ISABEL 14 NN",-101.3486,45.6025,640,"COOP","394271"
"394490","KELDRON",-101.8658,45.8347,698,"COOP","394490"
"394516","KENNEBEC",-99.8636,43.9064,518,"COOP","394516"
"394596","KIRLEY 6 N",-101.3369,44.6122,658,"COOP","394596"
"394671","LADNER 9 SW",-103.8836,45.7406,955,"COOP","394671"
"394766","LAKE SHARPE",-99.4603,44.0644,445,"COOP","394766"
"394834","LEAD",-103.7714,44.3533,1631,"COOP","394834"
"394864","LEMMON",-102.1575,45.9397,782,"COOP","394864"
"394893","LEOLA SDSU",-98.9314,45.7172,482,"COOP","394893"
"394956","LODGEPOLE 5S",-102.7969,45.7475,783,"COOP","394956"
"395090","MADISON 2 SE",-97.0925,43.9906,506,"COOP","395090"
"395228","MARION",-97.2567,43.4206,442,"COOP","395228"
"395325","MAURINE 12 S",-102.6125,44.8933,811,"COOP","395325"
"395360","SALEM 5NE",-97.3078,43.7444,445,"COOP","395360"
"395381","MC INTOSH 6",-101.2778,45.8381,663,"COOP","395381"
"395406","MC LAUGHLIN",-100.8089,45.8139,610,"COOP","395406"
"395456","MELLETTE 4 W",-98.5667,45.1581,393,"COOP","395456"
"395481","MENNO",-97.5711,43.2356,404,"COOP","395481"
"395531","MILBANK",-96.6253,45.2203,352,"COOP","395531"
"395544","MILESVILLE 5",-101.6192,44.5208,682,"COOP","395544"
"395561","MILLER",-98.9839,44.5236,485,"COOP","395561"
"395638","MISSION 14 S",-100.6083,43.1114,856,"COOP","395638"
"395648","MISSION RIDG",-100.8069,44.7325,599,"COOP","395648"
"395669","MITCHELL",-98.0356,43.7031,396,"COOP","395669"
"395691","MOBRIDGE 2 N",-100.4489,45.5656,517,"COOP","395691"
"395733","MONTROSE",-97.1858,43.7044,457,"COOP","395733"
"395870","MT RUSHMORE",-103.4578,43.8769,1600,"COOP","395870"
"395891","MURDO",-100.7078,43.8894,707,"COOP","395891"
"396054","NEWELL",-103.4275,44.7158,872,"COOP","396054"
"396212","OELRICHS",-103.2331,43.1786,1036,"COOP","396212"
"396227","OGLALA 1 S",-102.7458,43.1750,913,"COOP","396227"
"396292","ONIDA 4 NW",-100.1447,44.7317,549,"COOP","396292"
"396304","ORAL",-103.2683,43.4033,902,"COOP","396304"
"396335","ORIENT",-99.0836,44.8894,488,"COOP","396335"
"396427","PACTOLA DAM",-103.4819,44.0622,1439,"COOP","396427"
"396574","PICKSTOWN",-98.5325,43.0689,454,"COOP","396574"
"396669","PLATTE",-98.8411,43.3864,491,"COOP","396669"
"396712","POLLOCK",-100.2875,45.9042,498,"COOP","396712"
"396947","RAPID CITY 4",-103.2828,44.1150,1052,"COOP","396947"
"396948","RAPID CITY W",-103.2108,44.0728,1030,"COOP","396948"
"396969","RAUVILLE 2 W",-97.1367,44.9758,530,"COOP","396969"
"397073","RED OWL",-102.5533,44.6978,844,"COOP","397073"
"397103","REE HEIGHTS",-99.1989,44.5164,529,"COOP","397103"
"397277","ROSCOE",-99.3386,45.4464,558,"COOP","397277"
"397326","ROY LAKE",-97.4625,45.7014,548,"COOP","397326"
"397545","SELBY",-100.0450,45.5128,579,"COOP","397545"
"397551","SENECA",-99.5164,45.0617,582,"COOP","397551"
"397666","SIOUX FALLS",-96.7300,43.5878,436,"COOP","397666"
"397882","SPEARFISH",-103.8722,44.5139,1109,"COOP","397882"
"398074","STRATFORD 7",-98.3911,45.2417,390,"COOP","398074"
"398116","SUMMIT 1 W",-97.0633,45.3056,594,"COOP","398116"
"398307","TIMBER LAKE",-101.0731,45.4283,670,"COOP","398307"
"398472","TYNDALL",-97.8619,42.9939,433,"COOP","398472"
"398622","VERMILLION 2",-96.9194,42.7625,363,"COOP","398622"
"398652","VICTOR 4 NNE",-96.7864,45.9231,329,"COOP","398652"
"398911","WASTA",-102.4333,44.0650,707,"COOP","398911"
"398980","WAUBAY NATL",-97.3433,45.4394,545,"COOP","398980"
"399004","WEBSTER",-97.5228,45.3331,565,"COOP","399004"
"399064","WESSINGTON 2",-98.6819,44.4256,436,"COOP","399064"
"399070","WESSINGTON S",-98.5664,44.0797,503,"COOP","399070"
"399138","WESTPORT 2 S",-98.4667,45.6167,411,"COOP","399138"
"399232","WHITE LAKE",-98.7117,43.7314,497,"COOP","399232"
"399337","WILMOT",-96.8306,45.4139,354,"COOP","399337"
"399367","WINNER",-99.8603,43.3706,613,"COOP","399367"
"399442","WOOD",-100.4794,43.4978,664,"COOP","399442"
"400081","ALLARDT",-84.8744,36.3806,501,"COOP","400081"
"400137","AMES PLANTAT",-89.2122,35.1131,157,"COOP","400137"
"400284","ATHENS",-84.5833,35.4322,287,"COOP","400284"
"400669","BETHPAGE 1 S",-86.3278,36.4642,171,"COOP","400669"
"400876","BOLIVAR WATE",-88.9892,35.2622,139,"COOP","400876"
"401145","BROWNSVILLE",-89.2586,35.5894,101,"COOP","401145"
"401310","BYRDSTOWN",-85.1256,36.7306,268,"COOP","401310"
"401352","CAMDEN",-88.0819,36.0517,129,"COOP","401352"
"401585","CENTERVILLE",-87.4219,35.8319,226,"COOP","401585"
"401720","CHRISTIANA 5",-86.4869,35.7047,229,"COOP","401720"
"401790","CLARKSVILLE",-87.3564,36.5467,116,"COOP","401790"
"401887","COALMONT",-85.7003,35.3686,566,"COOP","401887"
"401950","COLLIERVILLE",-89.6653,35.0781,91,"COOP","401950"
"401957","COLUMBIA 3 W",-87.0872,35.6386,198,"COOP","401957"
"402009","COOKEVILLE",-85.5033,36.1075,332,"COOP","402009"
"402108","COVINGTON 3",-89.7000,35.5497,117,"COOP","402108"
"402202","CROSSVILLE E",-85.1311,36.0147,552,"COOP","402202"
"402360","DAYTON 2SE",-84.9947,35.4717,264,"COOP","402360"
"402388","DECATUR 7NE",-84.6650,35.6394,229,"COOP","402388"
"402390","DECATURVILLE",-88.1175,35.5953,151,"COOP","402390"
"402934","ERWIN 1 W",-82.4261,36.1422,524,"COOP","402934"
"403074","FAYETTEVILLE",-86.5411,35.1500,221,"COOP","403074"
"403280","FRANKLIN SEW",-86.8697,35.9478,200,"COOP","403280"
"403370","GAINESBORO",-85.6553,36.3661,148,"COOP","403370"
"403420","GATLINBURG 2",-83.5369,35.6878,443,"COOP","403420"
"403447","GERMANTOWN 4",-89.7431,35.0761,98,"COOP","403447"
"403465","GLADEVILLE",-86.4208,36.1125,183,"COOP","403465"
"403679","GREENEVILLE",-82.8436,36.1056,402,"COOP","403679"
"404033","HENDERSON 4",-88.7244,35.4442,140,"COOP","404033"
"404223","HOHENWALD",-87.5414,35.5567,299,"COOP","404223"
"404417","HUNTINGDON W",-88.4253,36.0028,134,"COOP","404417"
"404561","JACKSON EXP",-88.8456,35.6214,122,"COOP","404561"
"404567","JACKSON 4SE",-88.7964,35.5672,121,"COOP","404567"
"404858","KINGSPORT",-82.5275,36.5194,391,"COOP","404858"
"404871","KINGSTON",-84.5275,35.8581,223,"COOP","404871"
"405085","LAWRENCEBURG",-87.3522,35.2422,241,"COOP","405085"
"405158","LENOIR CITY",-84.2622,35.7875,239,"COOP","405158"
"405187","LEWISBURG EX",-86.8083,35.4142,240,"COOP","405187"
"405210","LEXINGTON",-88.3975,35.6467,165,"COOP","405210"
"405525","LYNCHBURG",-86.3631,35.2983,247,"COOP","405525"
"405882","MC MINNVILLE",-85.7814,35.6719,287,"COOP","405882"
"405956","MEMPHIS WFO",-89.8036,35.1297,94,"COOP","405956"
"406012","MILAN EXP ST",-88.7389,35.9158,130,"COOP","406012"
"406162","MONTEAGLE",-85.8417,35.2244,564,"COOP","406162"
"406170","MONTEREY",-85.2639,36.1542,567,"COOP","406170"
"406271","MORRISTOWN R",-83.2850,36.2050,415,"COOP","406271"
"406272","MORRISTOWN W",-83.4011,36.1678,408,"COOP","406272"
"406292","MOUNTAIN CIT",-81.7917,36.4758,765,"COOP","406292"
"406328","MT LECONTE",-83.4411,35.6550,1979,"COOP","406328"
"406371","MURFREESBORO",-86.3786,35.9211,168,"COOP","406371"
"406374","MUFREESBORO",-86.4350,35.8803,174,"COOP","406374"
"406403","NASHVILLE BE",-86.6833,36.1083,171,"COOP","406403"
"406435","NEAPOLIS EXP",-86.9819,35.7197,213,"COOP","406435"
"406493","NEWCOMB",-84.1722,36.5522,300,"COOP","406493"
"406534","NEWPORT 1 NW",-83.2008,35.9833,316,"COOP","406534"
"406619","NORRIS",-84.0603,36.2131,338,"COOP","406619"
"406803","OLD HICKORY",-86.6569,36.2953,140,"COOP","406803"
"406806","OLD HICKORY",-86.5631,36.2469,180,"COOP","406806"
"406829","ONEIDA",-84.5308,36.5028,439,"COOP","406829"
"406977","PARIS 2 SE",-88.2958,36.2872,135,"COOP","406977"
"407015","PARSONS WATE",-88.1200,35.6083,125,"COOP","407015"
"407184","PIKEVILLE",-85.1936,35.5981,263,"COOP","407184"
"407459","PULASKI WAST",-87.0422,35.1839,193,"COOP","407459"
"407710","RIPLEY",-89.5289,35.7456,102,"COOP","407710"
"407770","ROAN MOUNTAI",-82.0467,36.1847,875,"COOP","407770"
"407834","ROCKWOOD 2",-84.7050,35.8528,262,"COOP","407834"
"407884","ROGERSVILLE",-82.9839,36.4161,413,"COOP","407884"
"408108","SAVANNAH 6 S",-88.3214,35.1525,128,"COOP","408108"
"408160","SELMER",-88.5994,35.1647,143,"COOP","408160"
"408179","SEVIERVILLE",-83.5475,35.8594,283,"COOP","408179"
"408184","SEWANEE",-85.9172,35.2025,579,"COOP","408184"
"408238","SHELBY BOTTO",-86.7436,36.1633,123,"COOP","408238"
"408405","SMITHVILLE 2",-85.7925,35.9661,320,"COOP","408405"
"408445","SODDY DAISY",-85.2414,35.2803,518,"COOP","408445"
"408450","SOMERVILLE 1",-89.3717,35.3883,113,"COOP","408450"
"408515","SPENCER 5NE",-85.4244,35.8147,270,"COOP","408515"
"408522","SPARTA",-85.4814,35.9567,311,"COOP","408522"
"408540","SPRING CITY",-84.8547,35.6764,230,"COOP","408540"
"408562","SPRINGFIELD",-86.8472,36.4739,227,"COOP","408562"
"408868","TAZEWELL",-83.5603,36.4650,416,"COOP","408868"
"408886","TELLICO PLAI",-84.2997,35.3675,277,"COOP","408886"
"409065","TOWNSEND 5 S",-83.7781,35.6031,551,"COOP","409065"
"409155","TULLAHOMA",-86.2089,35.3453,312,"COOP","409155"
"409219","UNION CITY",-89.0317,36.3925,95,"COOP","409219"
"409434","WARTRACE 6E",-86.2286,35.5397,309,"COOP","409434"
"409502","WAYNESBORO",-87.7592,35.3042,229,"COOP","409502"
"409691","WHITWELL SEQ",-85.4736,35.2897,311,"COOP","409691"
"409709","WHITE HOUSE",-86.6456,36.4511,250,"COOP","409709"
"409866","WOODBURY 1 W",-86.0875,35.8428,229,"COOP","409866"
"410012","ABERNATHY",-101.8581,33.8400,1024,"COOP","410012"
"410013","ABILENE 2",-99.7714,32.3386,568,"COOP","410013"
"410040","ACTON RANCH",-101.2519,30.3519,613,"COOP","410040"
"410071","ADRIAN 6N",-102.6467,35.3461,1232,"COOP","410071"
"410120","ALBANY",-99.3039,32.7169,427,"COOP","410120"
"410176","ALPINE 7NW",-103.7808,30.3703,1500,"COOP","410176"
"410202","ALVARADO 2 N",-97.2225,32.4367,255,"COOP","410202"
"410206","ALVORD 3 N",-97.7164,33.3867,254,"COOP","410206"
"410225","AMISTAD DAM",-101.0286,29.4608,353,"COOP","410225"
"410246","ANDICE 2 SW",-97.8619,30.7569,323,"COOP","410246"
"410250","ANDREWS 2",-102.5606,32.3122,980,"COOP","410250"
"410257","ANGLETON 2 W",-95.4592,29.1572,8,"COOP","410257"
"410271","ANTELOPE",-98.3708,33.4406,317,"COOP","410271"
"410297","AQUILLA 1 SS",-97.2114,31.8411,158,"COOP","410297"
"410337","ARLINGTON",-97.1275,32.7394,200,"COOP","410337"
"410345","ARMSTRONG 4S",-97.7078,26.8339,8,"COOP","410345"
"410394","ASPERMONT",-100.2333,33.1525,534,"COOP","410394"
"410404","ATHENS",-95.8294,32.1639,137,"COOP","410404"
