This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network
"11R03S","MORMON MOUNT",-111.5183,34.9408,2286,"SNOTEL"
"454748","LONG BEACH E",-124.0378,46.3675,8,"COOP"
"445595","MILLGAP 2 NN",-79.7264,38.3569,768,"COOP"
"415344","LONGVIEW #2",-94.7189,32.5183,154,"COOP"
"414525","JACKSONVILLE",-95.2736,31.9622,171,"COOP"
"489770","WORLAND",-107.9686,44.0108,1237,"COOP"
"KWVL","WATERVILLE (",-69.6800,44.5300,101,"ASOS"
"KELZ","WELLSVILLE M",-77.9844,42.1075,647,"ASOS"
"358997","WALLOWA",-117.5314,45.5722,891,"COOP"
"KLAN","LANSING/CAPI",-84.5789,42.7803,262,"ASOS"
"480778","BLACK MOUNTA",-107.7367,43.6561,1718,"COOP"
"KRN","KERNVILLE (U",-118.4250,35.7550,829,"CDEC"
"297279","RATON FILTER",-104.4325,36.9194,2113,"COOP"
"305714","NEWCOMB",-74.1814,43.9656,494,"COOP"
"094204","HAZLEHURST",-82.5808,31.8878,76,"COOP"
"475932","NEW LONDON",-88.7172,44.3506,245,"COOP"
"KDUA","DURANT",-96.3944,33.9422,213,"ASOS"
"467018","PIKE ISLAND",-80.7014,40.1478,195,"COOP"
"131833","CORNING",-94.7492,40.9886,370,"COOP"
"175304","MILLINOCKET",-68.7050,45.6503,110,"COOP"
"KTAZ","TAYLORVILLE",-89.3278,39.5342,190,"ASOS"
"05N16S","NORTH COSTIL",-105.2594,36.9936,3231,"SNOTEL"
"323196","FORTUNA 1 W",-103.8056,48.9081,656,"COOP"
"025412","MC NARY 2 N",-109.8589,34.1142,2237,"COOP"
"399337","WILMOT",-96.8306,45.4139,354,"COOP"
"056259","PAGOSA SPRIN",-107.0569,37.2758,2320,"COOP"
"187806","ROYAL OAK 2",-76.1897,38.7144,3,"COOP"
"KSP","KAISER POINT",-119.1000,37.3000,2804,"CDEC"
"15J09S","GREEN MOUNTA",-115.5253,40.3844,2438,"SNOTEL"
"365390","MARCUS HOOK",-75.4283,39.8253,3,"COOP"
"346926","PAULS VALLEY",-97.2814,34.7253,287,"COOP"
"416074","MORTON",-102.7586,33.7186,1146,"COOP"
"413368","FRIONA",-102.7111,34.6425,1222,"COOP"
"381726","CLARK HILL 1",-82.1897,33.6631,116,"COOP"
"021248","CANYON DE CH",-109.5394,36.1533,1710,"COOP"
"029542","WUPATKI NM",-111.3703,35.5247,1496,"COOP"
"KMPV","BARRE-MONTPE",-72.5661,44.2047,355,"ASOS"
"110137","ALTON MELVIN",-90.1500,38.8167,131,"COOP"
"485260","LA GRANGE",-104.1669,41.6378,1399,"COOP"
"316853","PLYMOUTH 5 E",-76.6500,35.8667,6,"COOP"
"LAH","LA HONDA",-122.2740,37.3200,130,"CDEC"
"297226","RAGLAND 3 SS",-103.7492,34.7800,1469,"COOP"
"11H25S","LITTLE BEAR",-111.8264,41.4058,1996,"SNOTEL"
"CWLY","LYTTON (READ",-121.5800,50.2300,229,"ASOS"
"LAS","LASSEN LODGE",-121.7000,40.3500,1256,"CDEC"
"488875","THERMOPOLIS",-108.2036,43.6483,1315,"COOP"
"385200","LITTLE MOUNT",-81.4147,34.1994,217,"COOP"
"LAY","LAYTONVILLE",-123.4850,39.7020,560,"CDEC"
"124356","JAMESTOWN UT",-86.4569,39.9222,288,"COOP"
"21E13S","THREE CREEKS",-121.6411,44.1442,1722,"SNOTEL"
"414976","LAKE FORK RE",-95.5275,32.8242,126,"COOP"
"150483","BEATTYVILLE",-83.7161,37.6336,329,"COOP"
"124977","LEXINGTON 3",-85.6033,38.6750,192,"COOP"
"404871","KINGSTON",-84.5275,35.8581,223,"COOP"
"18D20S","BOWMAN SPRIN",-118.4672,45.3644,1396,"SNOTEL"
"194744","MIDDLETON",-71.0167,42.6000,27,"COOP"
"249023","WILSALL 8 EN",-110.5056,46.0306,1788,"COOP"
"LBN","LOS BANOS (C",-121.0490,37.0530,107,"CDEC"
"040212","ANGWIN PAC U",-122.4406,38.5731,523,"COOP"
"KIFA","IOWA FALLS M",-93.2700,42.4708,347,"ASOS"
"KAUM","AUSTIN MUNI",-92.9300,43.6700,375,"ASOS"
"LCN","LINCOLN",-121.2720,38.8820,61,"CDEC"
"412019","CORSICANA",-96.4747,32.1078,126,"COOP"
"LDB","LADDER BUTTE",-121.3170,40.8170,1737,"CDEC"
"392209","DEADWOOD 2 N",-103.7006,44.3900,1406,"COOP"
"16G01S","SOUTH MTN.",-116.9008,42.7650,1981,"SNOTEL"
"056765","PUEBLO RESER",-104.7169,38.2597,1480,"COOP"
"204808","LEXINGTON WA",-82.5328,43.2631,190,"COOP"
"KPVB","PLATTEVILLE",-90.4444,42.6894,312,"ASOS"
"15C04S","SHANGHI SUMM",-115.7419,46.5661,1393,"SNOTEL"
"446626","PENNINGTON G",-82.9967,36.7381,448,"COOP"
"KHJH","HEBRON MUNIC",-97.5869,40.1522,447,"ASOS"
"256385","OSHKOSH",-102.3478,41.4161,1030,"COOP"
"22C13S","SWIFT CREEK",-122.1842,46.1636,1149,"SNOTEL"
"141351","CASSODAY",-96.6378,38.0528,445,"COOP"
"247560","SIDNEY",-104.1467,47.7283,589,"COOP"
"LKL","LOWER KLAMAT",-121.7000,41.9990,1249,"CDEC"
"KLHB","HEARNE MUNIC",-96.6222,30.8719,87,"ASOS"
"419163","TRUSCOTT 3 W",-99.8617,33.7572,479,"COOP"
"KDHN","DOTHAN MUNIC",-85.4497,31.3214,122,"ASOS"
"KFTW","FORT WORTH/M",-97.3642,32.8253,216,"ASOS"
"058501","TWIN LAKES R",-106.3514,39.0936,2806,"COOP"
"338552","URBANA WWTP",-83.7833,40.1000,305,"COOP"
"11P08S","SNOWSLIDE CA",-111.6478,35.3411,2966,"SNOTEL"
"352440","DUFUR",-121.1278,45.4547,405,"COOP"
"21D35S","MUD RIDGE",-121.7367,45.2536,1158,"SNOTEL"
"KPFN","PANAMA CITY/",-85.6850,30.2075,6,"ASOS"
"469336","WEBSTER SPRI",-80.4169,38.5358,564,"COOP"
"LKS","LAKESHORE",-122.3830,40.8670,335,"CDEC"
"426869","PINE VIEW DA",-111.8378,41.2578,1506,"COOP"
"KSMQ","SOMERVILLE (",-74.6694,40.6239,32,"ASOS"
"290041","ABIQUIU DAM",-106.4278,36.2403,1945,"COOP"
"CWTT","LAC MEMPHREM",-72.1700,45.2700,209,"ASOS"
"429136","VEYO POWER H",-113.6667,37.3522,1402,"COOP"
"KMHE","MITCHELL (AW",-98.0300,43.7700,397,"ASOS"
"458715","UPPER BAKER",-121.6931,48.6525,210,"COOP"
"KUNO","WEST PLAINS",-91.9050,36.8792,374,"ASOS"
"CXEA","EAR_FALLS",-93.2200,50.6300,355,"ASOS"
"177654","SEBEC LAKE",-69.2333,45.2500,116,"COOP"
"062658","FALLS VILLAG",-73.3667,41.9500,168,"COOP"
"KISW","WISCONSIN RA",-89.8369,44.3592,311,"ASOS"
"043463","GLENNVILLE",-118.7006,35.7269,957,"COOP"
"KMLT","MILLINOCKET",-68.6919,45.6478,124,"ASOS"
"461215","BUCKEYE",-80.1333,38.1833,655,"COOP"
"324083","HAZELTON",-100.2794,46.4886,604,"COOP"
"173944","HOULTON 5 N",-67.8333,46.2000,119,"COOP"
"212500","ELK RIVER",-93.5833,45.3000,277,"COOP"
"KAOH","LIMA",-84.0214,40.7081,297,"ASOS"
"114442","JACKSONVILLE",-90.2153,39.7353,186,"COOP"
"05J41S","LAKE ELDORA",-105.5894,39.9367,2957,"SNOTEL"
"KASD","SLIDELL",-89.8208,30.3450,9,"ASOS"
"223645","GRENADA 5 NN",-89.7842,33.8803,85,"COOP"
"KNBG","NEW ORLEANS",-90.0244,29.8372,0,"ASOS"
"358095","STAYTON",-122.8150,44.7894,130,"COOP"
"483936","GLENDO 6NE",-104.9153,42.5283,1444,"COOP"
"11G06S","EMIGRANT SUM",-111.5608,42.3603,2252,"SNOTEL"
"363028","FRANKLIN",-79.8306,41.4003,309,"COOP"
"211468","CHASKA 2NW",-93.6311,44.8131,281,"COOP"
"044223","IMPERIAL",-115.5667,32.8489,-20,"COOP"
"KVSF","SPRINGFIELD/",-72.5217,43.3425,175,"ASOS"
"417983","SAN MARCOS",-97.9244,29.8669,187,"COOP"
"KHOU","HOUSTON/WILL",-95.2825,29.6375,14,"ASOS"
"054254","IGNACIO 8 E",-107.5333,37.0856,2018,"COOP"
"045280","MAMMOTH LAKE",-118.9617,37.6478,2379,"COOP"
"057450","SANTA MARIA",-107.1167,37.8167,2962,"COOP"
"LPZ","LA PANZA",-120.1970,35.3980,503,"CDEC"
"044838","LAVA BEDS NA",-121.5067,41.7400,1454,"COOP"
"023009","FLAGSTAFF 4",-111.7311,35.1611,2172,"COOP"
"409065","TOWNSEND 5 S",-83.7781,35.6031,551,"COOP"
"KSLH","CHEBOYGAN CO",-84.5192,45.6536,195,"ASOS"
"238223","SWEET SPRING",-93.4167,38.9631,204,"COOP"
"KABR","ABERDEEN REG",-98.4131,45.4433,396,"ASOS"
"023500","GLOBE 2",-110.7694,33.3994,1143,"COOP"
"KFUL","FULLERTON MU",-117.9847,33.8719,29,"ASOS"
"416932","PENWELL",-102.5894,31.7356,896,"COOP"
"088368","SOUTH BAY 15",-80.6403,26.4700,6,"COOP"
"029464","WITTMANN 4SW",-112.5983,33.7478,533,"COOP"
"044176","HUNTINGTON L",-119.2206,37.2275,2140,"COOP"
"357331","ROSEBURG KQE",-123.3658,43.2131,130,"COOP"
"KLFT","LAFAYETTE RE",-91.9931,30.2022,12,"ASOS"
"323117","FORMAN 5 SSE",-97.5950,46.0333,381,"COOP"
"215842","NEW LONDON",-94.9433,45.3047,378,"COOP"
"257830","SIDNEY 6 NNW",-103.0214,41.2128,1317,"COOP"
"398911","WASTA",-102.4333,44.0650,707,"COOP"
"KADW","ANDREWS AFB",-76.8700,38.8200,86,"ASOS"
"108395","SHOUP",-114.2775,45.3767,1036,"COOP"
"LSA","LOS ALTOS HI",-122.1472,37.3581,610,"CDEC"
"058575","VAIL",-106.3639,39.6622,3036,"COOP"
"167767","RESERVE",-90.5803,30.0564,5,"COOP"
"015635","MOULTON 2",-87.2933,34.4856,197,"COOP"
"170480","BELFAST",-69.0000,44.4000,9,"COOP"
"KPUC","PRICE/CARBON",-110.7547,39.6092,1805,"ASOS"
"012245","DEMOPOLIS LO",-87.8794,32.5192,30,"COOP"
"KLOL","LOVELOCK/DER",-118.5653,40.0664,1190,"ASOS"
"253595","HARLAN COUNT",-99.2133,40.0892,610,"COOP"
"082229","DELAND 1 SSE",-81.3106,29.0181,8,"COOP"
"KTTD","PORTLAND/TRO",-122.4089,45.5511,11,"ASOS"
"410248","ANDREWS",-102.5517,32.3483,973,"COOP"
"05K09S","GRIZZLY PEAK",-105.8697,39.6461,3383,"SNOTEL"
"083909","HIALEAH",-80.2858,25.8175,4,"COOP"
"KBUF","BUFFALO INTL",-78.7358,42.9408,220,"ASOS"
"020586","BAGDAD",-113.1739,34.5972,1205,"COOP"
"LSF","LAS FLORES-C",-117.4390,33.2890,30,"CDEC"
"057519","SEIBERT",-102.8686,39.2950,1445,"COOP"
"KUTA","TUNICA MUNIC",-90.3467,34.6811,59,"ASOS"
"393029","FORESTBURG 3",-98.0700,44.0422,375,"COOP"
"LSG","LOS GATOS",-121.9428,37.2068,197,"CDEC"
"481775","CLARK 3 NE",-109.1400,44.9375,1247,"COOP"
"KMKG","MUSKEGON",-86.2367,43.1711,191,"ASOS"
"245603","MELVILLE 4 W",-110.0500,46.1047,1635,"COOP"
"11E38S","BEAVER CREEK",-111.3575,44.9503,2393,"SNOTEL"
"05J39S","BEAR LAKE",-105.6447,40.3111,2896,"SNOTEL"
"KMKO","MUSKOGEE/DAV",-95.3597,35.6569,185,"ASOS"
"469683","WINFIELD LOC",-81.9161,38.5272,186,"COOP"
"LTB","LAS TABLAS",-120.9220,35.6570,274,"CDEC"
"KRHI","RHINELANDER/",-89.4822,45.6317,495,"ASOS"
"483100","EVANSTON 1 E",-110.9508,41.2650,2080,"COOP"
"253615","HARRISON",-103.8842,42.6858,1478,"COOP"
"035563","PARAGOULD 1",-90.4978,36.0336,82,"COOP"
"466248","MOUNDSVILLE",-80.7439,39.9050,189,"COOP"
"486660","NEWCASTLE",-104.2136,43.8581,1315,"COOP"
"16H04S","JACKS PEAK",-116.0181,41.5169,2566,"SNOTEL"
"11J08S","STRAWBERRY D",-111.2200,40.1900,2560,"SNOTEL"
"127298","RENSSELAER",-87.1564,40.9356,198,"COOP"
"KRWF","REDWOOD FALL",-95.0822,44.5472,312,"ASOS"
"158551","WEST LIBERTY",-83.2667,37.9167,253,"COOP"
"109498","WALLACE WOOD",-115.9089,47.4794,896,"COOP"
"319423","WILLARD 4 SW",-78.0492,34.6528,17,"COOP"
"451395","CHEWELAH",-117.7197,48.2750,518,"COOP"
"216612","POKEGAMA DAM",-93.5861,47.2508,390,"COOP"
"21B62S","HUCKLEBERRY",-121.5867,47.0656,610,"SNOTEL"
"137147","ROCK RAPIDS",-96.1686,43.4300,411,"COOP"
"210939","BRAINERD",-94.2000,46.3667,360,"COOP"
"432769","ENOSBURG FAL",-72.8083,44.9094,128,"COOP"
"LTH","LOST HORSE",-116.1830,34.0170,1250,"CDEC"
"091965","CLARKESVILLE",-83.5247,34.6136,408,"COOP"
"084210","IMMOKALEE",-81.4100,26.4217,11,"COOP"
"KNFL","FALLON NAS",-118.6856,39.4322,1199,"ASOS"
"KSRC","SEARCY MUNI",-91.7372,35.2119,81,"ASOS"
"413063","FALFURRIAS",-98.1222,27.2072,37,"COOP"
"311055","BREVARD",-82.7053,35.2156,674,"COOP"
"22D03S","SOUTH FORK B",-122.0311,45.4461,802,"SNOTEL"
"338025","STEUBENVILLE",-80.6281,40.3761,302,"COOP"
"353604","HALFWAY",-117.1131,44.8783,812,"COOP"
"412408","DENVER CITY",-102.8219,32.9619,1094,"COOP"
"053553","GREELEY UNC",-104.6992,40.4022,1437,"COOP"
"KEQY","MONROE",-80.6206,35.0169,207,"ASOS"
"09S18S","WILDCAT",-109.4797,33.7583,2393,"SNOTEL"
"123078","FRANCESVILLE",-86.8814,40.9892,207,"COOP"
"093325","FARGO 17 NE",-82.3606,30.8264,38,"COOP"
"09F08S","LITTLE WARM",-109.7500,43.5000,2667,"SNOTEL"
"058931","WESTCLIFFE",-105.4661,38.1311,2396,"COOP"
"17A01S","BUNCHGRASS M",-117.1761,48.6869,1524,"SNOTEL"
"203947","HOWELL WWTP",-83.9322,42.5936,280,"COOP"
"171628","CORINNA",-69.2667,44.9167,67,"COOP"
"LTJ","LITTLE TUJUN",-118.3610,34.2940,424,"CDEC"
"021330","CASCABEL",-110.4131,32.3208,959,"COOP"
"20A23S","LYMAN LAKE",-120.9189,48.1906,1798,"SNOTEL"
"401808","CLEVELAND FI",-84.7981,35.2203,244,"COOP"
"243749","GREAT FALLS",-111.3000,47.5167,1022,"COOP"
"KHCD","HUTCHINSON (",-94.3800,44.8700,323,"ASOS"
"212916","FOSSTON 1 E",-95.7244,47.5636,399,"COOP"
"LTR","LAS TRAMPAS",-122.0670,37.8340,536,"CDEC"
"KPRN","MACCRENSHAW",-86.6108,31.8456,137,"ASOS"
"033242","HELENA",-90.5903,34.5211,59,"COOP"
"084289","INVERNESS 3",-82.3125,28.8031,12,"COOP"
"243013","FLATWILLOW 4",-108.3133,46.8511,955,"COOP"
"116837","PITTSFIELD N",-90.8058,39.6222,204,"COOP"
"10F19S","GROS VENTRE",-110.1303,43.3903,2667,"SNOTEL"
"059060","WILD HORSE 1",-102.9969,38.6589,1337,"COOP"
"240755","BIGFORK 13 S",-114.0331,47.8750,887,"COOP"
"KT86","ZAPATA COUNT",-99.2489,26.9689,129,"ASOS"
"090311","APPLING 2 NW",-82.3389,33.5619,113,"COOP"
"015553","MONTGOMERY 6",-86.2181,32.2600,69,"COOP"
"11J52S","PARLEY'S SUM",-111.6286,40.7619,2286,"SNOTEL"
"361212","CANTON",-76.8611,41.6175,354,"COOP"
"131257","CASCADE",-91.0133,42.2975,259,"COOP"
"406274","MOSCOW",-89.4117,35.0711,102,"COOP"
"335315","MILLPORT 2 N",-80.9000,40.7167,351,"COOP"
"LWS","LEWISTON (WA",-122.8030,40.7190,631,"CDEC"
"11C01S","BOULDER MTN.",-111.2886,46.5586,2423,"SNOTEL"
"409709","WHITE HOUSE",-86.6456,36.4511,250,"COOP"
"466284","MOUNT NEBO 1",-80.8489,38.1889,594,"COOP"
"217326","ST JAMES FIL",-94.6122,43.9908,319,"COOP"
"22C12S","SPIRIT LAKE",-121.1775,46.2608,951,"SNOTEL"
"451939","CUSHMAN POWE",-123.1600,47.3706,6,"COOP"
"21B31S","SAWMILL RIDG",-121.4167,47.1500,1433,"SNOTEL"
"KERV","KERRVILLE MU",-99.0800,29.9800,493,"ASOS"
"416785","PANHANDLE",-101.3417,35.4139,1047,"COOP"
"208443","VASSAR",-83.5828,43.3656,192,"COOP"
"387666","SANDHILL RES",-80.8700,34.1419,134,"COOP"
"189070","UPPER MARLBO",-76.7767,38.8653,30,"COOP"
"228998","TUNICA 2 N",-90.3683,34.7281,57,"COOP"
"249103","WOLF POINT",-105.6483,48.1000,637,"COOP"
"024829","LAVEEN 3 SSE",-112.1472,33.3369,346,"COOP"
"059278","YELLOW JACKE",-108.6636,37.5594,2158,"COOP"
"092783","DOUGLAS",-82.8433,31.5108,95,"COOP"
"227815","SARDIS DAM",-89.7903,34.3961,70,"COOP"
"352800","FALLS CITY 2",-123.4525,44.8358,210,"COOP"
"298518","STANLEY 2 NN",-105.9439,35.1767,1943,"COOP"
"465706","MARTINSBURG",-77.9669,39.4658,165,"COOP"
"232619","EMINENCE 1 N",-91.3589,37.1561,195,"COOP"
"131962","CRESTON 2 SW",-94.3942,41.0372,402,"COOP"
"474108","JEFFERSON WW",-88.8042,42.9944,240,"COOP"
"021357","CATALINA SP",-110.9300,32.4175,814,"COOP"
"217907","SPRINGFIELD",-94.9864,44.2469,325,"COOP"
"220488","BATESVILLE 2",-89.9806,34.3061,67,"COOP"
"211074","BRUNO 7 ENE",-92.5406,46.3014,378,"COOP"
"LYC","LYTLE CREEK",-117.4800,34.2340,851,"CDEC"
"351643","CLATSKANIE",-123.2058,46.1081,7,"COOP"
"KONO","ONTARIO MUNI",-117.0097,44.0194,667,"ASOS"
"MAL","SACRAMENTO R",-121.9190,38.0440,0,"CDEC"
"MB3","MIDDLE BOULD",-122.8110,41.2250,1890,"CDEC"
"409800","WINCHESTER 1",-86.0925,35.1803,287,"COOP"
"KLUK","CINCINNATI/L",-84.4158,39.1058,147,"ASOS"
"029271","WHITERIVER 1",-109.9833,33.8169,1561,"COOP"
"KGWW","GOLDSBORO-WA",-77.9650,35.4606,40,"ASOS"
"315743","MOCKSVILLE 5",-80.4972,35.8439,210,"COOP"
"KPAM","TYNDALL AFB",-85.5800,30.0700,5,"ASOS"
"174927","MADISON",-69.8833,44.8000,79,"COOP"
"21C39S","LOST HORSE",-121.0811,46.3572,1524,"SNOTEL"
"049053","TULELAKE",-121.4744,41.9600,1230,"COOP"
"MBB","MERCED RIVER",-119.9780,37.5990,351,"CDEC"
"470124","ALMA DAM 4",-91.9194,44.3272,204,"COOP"
"418996","THOMPSONS 3",-95.6314,29.4822,21,"COOP"
"266005","PARADISE VAL",-117.5478,41.5022,1425,"COOP"
"424467","KAMAS",-111.2847,40.6492,1974,"COOP"
"340391","ATOKA",-96.1400,34.3983,172,"COOP"
"060808","BRIDGEPORT-S",-73.0800,41.1200,23,"COOP"
"CYUY","ROUYN AIRPOR",-78.8300,48.2000,301,"ASOS"
"MBR","MEADOWBROOK",-118.8630,37.0820,2445,"CDEC"
"203930","HOUGHTON LAK",-84.7747,44.3122,354,"COOP"
"KEGV","EAGLE RIVER",-89.2692,45.9317,501,"ASOS"
"314970","LEXINGTON",-80.2597,35.8458,232,"COOP"
"KELM","ELMIRA/CORNI",-76.9028,42.1564,291,"ASOS"
"MCF","METCALF GAP",-119.7650,37.4100,1006,"CDEC"
"034839","MILLWOOD DAM",-93.9903,33.6772,96,"COOP"
"KISO","KINSTON/STAL",-77.6200,35.3300,29,"ASOS"
"227276","RALEIGH 6 N",-89.5539,32.1419,131,"COOP"
"045502","MECCA FIRE S",-116.0767,33.5714,-50,"COOP"
"016129","OPELIKA",-85.4492,32.6592,195,"COOP"
"048351","SONOMA",-122.4622,38.2994,30,"COOP"
"131533","CLARINDA",-95.0194,40.7247,299,"COOP"
"411007","BRACKETTVILL",-100.4139,29.3167,341,"COOP"
"325660","MAYVILLE",-97.3514,47.4989,288,"COOP"
"319476","WILSON 3 SW",-77.9456,35.6939,34,"COOP"
"CZEL","ELORA RCS",-80.4167,43.6500,377,"ASOS"
"224173","HOLLY SPRING",-89.4347,34.8219,147,"COOP"
"358746","UNION EXPERI",-117.8758,45.2081,843,"COOP"
"265846","OVERTON",-114.4581,36.5508,381,"COOP"
"038010","WOOSTER",-92.4453,35.2094,101,"COOP"
"328990","VELVA 3 NE",-100.8750,48.0797,468,"COOP"
"137979","STORM LAKE 2",-95.1694,42.6347,434,"COOP"
"18E18S","LAKE CREEK R",-118.6378,44.2100,1585,"SNOTEL"
"KCZZ","CAMPO (AWRS)",-116.4683,32.6261,807,"ASOS"
"KFAY","FAYETTEVILLE",-78.8800,34.9894,57,"ASOS"
"418059","SANTA ROSA 3",-97.8714,26.2656,15,"COOP"
"KPWM","PORTLAND INT",-70.3044,43.6422,22,"ASOS"
"063420","HAMPTON",-72.0550,41.7683,189,"COOP"
"KAQW","NORTH ADAMS",-73.1703,42.6972,199,"ASOS"
"243110","FORT ASSINNI",-109.7972,48.4983,796,"COOP"
"KOKC","OKLAHOMA CIT",-97.6003,35.3886,394,"ASOS"
"10D13S","LICK CREEK",-110.9661,45.5044,2091,"SNOTEL"
"213311","GRANITE FALL",-95.5553,44.8089,277,"COOP"
"CWNH","RIVIERE DU L",-69.5500,47.8000,148,"ASOS"
"132689","EMMETSBURG",-94.6756,43.1122,373,"COOP"
"321766","COOPERSTOWN",-98.0389,47.4056,421,"COOP"
"11H21S","HORSE RIDGE",-111.4458,41.3136,2487,"SNOTEL"
"MDN","MODOC NWR",-120.3540,41.4590,1335,"CDEC"
"355139","MADRAS",-121.0011,44.6167,1028,"COOP"
"MDW","MEADOW LAKE",-120.5080,39.4170,2195,"CDEC"
"KLAF","LAFAYETTE/PU",-86.9475,40.4125,184,"ASOS"
"KP59","COPPER HARBO",-87.8750,47.4669,190,"ASOS"
"113335","GALVA",-90.0306,41.1856,247,"COOP"
"046168","NEWMAN",-121.0178,37.2811,27,"COOP"
"296281","OCHOA",-103.4256,32.1667,1037,"COOP"
"067958","STAFFORDVILL",-72.2739,42.9975,229,"COOP"
"480761","BITTER CREEK",-108.5086,41.5894,2048,"COOP"
"KBFF","SCOTTSBLUFF/",-103.5858,41.8669,1208,"ASOS"
"156028","ONEIDA",-83.6500,37.2667,232,"COOP"
"250622","BEATRICE 1 N",-96.7500,40.2994,395,"COOP"
"21B04S","FISH LAKE",-121.0856,47.5353,1027,"SNOTEL"
"MHP","MAMMOTH PASS",-119.0330,37.6100,2835,"CDEC"
"317074","RALEIGH 4 SW",-78.6844,35.7283,128,"COOP"
"458278","TACOMA 1",-122.4122,47.2472,8,"COOP"
"KMRH","BEAUFORT/SMI",-76.6606,34.7336,3,"ASOS"
"KT82","FREDERICKSBU",-98.9094,30.2436,517,"ASOS"
"469436","WESTON",-80.4714,39.0406,365,"COOP"
"KILN","WILMINGTON",-83.7792,39.4283,328,"ASOS"
"478919","WATERTOWN",-88.7364,43.1742,251,"COOP"
"477349","ROSHOLT 9 NN",-89.2414,44.7431,354,"COOP"
"310843","BLACK MOUNTA",-82.3594,35.6072,698,"COOP"
"12G17S","WILDHORSE DI",-112.4778,42.7575,1978,"SNOTEL"
"19K08S","BIG MEADOW",-119.9411,39.4550,2530,"SNOTEL"
"KJKJ","MOORHEAD MUN",-96.6631,46.8392,280,"ASOS"
"06K12S","MIDDLE FORK",-106.0272,39.7956,2725,"SNOTEL"
"147271","SCOTT CITY",-100.9186,38.4819,905,"COOP"
"KCWA","MOSINEE/CENT",-89.6700,44.7800,389,"ASOS"
"05J37S","JOE WRIGHT",-105.8869,40.5319,3085,"SNOTEL"
"MIN","MINERAL",-121.6090,40.3480,1511,"CDEC"
"243176","FORT PECK PO",-106.4117,48.0119,631,"COOP"
"474790","LODI",-89.5311,43.3217,251,"COOP"
"310674","BELHAVEN 5 S",-76.6864,35.4992,2,"COOP"
"KJAS","JASPER COUNT",-94.0347,30.8856,65,"ASOS"
"411663","CHARLOTTE 5",-98.7494,28.9275,150,"COOP"
"KRXE","REXBURG-MADI",-111.8061,43.8317,1481,"ASOS"
"KBUR","BURBANK/GLEN",-118.3647,34.1997,236,"ASOS"
"096093","MOUNTAIN CIT",-83.4128,34.9047,1056,"COOP"
"249067","WISDOM",-113.4514,45.6178,1847,"COOP"
"208800","WEST BRANCH",-84.2011,44.2542,270,"COOP"
"257110","RED WILLOW D",-100.6608,40.3575,781,"COOP"
"425826","MORGAN POWER",-111.6722,41.0428,1551,"COOP"
"11E30S","WHISKEY CREE",-111.1500,44.6108,2073,"SNOTEL"
"KMLJ","BALDWIN COUN",-83.2408,33.1542,117,"ASOS"
"07H05S","DIVIDE PEAK",-107.1522,41.3039,2707,"SNOTEL"
"092318","COVINGTON",-83.9142,33.5950,210,"COOP"
"KFFC","PEACHTREE CI",-84.5669,33.3553,246,"ASOS"
"MLB","MALIBU",-118.6440,34.0617,480,"CDEC"
"106844","PARMA EXPERI",-116.9442,43.8022,698,"COOP"
"KEWK","NEWTON (AWOS",-97.2800,38.0500,467,"ASOS"
"11J01S","CHALK CREEK",-111.0478,40.8550,2774,"SNOTEL"
"013160","GAINESVILLE",-88.1342,32.8347,38,"COOP"
"KDVK","STUART POWEL",-84.7697,37.5781,312,"ASOS"
"KDDC","DODGE CITY(A",-99.9697,37.7728,790,"ASOS"
"119354","WINDSOR",-88.5917,39.4397,210,"COOP"
"245387","MARTINSDALE",-110.3378,46.5000,1463,"COOP"
"MLL","MILL CREEK N",-117.0350,34.0830,899,"CDEC"
"412679","EAGLE PASS",-100.4811,28.7122,246,"COOP"
"023250","FREDONIA",-112.5261,36.9631,1439,"COOP"
"402388","DECATUR 7NE",-84.6650,35.6394,229,"COOP"
"MLO","MILO",-118.8710,36.2320,610,"CDEC"
"141699","COLBY 1SW",-101.0689,39.3925,966,"COOP"
"18G02S","FISH CREEK",-118.6264,42.7106,2408,"SNOTEL"
"071200","BEAR 2 SW",-75.7325,39.5917,24,"COOP"
"203661","HASTINGS",-85.2833,42.6500,250,"COOP"
"312732","ELIZABETHTOW",-78.5783,34.6267,18,"COOP"
"KRNT","RENTON MUNIC",-122.2128,47.4944,8,"ASOS"
"193276","GROVELAND",-71.0500,42.7500,9,"COOP"
"300183","ANGELICA",-77.9889,42.3017,440,"COOP"
"12L12S","MERCHANT VAL",-112.4364,38.3031,2667,"SNOTEL"
"KJOT","JOLIET PARK",-88.1753,41.5181,177,"ASOS"
"200842","BLISSFIELD 1",-83.8706,41.8242,210,"COOP"
"401585","CENTERVILLE",-87.4219,35.8319,226,"COOP"
"355593","MILTON FREEW",-118.4089,45.9428,296,"COOP"
"11C04S","TIZER BASIN",-111.8531,46.3492,2097,"SNOTEL"
"MLR","MALLORY RIDG",-121.7790,37.8170,622,"CDEC"
"408562","SPRINGFIELD",-86.8472,36.4739,227,"COOP"
"263671","HIKO",-115.2236,37.5581,1218,"COOP"
"KNZY","NORTH ISLAND",-117.2089,32.6908,7,"ASOS"
"235834","MOUNTAIN GRO",-92.2636,37.1528,442,"COOP"
